similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.5573	5.5488e-21	240	ARG1	CGS001-383	96 h	LINCSKD_11845	HCC515	LINCSCP_6916
0.4977	2.0027e-16	240	IL2	CGS001-3558	96 h	LINCSKD_5157	A549	LINCSCP_6916
0.4958	2.7008e-16	240	CXCL1	CGS001-2919	96 h	LINCSKD_704	A375	LINCSCP_6916
0.482	2.2896e-15	240	AGT	CGS001-183	96 h	LINCSKD_11783	HCC515	LINCSCP_6916
0.4654	2.6568e-14	240	CD83	CGS001-9308	96 h	LINCSKD_14984	HEPG2	LINCSCP_6916
0.4393	9.5681e-13	240	CD40	CGS001-958	96 h	LINCSKD_12028	HCC515	LINCSCP_6916
0.4365	1.3767e-12	240	CD83	CGS001-9308	96 h	LINCSKD_8567	HA1E	LINCSCP_6916
0.428	4.1645e-12	240	IL2RB	CGS001-3560	96 h	LINCSKD_27670	PC3	LINCSCP_6916
0.4217	9.1845e-12	240	IL2RB	CGS001-3560	96 h	LINCSKD_23169	MCF7	LINCSCP_6916
0.421	9.9277e-12	240	IL2RB	CGS001-3560	96 h	LINCSKD_5161	A549	LINCSCP_6916
0.4156	1.9235e-11	240	CXCL1	CGS001-2919	96 h	LINCSKD_8780	HA1E	LINCSCP_6916
0.4138	2.4104e-11	240	CCL2	CGS001-6347	96 h	LINCSKD_22470	MCF7	LINCSCP_6916
0.4132	2.6027e-11	240	TGFBR2	CGS001-7048	96 h	LINCSKD_20746	HT29	LINCSCP_6916
0.4033	8.358e-11	240	TLR7	CGS001-51284	96 h	LINCSKD_11278	HA1E	LINCSCP_6916
-0.4006	1.1502e-10	240	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_6916
0.3994	1.3302e-10	240	IL2	CGS001-3558	96 h	LINCSKD_1535	A375	LINCSCP_6916
-0.3989	1.3959e-10	240	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_6916
0.3989	1.399e-10	240	TGFB1	CGS001-7040	96 h	LINCSKD_11244	HA1E	LINCSCP_6916
0.3932	2.6855e-10	240	TLR7	CGS001-51284	96 h	LINCSKD_17468	HEPG2	LINCSCP_6916
-0.388	4.7911e-10	240	AGTR1	CGS001-185	96 h	LINCSKD_86	A375	LINCSCP_6916
0.3851	6.6257e-10	240	CXCL1	CGS001-2919	96 h	LINCSKD_22621	MCF7	LINCSCP_6916
0.3842	7.31e-10	240	IL6R	CGS001-3570	96 h	LINCSKD_27674	PC3	LINCSCP_6916
-0.3684	3.9745e-9	240	MMEL1	CGS001-79258	96 h	LINCSKD_23418	MCF7	LINCSCP_6916
-0.366	5.0788e-9	240	CD19	CGS001-930	96 h	LINCSKD_8558	HA1E	LINCSCP_6916
0.3621	7.5888e-9	240	CCL20	CGS001-6364	96 h	LINCSKD_12011	HCC515	LINCSCP_6916
0.3479	3.1018e-8	240	CCL20	CGS001-6364	96 h	LINCSKD_4128	A549	LINCSCP_6916
0.3471	3.3515e-8	240	AGT	CGS001-183	96 h	LINCSKD_85	A375	LINCSCP_6916
0.3446	4.2594e-8	240	TLR9	CGS001-54106	96 h	LINCSKD_6834	A549	LINCSCP_6916
0.3426	5.1471e-8	240	TLR7	CGS001-51284	96 h	LINCSKD_6832	A549	LINCSCP_6916
0.3421	5.4223e-8	240	TGFBR2	CGS001-7048	120 h	LINCSKD_32938	VCAP	LINCSCP_6916
0.3389	7.3528e-8	240	IL2	CGS001-3558	96 h	LINCSKD_9592	HA1E	LINCSCP_6916
-0.3355	1.0046e-7	240	CD46	CGS001-4179	96 h	LINCSKD_4156	A549	LINCSCP_6916
0.3323	1.3544e-7	240	CCL20	CGS001-6364	96 h	LINCSKD_8535	HA1E	LINCSCP_6916
-0.3319	1.4002e-7	240	AGTR1	CGS001-185	96 h	LINCSKD_11784	HCC515	LINCSCP_6916
0.3284	1.9279e-7	240	IL2RA	CGS001-3559	96 h	LINCSKD_27669	PC3	LINCSCP_6916
0.3279	2.0168e-7	240	CD46	CGS001-4179	96 h	LINCSKD_18323	HT29	LINCSCP_6916
0.3278	2.0443e-7	240	TGFBR2	CGS001-7048	96 h	LINCSKD_13836	HCC515	LINCSCP_6916
