similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4938	2.2828e-25	390	TGFBR2	CGS001-7048	96 h	LINCSKD_20746	HT29	LINCSCP_172809
0.4736	3.3516e-23	390	ARG1	CGS001-383	96 h	LINCSKD_8268	HA1E	LINCSCP_172809
0.4672	1.5519e-22	390	ANPEP	CGS001-290	96 h	LINCSKD_14673	HEPG2	LINCSCP_172809
0.4595	9.0814e-22	390	CD83	CGS001-9308	96 h	LINCSKD_8567	HA1E	LINCSCP_172809
0.4486	1.0427e-20	390	CD40	CGS001-958	96 h	LINCSKD_12028	HCC515	LINCSCP_172809
0.4424	4.0142e-20	390	TLR7	CGS001-51284	96 h	LINCSKD_6832	A549	LINCSCP_172809
0.4413	5.0633e-20	390	TGFBR1	NA	96 h	LINCSKD_33882	PC3.101	LINCSCP_172809
0.4393	7.878e-20	390	TGFBR1	NA	96 h	LINCSKD_33935	PC3.311	LINCSCP_172809
0.4351	1.924e-19	390	CCL20	CGS001-6364	96 h	LINCSKD_8535	HA1E	LINCSCP_172809
0.4273	9.7044e-19	390	IL2RB	CGS001-3560	96 h	LINCSKD_27670	PC3	LINCSCP_172809
0.4105	2.7669e-17	390	CEACAM1	CGS001-634	96 h	LINCSKD_8610	HA1E	LINCSCP_172809
0.4038	9.9159e-17	390	TLR7	CGS001-51284	96 h	LINCSKD_3222	A375	LINCSCP_172809
0.398	2.97e-16	390	TGFB1	CGS001-7040	96 h	LINCSKD_11244	HA1E	LINCSCP_172809
0.3945	5.7005e-16	390	TGFBR2	CGS001-7048	96 h	LINCSKD_24291	MCF7	LINCSCP_172809
0.3903	1.2169e-15	390	TGFBR2	NA	96 h	LINCSKD_33883	PC3.101	LINCSCP_172809
-0.387	2.1943e-15	390	CXCL8	CGS001-3576	96 h	LINCSKD_15927	HEPG2	LINCSCP_172809
0.3869	2.2563e-15	390	TGFBR2	NA	96 h	LINCSKD_33512	A549.311	LINCSCP_172809
0.3827	4.7008e-15	390	TLR7	CGS001-51284	96 h	LINCSKD_11278	HA1E	LINCSCP_172809
0.3768	1.3304e-14	390	CXCL1	CGS001-2919	96 h	LINCSKD_15180	HEPG2	LINCSCP_172809
0.3765	1.3897e-14	390	TGFBR1	CGS001-7046	96 h	LINCSKD_6799	A549	LINCSCP_172809
0.3742	2.0723e-14	390	IL6	CGS001-3569	120 h	LINCSKD_31339	VCAP	LINCSCP_172809
0.3719	3.101e-14	390	IL2RB	CGS001-3560	96 h	LINCSKD_23169	MCF7	LINCSCP_172809
0.3712	3.4592e-14	390	IL2	CGS001-3558	96 h	LINCSKD_9592	HA1E	LINCSCP_172809
0.3703	4.0611e-14	390	ARG1	CGS001-383	96 h	LINCSKD_14709	HEPG2	LINCSCP_172809
0.3658	8.6408e-14	390	ANPEP	CGS001-290	96 h	LINCSKD_8231	HA1E	LINCSCP_172809
0.3657	8.6636e-14	390	TGFBR1	NA	96 h	LINCSKD_33617	HA1E.311	LINCSCP_172809
0.3629	1.3919e-13	390	IL2RA	CGS001-3559	96 h	LINCSKD_27669	PC3	LINCSCP_172809
0.3605	2.0597e-13	390	TGFBR2	CGS001-7048	120 h	LINCSKD_32938	VCAP	LINCSCP_172809
-0.3598	2.3031e-13	390	IL2	CGS001-3558	96 h	LINCSKD_15917	HEPG2	LINCSCP_172809
-0.3573	3.4574e-13	390	CD19	CGS001-930	96 h	LINCSKD_8558	HA1E	LINCSCP_172809
0.3573	3.4595e-13	390	AGT	CGS001-183	96 h	LINCSKD_85	A375	LINCSCP_172809
0.357	3.6119e-13	390	CD83	CGS001-9308	96 h	LINCSKD_14984	HEPG2	LINCSCP_172809
0.3554	4.6971e-13	390	CCL20	CGS001-6364	96 h	LINCSKD_4128	A549	LINCSCP_172809
0.3546	5.3126e-13	390	CD83	CGS001-9308	96 h	LINCSKD_497	A375	LINCSCP_172809
0.3525	7.4177e-13	390	DPP4	CGS001-1803	96 h	LINCSKD_22683	MCF7	LINCSCP_172809
0.35	1.1069e-12	390	CXCL1	CGS001-2919	96 h	LINCSKD_704	A375	LINCSCP_172809
0.3461	2.048e-12	390	ANPEP	CGS001-290	120 h	LINCSKD_30080	VCAP	LINCSCP_172809
