similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.5722	1.9253e-43	484	TLR9	CGS001-54106	96 h	LINCSKD_11280	HA1E	LINCSCP_78873
0.5423	2.3819e-38	484	AGT	CGS001-183	96 h	LINCSKD_85	A375	LINCSCP_78873
0.5353	3.1079e-37	484	TLR7	CGS001-51284	96 h	LINCSKD_6832	A549	LINCSCP_78873
0.531	1.4514e-36	484	IL2RB	CGS001-3560	96 h	LINCSKD_27670	PC3	LINCSCP_78873
0.5156	3.2056e-34	484	IL2	CGS001-3558	96 h	LINCSKD_1535	A375	LINCSCP_78873
-0.5129	7.9258e-34	484	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_78873
0.504	1.5234e-32	484	CD83	CGS001-9308	96 h	LINCSKD_497	A375	LINCSCP_78873
0.5014	3.5765e-32	484	IL2RB	CGS001-3560	96 h	LINCSKD_23169	MCF7	LINCSCP_78873
-0.4985	9.078e-32	484	AGTR1	CGS001-185	96 h	LINCSKD_11784	HCC515	LINCSCP_78873
0.4984	9.352e-32	484	CD83	CGS001-9308	96 h	LINCSKD_8567	HA1E	LINCSCP_78873
-0.4912	9.2541e-31	484	CTLA4	CGS001-1493	120 h	LINCSKD_30568	VCAP	LINCSCP_78873
0.4902	1.2773e-30	484	CD40	CGS001-958	96 h	LINCSKD_12028	HCC515	LINCSCP_78873
0.4838	9.0861e-30	484	CD44	CGS001-960	96 h	LINCSKD_18322	HT29	LINCSCP_78873
0.4771	7.0989e-29	484	ARG1	CGS001-383	96 h	LINCSKD_8268	HA1E	LINCSCP_78873
-0.4699	5.9466e-28	484	IL2	CGS001-3558	96 h	LINCSKD_15917	HEPG2	LINCSCP_78873
0.4682	9.5797e-28	484	IL1B	CGS001-3553	96 h	LINCSKD_1531	A375	LINCSCP_78873
-0.4677	1.1195e-27	484	ARG1	CGS001-383	96 h	LINCSKD_7324	ASC	LINCSCP_78873
-0.4573	2.1903e-26	484	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_78873
0.4551	4.0975e-26	484	CD40	CGS001-958	96 h	LINCSKD_14212	HEKTE	LINCSCP_78873
0.4507	1.3655e-25	484	TLR7	CGS001-51284	96 h	LINCSKD_3222	A375	LINCSCP_78873
