similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.5333	1.514e-24	315	ARG1	CGS001-383	96 h	LINCSKD_11845	HCC515	LINCSCP_78876
0.4775	2.4239e-19	315	IL2RB	CGS001-3560	96 h	LINCSKD_27670	PC3	LINCSCP_78876
0.4751	3.8184e-19	315	AGT	CGS001-183	96 h	LINCSKD_85	A375	LINCSCP_78876
0.475	3.9373e-19	315	TLR7	CGS001-51284	120 h	LINCSKD_32970	VCAP	LINCSCP_78876
0.473	5.7583e-19	315	IL2RB	CGS001-3560	96 h	LINCSKD_23169	MCF7	LINCSCP_78876
0.4427	1.5075e-16	315	CD40	CGS001-958	96 h	LINCSKD_12028	HCC515	LINCSCP_78876
0.431	1.1123e-15	315	IL2RA	CGS001-3559	120 h	LINCSKD_31334	VCAP	LINCSCP_78876
0.4271	2.1416e-15	315	CD83	CGS001-9308	96 h	LINCSKD_14984	HEPG2	LINCSCP_78876
0.4258	2.6277e-15	315	AGT	CGS001-183	96 h	LINCSKD_11783	HCC515	LINCSCP_78876
0.4207	6.134e-15	315	IL2	CGS001-3558	96 h	LINCSKD_1535	A375	LINCSCP_78876
0.4195	7.4326e-15	315	CD44	CGS001-960	96 h	LINCSKD_18322	HT29	LINCSCP_78876
0.4152	1.4802e-14	315	CD46	CGS001-4179	96 h	LINCSKD_22488	MCF7	LINCSCP_78876
0.4106	3.0419e-14	315	AGT	CGS001-183	96 h	LINCSKD_14611	HEPG2	LINCSCP_78876
0.4079	4.6651e-14	315	CD83	CGS001-9308	96 h	LINCSKD_497	A375	LINCSCP_78876
-0.4057	6.5401e-14	315	AGTR1	CGS001-185	96 h	LINCSKD_11784	HCC515	LINCSCP_78876
0.4057	6.5445e-14	315	CD83	CGS001-9308	96 h	LINCSKD_8567	HA1E	LINCSCP_78876
0.4031	9.75e-14	315	IL2RA	CGS001-3559	96 h	LINCSKD_19251	HT29	LINCSCP_78876
-0.3926	4.7376e-13	315	CTLA4	CGS001-1493	120 h	LINCSKD_30568	VCAP	LINCSCP_78876
0.389	8.0578e-13	315	CD40	CGS001-958	96 h	LINCSKD_14212	HEKTE	LINCSCP_78876
0.3816	2.3362e-12	315	ARG1	CGS001-383	96 h	LINCSKD_189	A375	LINCSCP_78876
0.3815	2.3788e-12	315	TLR7	CGS001-51284	96 h	LINCSKD_3222	A375	LINCSCP_78876
0.3725	8.302e-12	315	IL6R	CGS001-3570	96 h	LINCSKD_27674	PC3	LINCSCP_78876
0.3715	9.6105e-12	315	ARG1	CGS001-383	96 h	LINCSKD_8268	HA1E	LINCSCP_78876
0.3671	1.7371e-11	315	CD46	CGS001-4179	96 h	LINCSKD_18323	HT29	LINCSCP_78876
