similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.542	7.9923e-16	189	CTLA4	CGS001-1493	120 h	LINCSKD_30568	VCAP	LINCSCP_192285
0.5248	9.0598e-15	189	CEACAM1	CGS001-634	96 h	LINCSKD_540	A375	LINCSCP_192285
0.5243	9.7584e-15	189	TNF	CGS001-7124	96 h	LINCSKD_24319	MCF7	LINCSCP_192285
0.5127	4.6022e-14	189	CEACAM1	CGS001-634	96 h	LINCSKD_4202	A549	LINCSCP_192285
0.5078	8.7697e-14	189	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_192285
0.5054	1.1929e-13	189	CXCL2	CGS001-2920	96 h	LINCSKD_8782	HA1E	LINCSCP_192285
0.5045	1.3372e-13	189	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_192285
0.4936	5.3256e-13	189	CD44	CGS001-960	120 h	LINCSKD_30381	VCAP	LINCSCP_192285
0.4831	1.9207e-12	189	CEACAM1	CGS001-634	96 h	LINCSKD_18367	HT29	LINCSCP_192285
0.4784	3.3658e-12	189	TGFBR2	CGS001-7048	96 h	LINCSKD_3193	A375	LINCSCP_192285
-0.474	5.6293e-12	189	CXCL1	CGS001-2919	96 h	LINCSKD_704	A375	LINCSCP_192285
0.4654	1.5024e-11	189	LAP3	CGS001-51056	96 h	LINCSKD_25078	NPC	LINCSCP_192285
0.4589	3.102e-11	189	NFKB1	CGS001-4790	96 h	LINCSKD_2066	A375	LINCSCP_192285
-0.452	6.6674e-11	189	IL2RB	CGS001-3560	96 h	LINCSKD_23169	MCF7	LINCSCP_192285
0.4435	1.6458e-10	189	CTLA4	CGS001-1493	96 h	LINCSKD_4348	A549	LINCSCP_192285
0.4298	6.7274e-10	189	CXCL2	CGS001-2920	96 h	LINCSKD_706	A375	LINCSCP_192285
0.4245	1.1441e-9	189	IL6R	CGS001-3570	96 h	LINCSKD_5166	A549	LINCSCP_192285
0.4209	1.6299e-9	189	TGFBR2	NA	96 h	LINCSKD_33459	A375.311	LINCSCP_192285
0.4132	3.4488e-9	189	CD81	CGS001-975	96 h	LINCSKD_18326	HT29	LINCSCP_192285
0.413	3.5219e-9	189	CD44	CGS001-960	96 h	LINCSKD_24747	NPC	LINCSCP_192285
-0.4068	6.2999e-9	189	TLR9	CGS001-54106	96 h	LINCSKD_24311	MCF7	LINCSCP_192285
0.3909	2.6699e-8	189	MMEL1	CGS001-79258	96 h	LINCSKD_9956	HA1E	LINCSCP_192285
0.3904	2.8109e-8	189	CXCL2	CGS001-2920	96 h	LINCSKD_4368	A549	LINCSCP_192285
0.3884	3.3537e-8	189	ARG1	CGS001-383	96 h	LINCSKD_7324	ASC	LINCSCP_192285
0.3848	4.566e-8	189	MMEL1	CGS001-79258	96 h	LINCSKD_5516	A549	LINCSCP_192285
-0.3843	4.7929e-8	189	CD83	CGS001-9308	96 h	LINCSKD_497	A375	LINCSCP_192285
0.3828	5.463e-8	189	CXCL8	CGS001-3576	96 h	LINCSKD_15927	HEPG2	LINCSCP_192285
0.3812	6.2242e-8	189	IL6R	CGS001-3570	96 h	LINCSKD_9601	HA1E	LINCSCP_192285
0.3794	7.2835e-8	189	AGT	CGS001-183	96 h	LINCSKD_8162	HA1E	LINCSCP_192285
