similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4711	1.9576e-9	146	TNF	CGS001-7124	96 h	LINCSKD_28936	PC3	LINCSCP_251142
-0.4691	2.3414e-9	146	AGTR1	CGS001-185	96 h	LINCSKD_11784	HCC515	LINCSCP_251142
0.4478	1.4515e-8	146	TNF	CGS001-7124	96 h	LINCSKD_13871	HCC515	LINCSCP_251142
0.4425	2.2402e-8	146	IL2RB	CGS001-3560	96 h	LINCSKD_23169	MCF7	LINCSCP_251142
0.4344	4.2965e-8	146	CD46	CGS001-4179	96 h	LINCSKD_22488	MCF7	LINCSCP_251142
0.4281	7.0558e-8	146	AGT	CGS001-183	96 h	LINCSKD_85	A375	LINCSCP_251142
0.4045	4.1199e-7	146	TLR7	CGS001-51284	96 h	LINCSKD_11278	HA1E	LINCSCP_251142
0.4011	5.2571e-7	146	CD83	CGS001-9308	96 h	LINCSKD_8567	HA1E	LINCSCP_251142
0.3693	4.5043e-6	146	CD83	CGS001-9308	144 h	LINCSKD_34124	MCF7	LINCSCP_251142
0.365	5.8929e-6	146	TLR7	CGS001-51284	96 h	LINCSKD_6832	A549	LINCSCP_251142
-0.3609	7.6328e-6	146	CD83	CGS001-9308	120 h	LINCSKD_30387	VCAP	LINCSCP_251142
0.3537	0	146	CD19	CGS001-930	96 h	LINCSKD_29423	SKL	LINCSCP_251142
0.3422	0	146	TNF	CGS001-7124	96 h	LINCSKD_14496	HEKTE	LINCSCP_251142
0.3356	0	146	IL2	CGS001-3558	96 h	LINCSKD_5157	A549	LINCSCP_251142
-0.333	0	146	CTLA4	CGS001-1493	120 h	LINCSKD_30568	VCAP	LINCSCP_251142
0.3327	0	146	CD81	CGS001-975	120 h	LINCSKD_30386	VCAP	LINCSCP_251142
0.33	0	146	TLR7	CGS001-51284	96 h	LINCSKD_3222	A375	LINCSCP_251142
0.3239	1e-4	146	IL2RA	CGS001-3559	96 h	LINCSKD_27669	PC3	LINCSCP_251142
0.3231	1e-4	146	IL6	CGS001-3569	120 h	LINCSKD_31339	VCAP	LINCSCP_251142
0.3228	1e-4	146	AGT	CGS001-183	96 h	LINCSKD_3754	A549	LINCSCP_251142
0.3219	1e-4	146	IL2	CGS001-3558	96 h	LINCSKD_19248	HT29	LINCSCP_251142
