similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.3776	2.7372e-14	379	CD83	CGS001-9308	96 h	LINCSKD_8567	HA1E	LINCSCP_80274
0.3692	1.1118e-13	379	TGFBR2	NA	96 h	LINCSKD_33777	MCF7.101	LINCSCP_80274
0.34	1.0437e-11	379	CD19	CGS001-930	96 h	LINCSKD_14975	HEPG2	LINCSCP_80274
0.3386	1.2742e-11	379	TLR7	CGS001-51284	96 h	LINCSKD_6832	A549	LINCSCP_80274
0.3369	1.6476e-11	379	TGFBR2	NA	96 h	LINCSKD_33724	HT29.311	LINCSCP_80274
0.3128	4.7509e-10	379	TGFBR2	CGS001-7048	96 h	LINCSKD_13836	HCC515	LINCSCP_80274
0.3089	7.9941e-10	379	MMEL1	CGS001-79258	96 h	LINCSKD_19583	HT29	LINCSCP_80274
0.3071	1.0099e-9	379	TGFBR2	NA	96 h	LINCSKD_33512	A549.311	LINCSCP_80274
0.3065	1.1036e-9	379	CD83	CGS001-9308	96 h	LINCSKD_497	A375	LINCSCP_80274
0.3042	1.4823e-9	379	CD46	CGS001-4179	96 h	LINCSKD_12029	HCC515	LINCSCP_80274
0.3038	1.567e-9	379	CXCL1	CGS001-2919	96 h	LINCSKD_22621	MCF7	LINCSCP_80274
0.3005	2.3875e-9	379	TLR7	CGS001-51284	96 h	LINCSKD_3222	A375	LINCSCP_80274
0.2961	4.138e-9	379	ARG1	CGS001-383	96 h	LINCSKD_14709	HEPG2	LINCSCP_80274
0.2865	1.3623e-8	379	ARG1	CGS001-383	96 h	LINCSKD_189	A375	LINCSCP_80274
0.2855	1.5328e-8	379	IL2RB	CGS001-3560	96 h	LINCSKD_19252	HT29	LINCSCP_80274
0.2826	2.1771e-8	379	TGFB1	CGS001-7040	96 h	LINCSKD_11244	HA1E	LINCSCP_80274
0.2717	7.7704e-8	379	TGFBR1	NA	96 h	LINCSKD_33458	A375.311	LINCSCP_80274
0.2714	7.9521e-8	379	CD40	CGS001-958	120 h	LINCSKD_30380	VCAP	LINCSCP_80274
0.2709	8.4406e-8	379	AGT	CGS001-183	96 h	LINCSKD_85	A375	LINCSCP_80274
0.2685	1.108e-7	379	TGFBR2	CGS001-7048	96 h	LINCSKD_28905	PC3	LINCSCP_80274
0.2618	2.3448e-7	379	IL2	CGS001-3558	96 h	LINCSKD_1535	A375	LINCSCP_80274
0.2612	2.5e-7	379	TLR7	CGS001-51284	96 h	LINCSKD_17468	HEPG2	LINCSCP_80274
0.2601	2.8028e-7	379	ARG1	CGS001-383	96 h	LINCSKD_24665	NPC	LINCSCP_80274
0.2598	2.9148e-7	379	TLR7	CGS001-51284	96 h	LINCSKD_11278	HA1E	LINCSCP_80274
0.2567	4.0415e-7	379	ANPEP	CGS001-290	96 h	LINCSKD_152	A375	LINCSCP_80274
0.2548	4.9524e-7	379	TGFBR1	CGS001-7046	96 h	LINCSKD_11245	HA1E	LINCSCP_80274
0.251	7.4137e-7	379	CD83	CGS001-9308	96 h	LINCSKD_36470	PC3	LINCSCP_80274
0.2507	7.6328e-7	379	CCL20	CGS001-6364	96 h	LINCSKD_14955	HEPG2	LINCSCP_80274
0.2504	7.9226e-7	379	TNF	CGS001-7124	96 h	LINCSKD_14496	HEKTE	LINCSCP_80274
0.2482	9.9249e-7	379	CD83	CGS001-9308	96 h	LINCSKD_4161	A549	LINCSCP_80274
0.2454	1.3213e-6	379	CCL20	CGS001-6364	96 h	LINCSKD_460	A375	LINCSCP_80274
0.2415	1.9668e-6	379	TGFB1	CGS001-7040	96 h	LINCSKD_14492	HEKTE	LINCSCP_80274
0.2407	2.1405e-6	379	TGFBR1	NA	96 h	LINCSKD_33511	A549.311	LINCSCP_80274
0.2377	2.8894e-6	379	TGFBR2	CGS001-7048	96 h	LINCSKD_20746	HT29	LINCSCP_80274
0.2367	3.1641e-6	379	TGFB1	CGS001-7040	96 h	LINCSKD_3191	A375	LINCSCP_80274
0.235	3.752e-6	379	IL2RB	CGS001-3560	96 h	LINCSKD_23169	MCF7	LINCSCP_80274
0.235	3.7571e-6	379	TGFBR2	CGS001-7048	96 h	LINCSKD_17440	HEPG2	LINCSCP_80274
0.2323	4.8913e-6	379	TGFBR2	NA	96 h	LINCSKD_33618	HA1E.311	LINCSCP_80274
0.2314	5.3012e-6	379	CD83	CGS001-9308	144 h	LINCSKD_34124	MCF7	LINCSCP_80274
