similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.3913	2.0326e-7	165	LAP3	CGS001-51056	96 h	LINCSKD_19396	HT29	LINCSCP_91632
0.3819	4.1556e-7	165	IL2RA	CGS001-3559	96 h	LINCSKD_9595	HA1E	LINCSCP_91632
0.3602	2.0193e-6	165	TGFBR2	NA	96 h	LINCSKD_33830	MCF7.311	LINCSCP_91632
0.3472	4.9187e-6	165	IL6	CGS001-3569	96 h	LINCSKD_5165	A549	LINCSCP_91632
0.3232	0	165	CD40	CGS001-958	96 h	LINCSKD_14979	HEPG2	LINCSCP_91632
0.3226	0	165	TGFBR2	NA	96 h	LINCSKD_33618	HA1E.311	LINCSCP_91632
0.3171	0	165	CD46	CGS001-4179	96 h	LINCSKD_4156	A549	LINCSCP_91632
0.3145	0	165	TGFBR1	NA	96 h	LINCSKD_33988	YAPC.311	LINCSCP_91632
0.3067	1e-4	165	TGFBR2	CGS001-7048	96 h	LINCSKD_3193	A375	LINCSCP_91632
0.3036	1e-4	165	CEACAM1	CGS001-634	96 h	LINCSKD_4202	A549	LINCSCP_91632
0.2893	2e-4	165	LAP3	CGS001-51056	96 h	LINCSKD_25078	NPC	LINCSCP_91632
0.2884	2e-4	165	TGFBR1	NA	96 h	LINCSKD_33829	MCF7.311	LINCSCP_91632
0.2842	2e-4	165	TGFBR1	CGS001-7046	96 h	LINCSKD_20745	HT29	LINCSCP_91632
0.2829	2e-4	165	HEY1	CGS001-23462	96 h	LINCSKD_12600	HCC515	LINCSCP_91632
0.2822	2e-4	165	CD44	CGS001-960	96 h	LINCSKD_24747	NPC	LINCSCP_91632
0.2795	3e-4	165	LAP3	CGS001-51056	96 h	LINCSKD_23274	MCF7	LINCSCP_91632
0.2737	4e-4	165	TGFBR2	NA	96 h	LINCSKD_33459	A375.311	LINCSCP_91632
0.2718	4e-4	165	NFKB1	CGS001-4790	96 h	LINCSKD_16384	HEPG2	LINCSCP_91632
0.2716	4e-4	165	CD46	CGS001-4179	120 h	LINCSKD_30382	VCAP	LINCSCP_91632
0.2715	4e-4	165	TNF	CGS001-7124	96 h	LINCSKD_28936	PC3	LINCSCP_91632
0.2693	5e-4	165	TGFBR2	NA	96 h	LINCSKD_33936	PC3.311	LINCSCP_91632
0.2675	5e-4	165	IL6	CGS001-3569	96 h	LINCSKD_36707	PC3	LINCSCP_91632
0.2664	5e-4	165	IL6R	CGS001-3570	96 h	LINCSKD_23173	MCF7	LINCSCP_91632
0.2659	6e-4	165	ANPEP	CGS001-290	96 h	LINCSKD_3825	A549	LINCSCP_91632
0.2611	7e-4	165	TGFBR1	NA	96 h	LINCSKD_33723	HT29.311	LINCSCP_91632
0.2602	7e-4	165	IL6	CGS001-3569	96 h	LINCSKD_12722	HCC515	LINCSCP_91632
0.2597	8e-4	165	CD44	CGS001-960	96 h	LINCSKD_4155	A549	LINCSCP_91632
0.259	8e-4	165	DPP4	CGS001-1803	96 h	LINCSKD_27143	PC3	LINCSCP_91632
0.2566	9e-4	165	CD46	CGS001-4179	96 h	LINCSKD_12029	HCC515	LINCSCP_91632
0.255	9e-4	165	IL6	CGS001-3569	96 h	LINCSKD_1543	A375	LINCSCP_91632
0.2513	0.0011	165	CTLA4	CGS001-1493	96 h	LINCSKD_18501	HT29	LINCSCP_91632
-0.2507	0.0012	165	CD19	CGS001-930	96 h	LINCSKD_36467	PC3	LINCSCP_91632
0.2463	0.0014	165	TGFBR2	NA	96 h	LINCSKD_33724	HT29.311	LINCSCP_91632
0.2457	0.0015	165	NFKB1	CGS001-4790	96 h	LINCSKD_5654	A549	LINCSCP_91632
0.2447	0.0015	165	TGFBR2	NA	96 h	LINCSKD_33777	MCF7.101	LINCSCP_91632
0.2444	0.0016	165	CD19	CGS001-930	144 h	LINCSKD_25819	PC3	LINCSCP_91632
0.2439	0.0016	165	LAP3	CGS001-51056	96 h	LINCSKD_16074	HEPG2	LINCSCP_91632
0.2423	0.0017	165	CXCL8	CGS001-3576	96 h	LINCSKD_35166	MCF7	LINCSCP_91632
