similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.5834	3.3004e-38	404	TGFBR2	CGS001-7048	96 h	LINCSKD_20746	HT29	LINCSCP_76146
0.5338	3.9396e-31	404	CXCL1	CGS001-2919	96 h	LINCSKD_704	A375	LINCSCP_76146
-0.5062	1.1313e-27	404	IL2	CGS001-3558	96 h	LINCSKD_15917	HEPG2	LINCSCP_76146
0.4968	1.4291e-26	404	IL2RB	CGS001-3560	96 h	LINCSKD_23169	MCF7	LINCSCP_76146
0.4896	9.5942e-26	404	IL2RB	CGS001-3560	96 h	LINCSKD_27670	PC3	LINCSCP_76146
0.4884	1.3035e-25	404	CD40	CGS001-958	96 h	LINCSKD_12028	HCC515	LINCSCP_76146
0.4784	1.6832e-24	404	ANPEP	CGS001-290	96 h	LINCSKD_14673	HEPG2	LINCSCP_76146
-0.4777	2.0313e-24	404	CEACAM1	CGS001-634	96 h	LINCSKD_4202	A549	LINCSCP_76146
0.4758	3.2393e-24	404	TGFBR2	NA	96 h	LINCSKD_33883	PC3.101	LINCSCP_76146
0.4757	3.3338e-24	404	TLR9	CGS001-54106	96 h	LINCSKD_11280	HA1E	LINCSCP_76146
0.474	5.0591e-24	404	CD83	CGS001-9308	96 h	LINCSKD_497	A375	LINCSCP_76146
0.4722	7.9825e-24	404	TGFBR1	NA	96 h	LINCSKD_33935	PC3.311	LINCSCP_76146
0.4708	1.1295e-23	404	TGFB1	CGS001-7040	96 h	LINCSKD_3191	A375	LINCSCP_76146
0.4651	4.4344e-23	404	AGT	CGS001-183	96 h	LINCSKD_85	A375	LINCSCP_76146
0.4649	4.7027e-23	404	IL2	CGS001-3558	96 h	LINCSKD_1535	A375	LINCSCP_76146
0.4636	6.4712e-23	404	TGFBR1	CGS001-7046	96 h	LINCSKD_6799	A549	LINCSCP_76146
0.4616	1.0341e-22	404	ARG1	CGS001-383	96 h	LINCSKD_189	A375	LINCSCP_76146
0.458	2.4328e-22	404	TGFBR1	NA	96 h	LINCSKD_33882	PC3.101	LINCSCP_76146
0.4554	4.4806e-22	404	ANPEP	CGS001-290	96 h	LINCSKD_18011	HT29	LINCSCP_76146
0.45	1.5649e-21	404	CD44	CGS001-960	96 h	LINCSKD_18322	HT29	LINCSCP_76146
-0.4459	3.9379e-21	404	CCL2	CGS001-6347	96 h	LINCSKD_26896	PC3	LINCSCP_76146
-0.4453	4.4851e-21	404	TGFBR2	CGS001-7048	96 h	LINCSKD_3193	A375	LINCSCP_76146
-0.4404	1.344e-20	404	CEACAM1	CGS001-634	96 h	LINCSKD_540	A375	LINCSCP_76146
0.4393	1.7143e-20	404	IL6	CGS001-3569	120 h	LINCSKD_31339	VCAP	LINCSCP_76146
0.4386	2.0235e-20	404	CD83	CGS001-9308	96 h	LINCSKD_8567	HA1E	LINCSCP_76146
0.4372	2.7231e-20	404	TGFBR2	CGS001-7048	96 h	LINCSKD_24291	MCF7	LINCSCP_76146
0.4315	9.5008e-20	404	ANPEP	CGS001-290	120 h	LINCSKD_30080	VCAP	LINCSCP_76146
0.4314	9.5865e-20	404	ARG1	CGS001-383	96 h	LINCSKD_11845	HCC515	LINCSCP_76146
0.43	1.3e-19	404	TLR7	CGS001-51284	96 h	LINCSKD_6832	A549	LINCSCP_76146
0.4186	1.4268e-18	404	CEACAM1	CGS001-634	96 h	LINCSKD_8610	HA1E	LINCSCP_76146
0.4131	4.3756e-18	404	TGFBR2	CGS001-7048	120 h	LINCSKD_32938	VCAP	LINCSCP_76146
0.4122	5.2819e-18	404	ARG1	CGS001-383	96 h	LINCSKD_8268	HA1E	LINCSCP_76146
0.4115	6.0981e-18	404	IL2RB	CGS001-3560	96 h	LINCSKD_5161	A549	LINCSCP_76146
0.4108	6.9868e-18	404	CXCL1	CGS001-2919	96 h	LINCSKD_15180	HEPG2	LINCSCP_76146
-0.4103	7.8073e-18	404	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_76146
