similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.3334	3.8478e-8	259	TGFBR2	CGS001-7048	96 h	LINCSKD_3193	A375	LINCSCP_96042
0.3098	3.6265e-7	259	CEACAM1	CGS001-634	96 h	LINCSKD_4202	A549	LINCSCP_96042
0.3095	3.7455e-7	259	MMEL1	CGS001-79258	96 h	LINCSKD_9956	HA1E	LINCSCP_96042
0.2943	1.4284e-6	259	CD19	CGS001-930	96 h	LINCSKD_7392	ASC	LINCSCP_96042
0.2876	2.5379e-6	259	ARG1	CGS001-383	96 h	LINCSKD_7324	ASC	LINCSCP_96042
0.2681	0	259	CEACAM1	CGS001-634	96 h	LINCSKD_540	A375	LINCSCP_96042
0.2594	0	259	TGFBR1	NA	96 h	LINCSKD_33723	HT29.311	LINCSCP_96042
0.2516	0	259	AGTR1	CGS001-185	96 h	LINCSKD_17947	HT29	LINCSCP_96042
0.2415	1e-4	259	IL2RA	CGS001-3559	96 h	LINCSKD_23168	MCF7	LINCSCP_96042
0.2384	1e-4	259	IL2	CGS001-3558	120 h	LINCSKD_31332	VCAP	LINCSCP_96042
0.2356	1e-4	259	IL2	CGS001-3558	96 h	LINCSKD_15917	HEPG2	LINCSCP_96042
0.2246	3e-4	259	CD46	CGS001-4179	96 h	LINCSKD_18323	HT29	LINCSCP_96042
0.2199	4e-4	259	CD81	CGS001-975	96 h	LINCSKD_496	A375	LINCSCP_96042
0.2141	5e-4	259	CD44	CGS001-960	96 h	LINCSKD_24747	NPC	LINCSCP_96042
0.2106	6e-4	259	CD19	CGS001-930	96 h	LINCSKD_8558	HA1E	LINCSCP_96042
-0.2071	8e-4	259	TGFBR2	CGS001-7048	144 h	LINCSKD_34696	MCF7	LINCSCP_96042
-0.2067	8e-4	259	TLR7	CGS001-51284	96 h	LINCSKD_3222	A375	LINCSCP_96042
0.2016	0.0011	259	TGFBR1	NA	96 h	LINCSKD_33829	MCF7.311	LINCSCP_96042
