similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.6049	3.0982e-15	139	CTLA4	CGS001-1493	120 h	LINCSKD_30568	VCAP	LINCSCP_180890
0.5923	1.5959e-14	139	TGFBR2	CGS001-7048	96 h	LINCSKD_3193	A375	LINCSCP_180890
0.5667	3.5544e-13	139	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_180890
0.5579	9.7269e-13	139	CEACAM1	CGS001-634	96 h	LINCSKD_540	A375	LINCSCP_180890
0.5558	1.2342e-12	139	CD81	CGS001-975	96 h	LINCSKD_496	A375	LINCSCP_180890
0.5307	1.8237e-11	139	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_180890
0.5293	2.1076e-11	139	CD81	CGS001-975	96 h	LINCSKD_18326	HT29	LINCSCP_180890
0.5249	3.3017e-11	139	CCL2	CGS001-6347	120 h	LINCSKD_30355	VCAP	LINCSCP_180890
0.5213	4.6961e-11	139	CTLA4	CGS001-1493	96 h	LINCSKD_4348	A549	LINCSCP_180890
0.5128	1.0858e-10	139	CEACAM1	CGS001-634	96 h	LINCSKD_4202	A549	LINCSCP_180890
0.5043	2.4722e-10	139	AGTR1	CGS001-185	96 h	LINCSKD_11784	HCC515	LINCSCP_180890
-0.5033	2.6933e-10	139	TGFBR2	CGS001-7048	96 h	LINCSKD_20746	HT29	LINCSCP_180890
0.4976	4.6253e-10	139	LAP3	CGS001-51056	96 h	LINCSKD_25078	NPC	LINCSCP_180890
0.4791	2.4201e-9	139	ARG1	CGS001-383	96 h	LINCSKD_7324	ASC	LINCSCP_180890
0.4769	2.9419e-9	139	TGFBR1	CGS001-7046	96 h	LINCSKD_17439	HEPG2	LINCSCP_180890
0.4712	4.7778e-9	139	CD19	CGS001-930	96 h	LINCSKD_18318	HT29	LINCSCP_180890
0.4711	4.8286e-9	139	CTLA4	CGS001-1493	96 h	LINCSKD_15163	HEPG2	LINCSCP_180890
0.4674	6.5937e-9	139	TNF	CGS001-7124	120 h	LINCSKD_32982	VCAP	LINCSCP_180890
0.458	1.4401e-8	139	CCL2	CGS001-6347	96 h	LINCSKD_26896	PC3	LINCSCP_180890
0.4545	1.9123e-8	139	CTLA4	CGS001-1493	96 h	LINCSKD_8761	HA1E	LINCSCP_180890
0.4491	2.9301e-8	139	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_180890
0.4479	3.2271e-8	139	CD44	CGS001-960	96 h	LINCSKD_24747	NPC	LINCSCP_180890
0.445	4.037e-8	139	CD44	CGS001-960	120 h	LINCSKD_30381	VCAP	LINCSCP_180890
0.4419	5.1403e-8	139	IL6R	CGS001-3570	96 h	LINCSKD_9601	HA1E	LINCSCP_180890
0.4406	5.7182e-8	139	CCL2	CGS001-6347	96 h	LINCSKD_461	A375	LINCSCP_180890
0.4363	7.8893e-8	139	IL6R	CGS001-3570	96 h	LINCSKD_5166	A549	LINCSCP_180890
-0.4338	9.567e-8	139	CD44	CGS001-960	96 h	LINCSKD_18322	HT29	LINCSCP_180890
