similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.3429	1.3201e-7	225	DPP4	CGS001-1803	120 h	LINCSKD_30688	VCAP	LINCSCP_96037
0.3369	2.2461e-7	225	CD46	CGS001-4179	120 h	LINCSKD_30382	VCAP	LINCSCP_96037
0.3192	1.0102e-6	225	CEACAM1	CGS001-634	96 h	LINCSKD_540	A375	LINCSCP_96037
0.3152	1.3974e-6	225	CEACAM1	CGS001-634	96 h	LINCSKD_4202	A549	LINCSCP_96037
0.3007	4.3798e-6	225	TGFB1	CGS001-7040	96 h	LINCSKD_17438	HEPG2	LINCSCP_96037
0.2801	0	225	CD40	CGS001-958	96 h	LINCSKD_14979	HEPG2	LINCSCP_96037
0.2666	1e-4	225	IL6	CGS001-3569	96 h	LINCSKD_36707	PC3	LINCSCP_96037
0.2503	1e-4	225	CD44	CGS001-960	96 h	LINCSKD_14980	HEPG2	LINCSCP_96037
0.2414	3e-4	225	TGFBR2	NA	96 h	LINCSKD_33618	HA1E.311	LINCSCP_96037
0.2381	3e-4	225	CD46	CGS001-4179	96 h	LINCSKD_18323	HT29	LINCSCP_96037
0.2293	5e-4	225	CXCL2	CGS001-2920	96 h	LINCSKD_4368	A549	LINCSCP_96037
0.2217	8e-4	225	CXCL8	CGS001-3576	96 h	LINCSKD_35166	MCF7	LINCSCP_96037
0.2206	9e-4	225	CD44	CGS001-960	96 h	LINCSKD_4155	A549	LINCSCP_96037
0.2147	0.0012	225	HEY1	CGS001-23462	96 h	LINCSKD_35126	MCF7	LINCSCP_96037
-0.2134	0.0013	225	LAP3	CGS001-51056	96 h	LINCSKD_1709	A375	LINCSCP_96037
0.2026	0.0023	225	TGFBR2	NA	96 h	LINCSKD_33724	HT29.311	LINCSCP_96037
0.2004	0.0025	225	AGT	CGS001-183	96 h	LINCSKD_22227	MCF7	LINCSCP_96037
