similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4682	3.9791e-34	602	IL1B	CGS001-3553	96 h	LINCSKD_19243	HT29	LINCSCP_174844
-0.4657	9.6797e-34	602	CXCL8	CGS001-3576	96 h	LINCSKD_35166	MCF7	LINCSCP_174844
0.4654	1.0891e-33	602	CXCL1	CGS001-2919	120 h	LINCSKD_30584	VCAP	LINCSCP_174844
0.4461	8.84e-31	602	CD83	CGS001-9308	96 h	LINCSKD_18327	HT29	LINCSCP_174844
0.4266	5.1297e-28	602	ARG1	CGS001-383	96 h	LINCSKD_3862	A549	LINCSCP_174844
0.4063	2.4613e-25	602	CCL20	CGS001-6364	96 h	LINCSKD_18298	HT29	LINCSCP_174844
-0.4063	2.4754e-25	602	CXCL2	CGS001-2920	96 h	LINCSKD_4368	A549	LINCSCP_174844
-0.394	8.6431e-24	602	CEACAM1	CGS001-634	96 h	LINCSKD_18367	HT29	LINCSCP_174844
-0.393	1.1297e-23	602	TLR7	CGS001-51284	144 h	LINCSKD_36279	PC3	LINCSCP_174844
0.3833	1.6775e-22	602	IL2RB	CGS001-3560	96 h	LINCSKD_19252	HT29	LINCSCP_174844
-0.3806	3.4937e-22	602	CXCL2	CGS001-2920	96 h	LINCSKD_34974	MCF7	LINCSCP_174844
0.3799	4.1971e-22	602	LAP3	CGS001-51056	96 h	LINCSKD_16074	HEPG2	LINCSCP_174844
0.3733	2.4015e-21	602	NFKB1	CGS001-4790	144 h	LINCSKD_34446	MCF7	LINCSCP_174844
0.349	1.0977e-18	602	CXCL1	CGS001-2919	96 h	LINCSKD_22621	MCF7	LINCSCP_174844
0.3439	3.7646e-18	602	MMEL1	CGS001-79258	96 h	LINCSKD_19583	HT29	LINCSCP_174844
0.3407	7.9174e-18	602	ARG1	CGS001-383	96 h	LINCSKD_24665	NPC	LINCSCP_174844
0.3394	1.0688e-17	602	DPP4	CGS001-1803	96 h	LINCSKD_27143	PC3	LINCSCP_174844
0.3384	1.3606e-17	602	CTLA4	CGS001-1493	96 h	LINCSKD_686	A375	LINCSCP_174844
-0.3348	3.1308e-17	602	TGFBR1	NA	96 h	LINCSKD_33670	HELA.311	LINCSCP_174844
0.3291	1.131e-16	602	IL6	CGS001-3569	144 h	LINCSKD_35960	PC3	LINCSCP_174844
0.3215	6.0323e-16	602	CD40	CGS001-958	120 h	LINCSKD_30380	VCAP	LINCSCP_174844
-0.3192	1.0071e-15	602	CXCL8	CGS001-3576	144 h	LINCSKD_34353	MCF7	LINCSCP_174844
-0.3168	1.7005e-15	602	CXCL8	CGS001-3576	96 h	LINCSKD_5169	A549	LINCSCP_174844
0.3133	3.5774e-15	602	IL2RB	CGS001-3560	96 h	LINCSKD_12719	HCC515	LINCSCP_174844
-0.3122	4.4312e-15	602	CXCL2	CGS001-2920	96 h	LINCSKD_18520	HT29	LINCSCP_174844
0.3119	4.7254e-15	602	NFKB1	CGS001-4790	96 h	LINCSKD_23521	MCF7	LINCSCP_174844
0.311	5.7213e-15	602	CEACAM1	CGS001-634	120 h	LINCSKD_30435	VCAP	LINCSCP_174844
0.3078	1.1104e-14	602	CXCL8	CGS001-3576	144 h	LINCSKD_35961	PC3	LINCSCP_174844
