similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
-0.6023	6.6424e-31	299	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_190122
-0.5806	2.3944e-28	299	CTLA4	CGS001-1493	120 h	LINCSKD_30568	VCAP	LINCSCP_190122
0.5748	1.075e-27	299	TLR7	CGS001-51284	96 h	LINCSKD_6832	A549	LINCSCP_190122
0.5463	1.1671e-24	299	IL2RB	CGS001-3560	96 h	LINCSKD_23169	MCF7	LINCSCP_190122
0.5427	2.694e-24	299	TLR7	CGS001-51284	96 h	LINCSKD_17468	HEPG2	LINCSCP_190122
0.5363	1.1605e-23	299	TLR9	CGS001-54106	96 h	LINCSKD_11280	HA1E	LINCSCP_190122
0.5333	2.2599e-23	299	CD83	CGS001-9308	96 h	LINCSKD_14984	HEPG2	LINCSCP_190122
0.5263	1.0486e-22	299	IL2	CGS001-3558	96 h	LINCSKD_1535	A375	LINCSCP_190122
0.519	5.0596e-22	299	AGT	CGS001-183	96 h	LINCSKD_85	A375	LINCSCP_190122
0.5106	2.953e-21	299	IL2RB	CGS001-3560	96 h	LINCSKD_27670	PC3	LINCSCP_190122
-0.5041	1.1304e-20	299	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_190122
0.4985	3.466e-20	299	CD83	CGS001-9308	96 h	LINCSKD_4161	A549	LINCSCP_190122
0.4973	4.393e-20	299	CD83	CGS001-9308	96 h	LINCSKD_8567	HA1E	LINCSCP_190122
0.4962	5.4496e-20	299	TLR9	CGS001-54106	96 h	LINCSKD_6834	A549	LINCSCP_190122
-0.4961	5.5464e-20	299	AGTR1	CGS001-185	96 h	LINCSKD_11784	HCC515	LINCSCP_190122
0.4957	5.9716e-20	299	CD40	CGS001-958	96 h	LINCSKD_14212	HEKTE	LINCSCP_190122
0.4903	1.7306e-19	299	ARG1	CGS001-383	96 h	LINCSKD_8268	HA1E	LINCSCP_190122
0.4865	3.5859e-19	299	IL2	CGS001-3558	96 h	LINCSKD_5157	A549	LINCSCP_190122
0.4858	4.1149e-19	299	IL2	CGS001-3558	96 h	LINCSKD_9592	HA1E	LINCSCP_190122
0.4846	5.1474e-19	299	ARG1	CGS001-383	96 h	LINCSKD_11845	HCC515	LINCSCP_190122
0.475	3.1083e-18	299	AGT	CGS001-183	96 h	LINCSKD_11783	HCC515	LINCSCP_190122
0.4727	4.7207e-18	299	IL2RB	CGS001-3560	96 h	LINCSKD_5161	A549	LINCSCP_190122
0.4709	6.551e-18	299	TLR7	CGS001-51284	96 h	LINCSKD_3222	A375	LINCSCP_190122
-0.4659	1.616e-17	299	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_190122
0.4652	1.8285e-17	299	TLR7	CGS001-51284	96 h	LINCSKD_11278	HA1E	LINCSCP_190122
