similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.5774	2.1017e-36	394	CD83	CGS001-9308	96 h	LINCSKD_8567	HA1E	LINCSCP_95802
0.5647	1.4321e-34	394	TGFBR2	NA	96 h	LINCSKD_33883	PC3.101	LINCSCP_95802
0.5553	3.0172e-33	394	CEACAM1	CGS001-634	96 h	LINCSKD_8610	HA1E	LINCSCP_95802
0.5512	1.0889e-32	394	TLR9	CGS001-54106	96 h	LINCSKD_11280	HA1E	LINCSCP_95802
0.5467	4.3951e-32	394	TGFBR1	NA	96 h	LINCSKD_33882	PC3.101	LINCSCP_95802
0.544	1.007e-31	394	TGFB1	CGS001-7040	96 h	LINCSKD_11244	HA1E	LINCSCP_95802
0.5428	1.4344e-31	394	ARG1	CGS001-383	96 h	LINCSKD_8268	HA1E	LINCSCP_95802
0.5173	2.3716e-28	394	IL2RB	CGS001-3560	96 h	LINCSKD_9596	HA1E	LINCSCP_95802
0.5154	4.0469e-28	394	TGFBR2	CGS001-7048	96 h	LINCSKD_20746	HT29	LINCSCP_95802
0.5152	4.2669e-28	394	TLR7	CGS001-51284	96 h	LINCSKD_6832	A549	LINCSCP_95802
-0.5145	5.2437e-28	394	CCL2	CGS001-6347	96 h	LINCSKD_26896	PC3	LINCSCP_95802
0.5116	1.1672e-27	394	CXCL1	CGS001-2919	96 h	LINCSKD_704	A375	LINCSCP_95802
0.5091	2.2871e-27	394	CCL20	CGS001-6364	96 h	LINCSKD_8535	HA1E	LINCSCP_95802
0.5044	7.994e-27	394	AGT	CGS001-183	96 h	LINCSKD_85	A375	LINCSCP_95802
0.4963	6.7669e-26	394	CD40	CGS001-958	96 h	LINCSKD_12028	HCC515	LINCSCP_95802
0.4944	1.1293e-25	394	CD40	CGS001-958	96 h	LINCSKD_14212	HEKTE	LINCSCP_95802
0.4915	2.3759e-25	394	TGFBR1	NA	96 h	LINCSKD_33935	PC3.311	LINCSCP_95802
0.4881	5.5657e-25	394	ANPEP	CGS001-290	96 h	LINCSKD_14673	HEPG2	LINCSCP_95802
0.4872	7.065e-25	394	ARG1	CGS001-383	96 h	LINCSKD_11845	HCC515	LINCSCP_95802
0.4849	1.2719e-24	394	CXCL1	CGS001-2919	96 h	LINCSKD_15180	HEPG2	LINCSCP_95802
0.4837	1.7011e-24	394	CD83	CGS001-9308	96 h	LINCSKD_14984	HEPG2	LINCSCP_95802
0.4766	9.7133e-24	394	TLR7	CGS001-51284	96 h	LINCSKD_11278	HA1E	LINCSCP_95802
0.4763	1.058e-23	394	TGFBR2	CGS001-7048	96 h	LINCSKD_24291	MCF7	LINCSCP_95802
0.4744	1.674e-23	394	IL2RB	CGS001-3560	96 h	LINCSKD_27670	PC3	LINCSCP_95802
0.4743	1.6894e-23	394	TLR7	CGS001-51284	96 h	LINCSKD_17468	HEPG2	LINCSCP_95802
0.4736	2.0253e-23	394	TGFBR2	CGS001-7048	120 h	LINCSKD_32938	VCAP	LINCSCP_95802
-0.4577	8.5539e-22	394	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_95802
0.4557	1.3471e-21	394	IL2RA	CGS001-3559	96 h	LINCSKD_27669	PC3	LINCSCP_95802
0.4427	2.4574e-20	394	IL2	CGS001-3558	96 h	LINCSKD_1535	A375	LINCSCP_95802
-0.4411	3.4381e-20	394	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_95802
0.4373	7.8812e-20	394	ANPEP	CGS001-290	96 h	LINCSKD_18011	HT29	LINCSCP_95802
0.4365	9.1969e-20	394	TGFB1	CGS001-7040	96 h	LINCSKD_3191	A375	LINCSCP_95802
0.436	1.0298e-19	394	CD83	CGS001-9308	96 h	LINCSKD_497	A375	LINCSCP_95802
0.4356	1.1279e-19	394	ANPEP	CGS001-290	96 h	LINCSKD_8231	HA1E	LINCSCP_95802
-0.4344	1.4427e-19	394	CD44	CGS001-960	120 h	LINCSKD_30381	VCAP	LINCSCP_95802
