similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.35	1.6929e-8	246	IL6R	CGS001-3570	96 h	LINCSKD_9601	HA1E	LINCSCP_160446
0.3388	5.0503e-8	246	LAP3	CGS001-51056	96 h	LINCSKD_7645	ASC	LINCSCP_160446
0.3114	6.2375e-7	246	NFKB1	CGS001-4790	96 h	LINCSKD_28060	PC3	LINCSCP_160446
0.3071	9.0118e-7	246	DPP4	CGS001-1803	120 h	LINCSKD_30688	VCAP	LINCSCP_160446
0.2976	2.0139e-6	246	TGFBR1	NA	96 h	LINCSKD_33511	A549.311	LINCSCP_160446
0.2975	2.0251e-6	246	TGFBR2	NA	96 h	LINCSKD_33724	HT29.311	LINCSCP_160446
0.2954	2.4198e-6	246	TGFBR2	NA	96 h	LINCSKD_33618	HA1E.311	LINCSCP_160446
-0.291	3.4502e-6	246	TGFBR2	CGS001-7048	96 h	LINCSKD_24291	MCF7	LINCSCP_160446
0.2897	3.8225e-6	246	CD44	CGS001-960	120 h	LINCSKD_30381	VCAP	LINCSCP_160446
0.2875	4.5831e-6	246	IL2	CGS001-3558	120 h	LINCSKD_31332	VCAP	LINCSCP_160446
0.2823	6.8909e-6	246	CTLA4	CGS001-1493	96 h	LINCSKD_4348	A549	LINCSCP_160446
0.2793	8.6879e-6	246	TNF	CGS001-7124	96 h	LINCSKD_24319	MCF7	LINCSCP_160446
0.2646	0	246	TGFBR2	CGS001-7048	96 h	LINCSKD_14494	HEKTE	LINCSCP_160446
-0.2628	0	246	TGFBR2	CGS001-7048	144 h	LINCSKD_34696	MCF7	LINCSCP_160446
0.261	0	246	CEACAM1	CGS001-634	96 h	LINCSKD_540	A375	LINCSCP_160446
0.2487	1e-4	246	TGFBR1	NA	96 h	LINCSKD_33723	HT29.311	LINCSCP_160446
-0.2468	1e-4	246	TGFB1	CGS001-7040	96 h	LINCSKD_35540	MCF7	LINCSCP_160446
0.2464	1e-4	246	CXCL8	CGS001-3576	144 h	LINCSKD_34353	MCF7	LINCSCP_160446
0.245	1e-4	246	CTLA4	CGS001-1493	120 h	LINCSKD_30568	VCAP	LINCSCP_160446
0.2449	1e-4	246	ARG1	CGS001-383	144 h	LINCSKD_25752	PC3	LINCSCP_160446
0.2437	1e-4	246	CD46	CGS001-4179	96 h	LINCSKD_4156	A549	LINCSCP_160446
0.2431	1e-4	246	IL2	CGS001-3558	144 h	LINCSKD_35957	PC3	LINCSCP_160446
0.2427	1e-4	246	LAP3	CGS001-51056	96 h	LINCSKD_25078	NPC	LINCSCP_160446
0.2407	1e-4	246	HEY1	CGS001-23462	96 h	LINCSKD_4992	A549	LINCSCP_160446
0.2401	1e-4	246	TGFBR2	CGS001-7048	96 h	LINCSKD_3193	A375	LINCSCP_160446
0.2367	2e-4	246	CTLA4	CGS001-1493	96 h	LINCSKD_27056	PC3	LINCSCP_160446
0.2365	2e-4	246	IL6	CGS001-3569	96 h	LINCSKD_36707	PC3	LINCSCP_160446
0.2357	2e-4	246	CXCL2	CGS001-2920	96 h	LINCSKD_4368	A549	LINCSCP_160446
0.2347	2e-4	246	IL6	CGS001-3569	96 h	LINCSKD_19255	HT29	LINCSCP_160446
0.2327	2e-4	246	CD40	CGS001-958	96 h	LINCSKD_14979	HEPG2	LINCSCP_160446
0.2319	2e-4	246	CD44	CGS001-960	96 h	LINCSKD_4155	A549	LINCSCP_160446
0.2316	2e-4	246	CD81	CGS001-975	96 h	LINCSKD_18326	HT29	LINCSCP_160446
0.2287	3e-4	246	TNF	CGS001-7124	96 h	LINCSKD_17488	HEPG2	LINCSCP_160446
-0.2245	4e-4	246	CCL2	CGS001-6347	96 h	LINCSKD_22470	MCF7	LINCSCP_160446
0.2227	4e-4	246	CEACAM1	CGS001-634	96 h	LINCSKD_4202	A549	LINCSCP_160446
0.2225	4e-4	246	CXCL2	CGS001-2920	96 h	LINCSKD_8782	HA1E	LINCSCP_160446
0.2216	5e-4	246	ANPEP	CGS001-290	96 h	LINCSKD_22268	MCF7	LINCSCP_160446
