similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.5698	4.2955e-31	345	CTLA4	CGS001-1493	120 h	LINCSKD_30568	VCAP	LINCSCP_21094
0.5635	2.6632e-30	345	AGTR1	CGS001-185	96 h	LINCSKD_11784	HCC515	LINCSCP_21094
0.5455	3.8719e-28	345	CTLA4	CGS001-1493	96 h	LINCSKD_18501	HT29	LINCSCP_21094
0.5263	5.6724e-26	345	CCL2	CGS001-6347	96 h	LINCSKD_26896	PC3	LINCSCP_21094
0.5134	1.3566e-24	345	CTLA4	CGS001-1493	96 h	LINCSKD_4348	A549	LINCSCP_21094
0.4998	3.3322e-23	345	TGFBR2	CGS001-7048	96 h	LINCSKD_3193	A375	LINCSCP_21094
0.4979	5.118e-23	345	LAP3	CGS001-51056	96 h	LINCSKD_25078	NPC	LINCSCP_21094
0.4973	5.9695e-23	345	IL2	CGS001-3558	96 h	LINCSKD_15917	HEPG2	LINCSCP_21094
0.4895	3.4587e-22	345	TNF	CGS001-7124	120 h	LINCSKD_32982	VCAP	LINCSCP_21094
0.4877	5.153e-22	345	DPP4	CGS001-1803	120 h	LINCSKD_30688	VCAP	LINCSCP_21094
0.4833	1.3533e-21	345	CEACAM1	CGS001-634	96 h	LINCSKD_540	A375	LINCSCP_21094
0.4767	5.6764e-21	345	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_21094
0.4599	1.8567e-19	345	TNF	CGS001-7124	96 h	LINCSKD_24319	MCF7	LINCSCP_21094
0.4549	5.0427e-19	345	CEACAM1	CGS001-634	96 h	LINCSKD_4202	A549	LINCSCP_21094
0.4518	9.3531e-19	345	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_21094
0.4505	1.213e-18	345	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_21094
-0.4456	3.1241e-18	345	CXCL1	CGS001-2919	96 h	LINCSKD_704	A375	LINCSCP_21094
-0.4427	5.438e-18	345	IL2RB	CGS001-3560	96 h	LINCSKD_27670	PC3	LINCSCP_21094
-0.4426	5.5028e-18	345	IL2RB	CGS001-3560	96 h	LINCSKD_23169	MCF7	LINCSCP_21094
0.4351	2.3035e-17	345	AGT	CGS001-183	96 h	LINCSKD_22227	MCF7	LINCSCP_21094
-0.4134	1.1362e-15	345	TLR7	CGS001-51284	96 h	LINCSKD_6832	A549	LINCSCP_21094
0.4113	1.616e-15	345	CCL2	CGS001-6347	120 h	LINCSKD_30355	VCAP	LINCSCP_21094
0.4062	3.8777e-15	345	CD81	CGS001-975	96 h	LINCSKD_18326	HT29	LINCSCP_21094
