similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.54	4.7105e-9	102	TNF	CGS001-7124	96 h	LINCSKD_28936	PC3	LINCSCP_272276
0.5397	4.8099e-9	102	TGFBR2	CGS001-7048	96 h	LINCSKD_3193	A375	LINCSCP_272276
0.5282	1.1638e-8	102	NFKB1	CGS001-4790	96 h	LINCSKD_2066	A375	LINCSCP_272276
0.5147	3.1346e-8	102	CXCL2	CGS001-2920	96 h	LINCSKD_15182	HEPG2	LINCSCP_272276
0.4872	2.0739e-7	102	NFKB1	CGS001-4790	96 h	LINCSKD_23521	MCF7	LINCSCP_272276
0.4839	2.5772e-7	102	TGFBR1	NA	96 h	LINCSKD_33458	A375.311	LINCSCP_272276
0.466	7.9701e-7	102	AGT	CGS001-183	96 h	LINCSKD_8162	HA1E	LINCSCP_272276
0.4547	1.5813e-6	102	TLR9	CGS001-54106	96 h	LINCSKD_28926	PC3	LINCSCP_272276
0.4506	2.0144e-6	102	CXCL1	CGS001-2919	96 h	LINCSKD_27067	PC3	LINCSCP_272276
0.4441	2.9318e-6	102	TNF	CGS001-7124	96 h	LINCSKD_14496	HEKTE	LINCSCP_272276
0.4372	4.3458e-6	102	NFKB1	CGS001-4790	96 h	LINCSKD_19710	HT29	LINCSCP_272276
0.4326	5.6023e-6	102	TNF	CGS001-7124	120 h	LINCSKD_32982	VCAP	LINCSCP_272276
0.4289	6.8851e-6	102	AGT	CGS001-183	96 h	LINCSKD_17946	HT29	LINCSCP_272276
0.4242	8.8729e-6	102	LAP3	CGS001-51056	96 h	LINCSKD_25078	NPC	LINCSCP_272276
0.4134	0	102	ARG1	CGS001-383	96 h	LINCSKD_24665	NPC	LINCSCP_272276
0.413	0	102	CEACAM1	CGS001-634	96 h	LINCSKD_26952	PC3	LINCSCP_272276
-0.4098	0	102	ARG1	CGS001-383	96 h	LINCSKD_18046	HT29	LINCSCP_272276
0.4098	0	102	CXCL1	CGS001-2919	96 h	LINCSKD_18518	HT29	LINCSCP_272276
0.4093	0	102	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_272276
0.407	0	102	CD46	CGS001-4179	96 h	LINCSKD_4156	A549	LINCSCP_272276
0.4054	0	102	CD81	CGS001-975	96 h	LINCSKD_22491	MCF7	LINCSCP_272276
0.4037	0	102	CD44	CGS001-960	96 h	LINCSKD_24747	NPC	LINCSCP_272276
0.4036	0	102	MMEL1	CGS001-79258	96 h	LINCSKD_5516	A549	LINCSCP_272276
0.4034	0	102	CEACAM1	CGS001-634	96 h	LINCSKD_4202	A549	LINCSCP_272276
0.3993	0	102	AGT	CGS001-183	96 h	LINCSKD_22227	MCF7	LINCSCP_272276
0.3971	0	102	IL1B	CGS001-3553	96 h	LINCSKD_19243	HT29	LINCSCP_272276
0.3854	1e-4	102	MMEL1	CGS001-79258	96 h	LINCSKD_16257	HEPG2	LINCSCP_272276
0.3846	1e-4	102	CXCL1	CGS001-2919	96 h	LINCSKD_12180	HCC515	LINCSCP_272276
0.3831	1e-4	102	NFKB1	CGS001-4790	96 h	LINCSKD_16384	HEPG2	LINCSCP_272276
0.3828	1e-4	102	CD19	CGS001-930	96 h	LINCSKD_482	A375	LINCSCP_272276
0.3801	1e-4	102	TNF	CGS001-7124	96 h	LINCSKD_24319	MCF7	LINCSCP_272276
0.3794	1e-4	102	AGTR1	CGS001-185	96 h	LINCSKD_26623	PC3	LINCSCP_272276
