similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.5701	5.4103e-52	588	CD83	CGS001-9308	96 h	LINCSKD_8567	HA1E	LINCSCP_107632
0.5472	3.1235e-47	588	CXCL1	CGS001-2919	96 h	LINCSKD_704	A375	LINCSCP_107632
0.5375	2.4649e-45	588	TLR7	CGS001-51284	96 h	LINCSKD_6832	A549	LINCSCP_107632
0.5209	3.2731e-42	588	IL2	CGS001-3558	96 h	LINCSKD_1535	A375	LINCSCP_107632
0.5127	1.0105e-40	588	CCL20	CGS001-6364	96 h	LINCSKD_8535	HA1E	LINCSCP_107632
0.4931	2.3485e-37	588	TGFBR2	CGS001-7048	120 h	LINCSKD_32938	VCAP	LINCSCP_107632
0.4908	5.6737e-37	588	TLR9	CGS001-54106	96 h	LINCSKD_11280	HA1E	LINCSCP_107632
0.4903	6.79e-37	588	CEACAM1	CGS001-634	96 h	LINCSKD_8610	HA1E	LINCSCP_107632
0.4856	4.0269e-36	588	AGT	CGS001-183	96 h	LINCSKD_85	A375	LINCSCP_107632
0.4807	2.4573e-35	588	TGFBR2	CGS001-7048	96 h	LINCSKD_20746	HT29	LINCSCP_107632
0.4798	3.5152e-35	588	ANPEP	CGS001-290	96 h	LINCSKD_14673	HEPG2	LINCSCP_107632
-0.4778	7.276e-35	588	CCL2	CGS001-6347	96 h	LINCSKD_26896	PC3	LINCSCP_107632
0.4756	1.6358e-34	588	ARG1	CGS001-383	96 h	LINCSKD_8268	HA1E	LINCSCP_107632
0.4678	2.6656e-33	588	TGFBR1	NA	96 h	LINCSKD_33882	PC3.101	LINCSCP_107632
0.4661	4.7509e-33	588	CXCL1	CGS001-2919	96 h	LINCSKD_15180	HEPG2	LINCSCP_107632
0.463	1.4213e-32	588	IL2RB	CGS001-3560	96 h	LINCSKD_5161	A549	LINCSCP_107632
-0.4555	1.8677e-31	588	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_107632
0.4546	2.4845e-31	588	TGFB1	CGS001-7040	96 h	LINCSKD_11244	HA1E	LINCSCP_107632
0.453	4.3516e-31	588	TLR7	CGS001-51284	96 h	LINCSKD_11278	HA1E	LINCSCP_107632
0.4476	2.6377e-30	588	ARG1	CGS001-383	96 h	LINCSKD_11845	HCC515	LINCSCP_107632
0.4453	5.5276e-30	588	TLR9	CGS001-54106	96 h	LINCSKD_6834	A549	LINCSCP_107632
0.4409	2.3332e-29	588	TGFBR2	CGS001-7048	96 h	LINCSKD_24291	MCF7	LINCSCP_107632
-0.44	3.0774e-29	588	AGTR1	CGS001-185	96 h	LINCSKD_11784	HCC515	LINCSCP_107632
0.4399	3.2437e-29	588	TGFBR1	CGS001-7046	96 h	LINCSKD_6799	A549	LINCSCP_107632
0.4375	6.9693e-29	588	TGFBR1	NA	96 h	LINCSKD_33935	PC3.311	LINCSCP_107632
0.4363	1.0271e-28	588	CCL20	CGS001-6364	96 h	LINCSKD_4128	A549	LINCSCP_107632
0.436	1.1098e-28	588	IL2RA	CGS001-3559	96 h	LINCSKD_27669	PC3	LINCSCP_107632
0.4329	2.9565e-28	588	CD40	CGS001-958	96 h	LINCSKD_12028	HCC515	LINCSCP_107632
0.4324	3.4287e-28	588	IL6	CGS001-3569	120 h	LINCSKD_31339	VCAP	LINCSCP_107632
0.4304	6.5257e-28	588	CD40	CGS001-958	96 h	LINCSKD_14212	HEKTE	LINCSCP_107632
0.4293	9.0382e-28	588	TGFB1	CGS001-7040	96 h	LINCSKD_3191	A375	LINCSCP_107632
0.426	2.527e-27	588	CD83	CGS001-9308	96 h	LINCSKD_14984	HEPG2	LINCSCP_107632
