similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.3837	6.3682e-12	299	ARG1	CGS001-383	96 h	LINCSKD_7324	ASC	LINCSCP_9800
0.3711	3.4185e-11	299	AGTR1	CGS001-185	96 h	LINCSKD_11784	HCC515	LINCSCP_9800
-0.3376	2.1004e-9	299	CXCL8	CGS001-3576	96 h	LINCSKD_5169	A549	LINCSCP_9800
0.3323	3.8415e-9	299	AGTR1	CGS001-185	96 h	LINCSKD_17947	HT29	LINCSCP_9800
0.3066	6.3253e-8	299	IL2RB	CGS001-3560	96 h	LINCSKD_19252	HT29	LINCSCP_9800
0.294	2.2619e-7	299	AGT	CGS001-183	96 h	LINCSKD_22227	MCF7	LINCSCP_9800
-0.2831	6.4663e-7	299	CD44	CGS001-960	96 h	LINCSKD_14980	HEPG2	LINCSCP_9800
0.2755	1.3073e-6	299	CD81	CGS001-975	96 h	LINCSKD_18326	HT29	LINCSCP_9800
0.2723	1.7527e-6	299	LAP3	CGS001-51056	96 h	LINCSKD_29527	SKL	LINCSCP_9800
0.2721	1.7952e-6	299	ARG1	CGS001-383	96 h	LINCSKD_24665	NPC	LINCSCP_9800
0.2702	2.1351e-6	299	IL1B	CGS001-3553	96 h	LINCSKD_5152	A549	LINCSCP_9800
-0.2694	2.2802e-6	299	CCL20	CGS001-6364	96 h	LINCSKD_12011	HCC515	LINCSCP_9800
0.2693	2.2943e-6	299	NFKB1	CGS001-4790	96 h	LINCSKD_10096	HA1E	LINCSCP_9800
0.2673	2.7572e-6	299	TGFBR1	NA	96 h	LINCSKD_33723	HT29.311	LINCSCP_9800
0.2672	2.7722e-6	299	LAP3	CGS001-51056	96 h	LINCSKD_16074	HEPG2	LINCSCP_9800
0.2599	5.2605e-6	299	LAP3	CGS001-51056	96 h	LINCSKD_25078	NPC	LINCSCP_9800
0.2596	5.3931e-6	299	ANPEP	CGS001-290	96 h	LINCSKD_3825	A549	LINCSCP_9800
0.2582	6.0865e-6	299	DPP4	CGS001-1803	96 h	LINCSKD_27143	PC3	LINCSCP_9800
0.2557	7.5188e-6	299	IL2	CGS001-3558	96 h	LINCSKD_15917	HEPG2	LINCSCP_9800
0.2544	8.4047e-6	299	IL2RA	CGS001-3559	96 h	LINCSKD_1538	A375	LINCSCP_9800
0.2531	9.3662e-6	299	IL2RA	CGS001-3559	96 h	LINCSKD_23168	MCF7	LINCSCP_9800
0.2529	9.5543e-6	299	AGTR1	CGS001-185	96 h	LINCSKD_26623	PC3	LINCSCP_9800
0.2528	9.6634e-6	299	IL6	CGS001-3569	144 h	LINCSKD_34351	MCF7	LINCSCP_9800
-0.2526	9.7799e-6	299	TLR7	CGS001-51284	96 h	LINCSKD_17468	HEPG2	LINCSCP_9800
0.2514	0	299	TGFBR2	CGS001-7048	96 h	LINCSKD_28905	PC3	LINCSCP_9800
0.2501	0	299	NFKB1	CGS001-4790	96 h	LINCSKD_23521	MCF7	LINCSCP_9800
