similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.3891	2.2133e-7	166	TNF	CGS001-7124	96 h	LINCSKD_28936	PC3	LINCSCP_143300
0.3804	4.3014e-7	166	IL1B	CGS001-3553	96 h	LINCSKD_15912	HEPG2	LINCSCP_143300
0.3727	7.595e-7	166	TGFBR2	NA	96 h	LINCSKD_33618	HA1E.311	LINCSCP_143300
0.3593	1.991e-6	166	CEACAM1	CGS001-634	96 h	LINCSKD_4202	A549	LINCSCP_143300
0.3515	3.419e-6	166	TGFBR1	NA	96 h	LINCSKD_33776	MCF7.101	LINCSCP_143300
0.3302	0	166	CXCL2	CGS001-2920	96 h	LINCSKD_15182	HEPG2	LINCSCP_143300
0.3263	0	166	CD46	CGS001-4179	96 h	LINCSKD_18323	HT29	LINCSCP_143300
0.3173	0	166	TGFBR1	NA	96 h	LINCSKD_33723	HT29.311	LINCSCP_143300
0.2959	1e-4	166	TGFBR2	CGS001-7048	96 h	LINCSKD_3193	A375	LINCSCP_143300
-0.287	2e-4	166	IL6	CGS001-3569	144 h	LINCSKD_34351	MCF7	LINCSCP_143300
0.2867	2e-4	166	CCL2	CGS001-6347	96 h	LINCSKD_461	A375	LINCSCP_143300
0.28	3e-4	166	CD46	CGS001-4179	96 h	LINCSKD_4156	A549	LINCSCP_143300
0.28	3e-4	166	TGFBR1	NA	96 h	LINCSKD_33670	HELA.311	LINCSCP_143300
0.2793	3e-4	166	CD81	CGS001-975	96 h	LINCSKD_4160	A549	LINCSCP_143300
-0.2791	3e-4	166	CD19	CGS001-930	96 h	LINCSKD_36467	PC3	LINCSCP_143300
0.2789	3e-4	166	CXCL1	CGS001-2919	96 h	LINCSKD_18518	HT29	LINCSCP_143300
0.2712	4e-4	166	CD19	CGS001-930	96 h	LINCSKD_18318	HT29	LINCSCP_143300
0.2694	4e-4	166	TGFBR1	NA	96 h	LINCSKD_33617	HA1E.311	LINCSCP_143300
0.2694	4e-4	166	IL6R	CGS001-3570	96 h	LINCSKD_9601	HA1E	LINCSCP_143300
0.269	5e-4	166	TGFBR2	NA	96 h	LINCSKD_33565	HA1E.101	LINCSCP_143300
-0.2665	5e-4	166	HEY1	CGS001-23462	96 h	LINCSKD_19082	HT29	LINCSCP_143300
0.2664	5e-4	166	MMEL1	CGS001-79258	96 h	LINCSKD_5516	A549	LINCSCP_143300
0.2642	6e-4	166	IL6	CGS001-3569	96 h	LINCSKD_5165	A549	LINCSCP_143300
0.2642	6e-4	166	TGFBR1	CGS001-7046	96 h	LINCSKD_11245	HA1E	LINCSCP_143300
0.2635	6e-4	166	TGFBR1	NA	96 h	LINCSKD_33564	HA1E.101	LINCSCP_143300
0.2535	0.001	166	TGFBR3	CGS001-7049	120 h	LINCSKD_32939	VCAP	LINCSCP_143300
0.2503	0.0011	166	TGFBR1	NA	96 h	LINCSKD_33458	A375.311	LINCSCP_143300
0.2499	0.0012	166	TGFBR1	NA	96 h	LINCSKD_33511	A549.311	LINCSCP_143300
0.2492	0.0012	166	CXCL2	CGS001-2920	96 h	LINCSKD_4368	A549	LINCSCP_143300
0.2427	0.0016	166	IL2RA	CGS001-3559	96 h	LINCSKD_23168	MCF7	LINCSCP_143300
0.2396	0.0019	166	CCL2	CGS001-6347	96 h	LINCSKD_12012	HCC515	LINCSCP_143300
0.2395	0.0019	166	ANPEP	CGS001-290	96 h	LINCSKD_3825	A549	LINCSCP_143300
0.2382	0.002	166	ARG1	CGS001-383	96 h	LINCSKD_29396	SKL	LINCSCP_143300
0.2368	0.0021	166	CCL2	CGS001-6347	96 h	LINCSKD_4129	A549	LINCSCP_143300
0.2358	0.0022	166	TLR7	CGS001-51284	96 h	LINCSKD_11278	HA1E	LINCSCP_143300
0.2352	0.0023	166	AGTR1	CGS001-185	96 h	LINCSKD_3755	A549	LINCSCP_143300
0.234	0.0024	166	TGFBR2	NA	96 h	LINCSKD_33459	A375.311	LINCSCP_143300
0.2317	0.0027	166	TGFBR1	NA	96 h	LINCSKD_33882	PC3.101	LINCSCP_143300
0.2307	0.0028	166	TGFBR2	NA	96 h	LINCSKD_33830	MCF7.311	LINCSCP_143300
-0.2259	0.0034	166	CD44	CGS001-960	96 h	LINCSKD_18322	HT29	LINCSCP_143300
0.2259	0.0034	166	CTLA4	CGS001-1493	96 h	LINCSKD_4348	A549	LINCSCP_143300
-0.2256	0.0035	166	CD83	CGS001-9308	96 h	LINCSKD_497	A375	LINCSCP_143300
