similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4152	1.1058e-20	462	IL1B	CGS001-3553	96 h	LINCSKD_9587	HA1E	LINCSCP_243531
0.3939	1.3444e-18	462	IL2	CGS001-3558	96 h	LINCSKD_1535	A375	LINCSCP_243531
0.3906	2.7642e-18	462	CD83	CGS001-9308	144 h	LINCSKD_34124	MCF7	LINCSCP_243531
0.3871	5.8045e-18	462	IL1B	CGS001-3553	96 h	LINCSKD_23163	MCF7	LINCSCP_243531
0.3719	1.3258e-16	462	ANPEP	CGS001-290	120 h	LINCSKD_30080	VCAP	LINCSCP_243531
0.3421	3.9525e-14	462	CD46	CGS001-4179	96 h	LINCSKD_26918	PC3	LINCSCP_243531
0.3395	6.2884e-14	462	TGFBR2	CGS001-7048	96 h	LINCSKD_24291	MCF7	LINCSCP_243531
0.3362	1.1297e-13	462	DPP4	CGS001-1803	96 h	LINCSKD_15279	HEPG2	LINCSCP_243531
0.3323	2.2738e-13	462	TGFBR1	NA	96 h	LINCSKD_33882	PC3.101	LINCSCP_243531
0.3212	1.5151e-12	462	TLR9	CGS001-54106	96 h	LINCSKD_24311	MCF7	LINCSCP_243531
0.3208	1.6275e-12	462	TGFBR2	CGS001-7048	96 h	LINCSKD_28905	PC3	LINCSCP_243531
0.3196	1.9645e-12	462	TGFBR1	NA	96 h	LINCSKD_33617	HA1E.311	LINCSCP_243531
-0.3187	2.3093e-12	462	CD44	CGS001-960	144 h	LINCSKD_34122	MCF7	LINCSCP_243531
0.3169	3.1037e-12	462	IL2RB	CGS001-3560	96 h	LINCSKD_23169	MCF7	LINCSCP_243531
0.3132	5.6448e-12	462	IL6	CGS001-3569	120 h	LINCSKD_31339	VCAP	LINCSCP_243531
0.3114	7.6327e-12	462	TGFBR1	CGS001-7046	96 h	LINCSKD_6799	A549	LINCSCP_243531
0.3031	2.8313e-11	462	TGFBR2	CGS001-7048	120 h	LINCSKD_32938	VCAP	LINCSCP_243531
0.3031	2.8406e-11	462	IL2RA	CGS001-3559	96 h	LINCSKD_27669	PC3	LINCSCP_243531
0.3026	3.0832e-11	462	CD83	CGS001-9308	96 h	LINCSKD_8567	HA1E	LINCSCP_243531
0.2999	4.7103e-11	462	CXCL1	CGS001-2919	96 h	LINCSKD_22621	MCF7	LINCSCP_243531
0.2973	6.9426e-11	462	CXCL1	CGS001-2919	120 h	LINCSKD_30584	VCAP	LINCSCP_243531
0.2972	7.0573e-11	462	CCL20	CGS001-6364	96 h	LINCSKD_460	A375	LINCSCP_243531
0.2952	9.642e-11	462	CEACAM1	CGS001-634	96 h	LINCSKD_8610	HA1E	LINCSCP_243531
0.294	1.1605e-10	462	ARG1	CGS001-383	96 h	LINCSKD_189	A375	LINCSCP_243531
