similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
-0.3637	3.1017e-7	187	CD46	CGS001-4179	120 h	LINCSKD_30382	VCAP	LINCSCP_77706
0.2927	0	187	TNF	CGS001-7124	96 h	LINCSKD_28936	PC3	LINCSCP_77706
0.2764	1e-4	187	CCL2	CGS001-6347	96 h	LINCSKD_12012	HCC515	LINCSCP_77706
0.2709	2e-4	187	AGTR1	CGS001-185	96 h	LINCSKD_17947	HT29	LINCSCP_77706
-0.2672	2e-4	187	TGFBR2	CGS001-7048	96 h	LINCSKD_24291	MCF7	LINCSCP_77706
0.2594	3e-4	187	AGTR1	CGS001-185	96 h	LINCSKD_11784	HCC515	LINCSCP_77706
0.2566	4e-4	187	IL6	CGS001-3569	144 h	LINCSKD_34351	MCF7	LINCSCP_77706
0.2545	4e-4	187	CD46	CGS001-4179	96 h	LINCSKD_4156	A549	LINCSCP_77706
0.253	5e-4	187	CEACAM1	CGS001-634	96 h	LINCSKD_4202	A549	LINCSCP_77706
0.2506	5e-4	187	TGFBR1	CGS001-7046	144 h	LINCSKD_34695	MCF7	LINCSCP_77706
0.2499	6e-4	187	AGTR1	CGS001-185	96 h	LINCSKD_3755	A549	LINCSCP_77706
0.2495	6e-4	187	CD19	CGS001-930	96 h	LINCSKD_14975	HEPG2	LINCSCP_77706
-0.2453	7e-4	187	TGFBR1	CGS001-7046	96 h	LINCSKD_3192	A375	LINCSCP_77706
0.2397	0.001	187	TLR7	CGS001-51284	96 h	LINCSKD_11278	HA1E	LINCSCP_77706
0.2392	0.001	187	AGTR1	CGS001-185	96 h	LINCSKD_8163	HA1E	LINCSCP_77706
0.2339	0.0013	187	TGFBR2	NA	96 h	LINCSKD_33618	HA1E.311	LINCSCP_77706
0.2335	0.0013	187	CXCL1	CGS001-2919	96 h	LINCSKD_27067	PC3	LINCSCP_77706
0.231	0.0015	187	CD19	CGS001-930	96 h	LINCSKD_7392	ASC	LINCSCP_77706
0.2285	0.0017	187	CTLA4	CGS001-1493	144 h	LINCSKD_35785	PC3	LINCSCP_77706
0.2278	0.0017	187	CD83	CGS001-9308	120 h	LINCSKD_30387	VCAP	LINCSCP_77706
0.2225	0.0022	187	ANPEP	CGS001-290	96 h	LINCSKD_22268	MCF7	LINCSCP_77706
-0.2185	0.0027	187	IL6	CGS001-3569	96 h	LINCSKD_19255	HT29	LINCSCP_77706
-0.2176	0.0028	187	ARG1	CGS001-383	96 h	LINCSKD_14709	HEPG2	LINCSCP_77706
0.2164	0.0029	187	ARG1	CGS001-383	120 h	LINCSKD_30117	VCAP	LINCSCP_77706
0.2115	0.0037	187	CCL2	CGS001-6347	96 h	LINCSKD_26896	PC3	LINCSCP_77706
0.2104	0.0038	187	CD40	CGS001-958	96 h	LINCSKD_26917	PC3	LINCSCP_77706
0.2097	0.004	187	HEY1	CGS001-23462	96 h	LINCSKD_36664	PC3	LINCSCP_77706
0.2085	0.0042	187	IL6	CGS001-3569	96 h	LINCSKD_12722	HCC515	LINCSCP_77706
0.2008	0.0059	187	IL2	CGS001-3558	96 h	LINCSKD_15917	HEPG2	LINCSCP_77706
0.2005	0.0059	187	TGFBR1	NA	96 h	LINCSKD_33458	A375.311	LINCSCP_77706
