similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.6826	9.4038e-26	178	CXCL1	CGS001-2919	96 h	LINCSKD_704	A375	LINCSCP_47262
0.6637	5.768e-24	178	IL2RB	CGS001-3560	96 h	LINCSKD_27670	PC3	LINCSCP_47262
0.6624	7.6032e-24	178	CD40	CGS001-958	96 h	LINCSKD_12028	HCC515	LINCSCP_47262
-0.6437	3.2784e-22	178	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_47262
0.6213	2.2016e-20	178	CD83	CGS001-9308	96 h	LINCSKD_8567	HA1E	LINCSCP_47262
0.6159	5.6656e-20	178	AGT	CGS001-183	96 h	LINCSKD_11783	HCC515	LINCSCP_47262
-0.61240000000000006	1.0607e-19	178	CTLA4	CGS001-1493	120 h	LINCSKD_30568	VCAP	LINCSCP_47262
0.6083	2.1269e-19	178	CD83	CGS001-9308	96 h	LINCSKD_14984	HEPG2	LINCSCP_47262
0.5992	1.0018e-18	178	TGFBR2	CGS001-7048	96 h	LINCSKD_24291	MCF7	LINCSCP_47262
0.5984	1.1363e-18	178	TGFBR2	CGS001-7048	96 h	LINCSKD_20746	HT29	LINCSCP_47262
0.5846	1.0618e-17	178	CXCL1	CGS001-2919	96 h	LINCSKD_8780	HA1E	LINCSCP_47262
0.5714	8.1122e-17	178	ARG1	CGS001-383	96 h	LINCSKD_11845	HCC515	LINCSCP_47262
0.5707	9.0991e-17	178	IL2RB	CGS001-3560	96 h	LINCSKD_23169	MCF7	LINCSCP_47262
0.5678	1.3964e-16	178	IL6R	CGS001-3570	96 h	LINCSKD_27674	PC3	LINCSCP_47262
0.5629	2.8654e-16	178	TGFBR1	NA	96 h	LINCSKD_33935	PC3.311	LINCSCP_47262
0.5612	3.6746e-16	178	AGT	CGS001-183	96 h	LINCSKD_85	A375	LINCSCP_47262
0.5553	8.6188e-16	178	DPP4	CGS001-1803	120 h	LINCSKD_30688	VCAP	LINCSCP_47262
0.5493	2.0354e-15	178	CD40	CGS001-958	96 h	LINCSKD_14212	HEKTE	LINCSCP_47262
0.5484	2.3151e-15	178	TLR7	CGS001-51284	96 h	LINCSKD_6832	A549	LINCSCP_47262
0.5472	2.7387e-15	178	IL2	CGS001-3558	96 h	LINCSKD_9592	HA1E	LINCSCP_47262
0.543	4.8693e-15	178	CEACAM1	CGS001-634	96 h	LINCSKD_8610	HA1E	LINCSCP_47262
-0.537	1.0987e-14	178	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_47262
-0.5338	1.6844e-14	178	CCL2	CGS001-6347	96 h	LINCSKD_26896	PC3	LINCSCP_47262
0.5331	1.8525e-14	178	TLR9	CGS001-54106	96 h	LINCSKD_11280	HA1E	LINCSCP_47262
0.5324	2.0448e-14	178	ANPEP	CGS001-290	96 h	LINCSKD_8231	HA1E	LINCSCP_47262
0.5309	2.4882e-14	178	TGFBR2	CGS001-7048	120 h	LINCSKD_32938	VCAP	LINCSCP_47262
0.53	2.7848e-14	178	TLR9	CGS001-54106	96 h	LINCSKD_24311	MCF7	LINCSCP_47262
-0.5278	3.7289e-14	178	CXCL8	CGS001-3576	96 h	LINCSKD_15927	HEPG2	LINCSCP_47262
0.5239	6.1834e-14	178	IL2	CGS001-3558	96 h	LINCSKD_5157	A549	LINCSCP_47262
-0.5239	6.2026e-14	178	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_47262
0.5224	7.4562e-14	178	IL2RA	CGS001-3559	96 h	LINCSKD_27669	PC3	LINCSCP_47262
0.5181	1.2891e-13	178	ARG1	CGS001-383	96 h	LINCSKD_8268	HA1E	LINCSCP_47262
0.5162	1.6522e-13	178	CD83	CGS001-9308	96 h	LINCSKD_497	A375	LINCSCP_47262
