similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.5745	5.8847e-32	348	LAP3	CGS001-51056	96 h	LINCSKD_9756	HA1E	LINCSCP_48051
0.5431	4.3357e-28	348	CEACAM1	CGS001-634	96 h	LINCSKD_8610	HA1E	LINCSCP_48051
-0.5365	2.477e-27	348	CTLA4	CGS001-1493	120 h	LINCSKD_30568	VCAP	LINCSCP_48051
0.5146	6.3963e-25	348	TLR7	CGS001-51284	96 h	LINCSKD_6832	A549	LINCSCP_48051
0.5125	1.0691e-24	348	TGFBR2	CGS001-7048	120 h	LINCSKD_32938	VCAP	LINCSCP_48051
0.5085	2.7726e-24	348	IL2RB	CGS001-3560	96 h	LINCSKD_27670	PC3	LINCSCP_48051
0.5026	1.1383e-23	348	TLR9	CGS001-54106	96 h	LINCSKD_11280	HA1E	LINCSCP_48051
0.5014	1.4912e-23	348	CXCL1	CGS001-2919	96 h	LINCSKD_704	A375	LINCSCP_48051
-0.5003	1.9107e-23	348	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_48051
0.4992	2.4597e-23	348	TGFBR2	CGS001-7048	96 h	LINCSKD_20746	HT29	LINCSCP_48051
0.4908	1.6877e-22	348	CCL20	CGS001-6364	96 h	LINCSKD_8535	HA1E	LINCSCP_48051
0.4847	6.6387e-22	348	IL6R	CGS001-3570	96 h	LINCSKD_27674	PC3	LINCSCP_48051
0.4676	2.6562e-20	348	IL2	CGS001-3558	96 h	LINCSKD_1535	A375	LINCSCP_48051
-0.4645	4.9768e-20	348	CCL2	CGS001-6347	96 h	LINCSKD_26896	PC3	LINCSCP_48051
0.463	6.8537e-20	348	CD83	CGS001-9308	96 h	LINCSKD_8567	HA1E	LINCSCP_48051
0.4582	1.8135e-19	348	ARG1	CGS001-383	96 h	LINCSKD_8268	HA1E	LINCSCP_48051
0.4582	1.8278e-19	348	IL1B	CGS001-3553	96 h	LINCSKD_23163	MCF7	LINCSCP_48051
0.4535	4.6897e-19	348	CD40	CGS001-958	96 h	LINCSKD_14212	HEKTE	LINCSCP_48051
0.4534	4.8336e-19	348	TGFB1	CGS001-7040	96 h	LINCSKD_11244	HA1E	LINCSCP_48051
0.4528	5.4268e-19	348	CD83	CGS001-9308	96 h	LINCSKD_14984	HEPG2	LINCSCP_48051
0.4516	6.8342e-19	348	ANPEP	CGS001-290	96 h	LINCSKD_8231	HA1E	LINCSCP_48051
0.4511	7.5175e-19	348	IL2RB	CGS001-3560	96 h	LINCSKD_23169	MCF7	LINCSCP_48051
-0.4377	1.0239e-17	348	CXCL8	CGS001-3576	96 h	LINCSKD_15927	HEPG2	LINCSCP_48051
0.4375	1.0619e-17	348	CD83	CGS001-9308	96 h	LINCSKD_4161	A549	LINCSCP_48051
-0.4375	1.0637e-17	348	IL2	CGS001-3558	96 h	LINCSKD_15917	HEPG2	LINCSCP_48051
0.4277	6.5571e-17	348	NFKB1	CGS001-4790	120 h	LINCSKD_31843	VCAP	LINCSCP_48051
0.4265	8.2403e-17	348	CD83	CGS001-9308	96 h	LINCSKD_497	A375	LINCSCP_48051
0.4252	1.0436e-16	348	IL2	CGS001-3558	96 h	LINCSKD_5157	A549	LINCSCP_48051
0.4233	1.4633e-16	348	TLR7	CGS001-51284	96 h	LINCSKD_11278	HA1E	LINCSCP_48051
0.4195	2.912e-16	348	IL2RB	CGS001-3560	96 h	LINCSKD_9596	HA1E	LINCSCP_48051
0.4187	3.3175e-16	348	TLR7	CGS001-51284	96 h	LINCSKD_3222	A375	LINCSCP_48051
