similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.6149	4.3829e-15	132	TGFBR2	CGS001-7048	96 h	LINCSKD_24291	MCF7	LINCSCP_251146
0.4915	2.1791e-9	132	LAP3	CGS001-51056	96 h	LINCSKD_19396	HT29	LINCSCP_251146
0.4888	2.7492e-9	132	TNF	CGS001-7124	96 h	LINCSKD_28936	PC3	LINCSCP_251146
0.4845	3.938e-9	132	CD46	CGS001-4179	96 h	LINCSKD_12029	HCC515	LINCSCP_251146
0.4779	6.8267e-9	132	TGFBR1	NA	96 h	LINCSKD_33617	HA1E.311	LINCSCP_251146
0.4772	7.2257e-9	132	DPP4	CGS001-1803	96 h	LINCSKD_18613	HT29	LINCSCP_251146
0.4767	7.537e-9	132	TGFBR2	CGS001-7048	96 h	LINCSKD_20746	HT29	LINCSCP_251146
0.4725	1.0643e-8	132	TNF	CGS001-7124	96 h	LINCSKD_14496	HEKTE	LINCSCP_251146
0.4659	1.8085e-8	132	TGFBR1	NA	96 h	LINCSKD_33776	MCF7.101	LINCSCP_251146
0.4476	7.4017e-8	132	IL2RA	CGS001-3559	120 h	LINCSKD_31334	VCAP	LINCSCP_251146
0.4429	1.0528e-7	132	CCL20	CGS001-6364	120 h	LINCSKD_30354	VCAP	LINCSCP_251146
0.4412	1.1863e-7	132	LAP3	CGS001-51056	96 h	LINCSKD_9756	HA1E	LINCSCP_251146
0.4271	3.274e-7	132	LAP3	CGS001-51056	144 h	LINCSKD_21638	MCF7	LINCSCP_251146
0.4227	4.4304e-7	132	CXCL1	CGS001-2919	96 h	LINCSKD_15180	HEPG2	LINCSCP_251146
0.4155	7.2572e-7	132	TGFBR2	NA	96 h	LINCSKD_33777	MCF7.101	LINCSCP_251146
0.415	7.5115e-7	132	TGFB1	CGS001-7040	96 h	LINCSKD_3191	A375	LINCSCP_251146
0.4126	8.8001e-7	132	ANPEP	CGS001-290	96 h	LINCSKD_14673	HEPG2	LINCSCP_251146
0.4026	1.7029e-6	132	IL1B	CGS001-3553	96 h	LINCSKD_9587	HA1E	LINCSCP_251146
0.3985	2.2229e-6	132	TLR9	CGS001-54106	96 h	LINCSKD_24311	MCF7	LINCSCP_251146
0.393	3.1338e-6	132	TGFBR2	CGS001-7048	96 h	LINCSKD_28905	PC3	LINCSCP_251146
0.3902	3.7383e-6	132	CD19	CGS001-930	96 h	LINCSKD_12026	HCC515	LINCSCP_251146
0.387	4.5709e-6	132	TGFBR1	NA	96 h	LINCSKD_33458	A375.311	LINCSCP_251146
0.3857	4.9302e-6	132	AGT	CGS001-183	96 h	LINCSKD_85	A375	LINCSCP_251146
0.3846	5.2785e-6	132	CD19	CGS001-930	96 h	LINCSKD_29423	SKL	LINCSCP_251146
0.3846	5.2968e-6	132	IL1B	CGS001-3553	96 h	LINCSKD_23163	MCF7	LINCSCP_251146
0.3815	6.3759e-6	132	TGFBR2	CGS001-7048	96 h	LINCSKD_17440	HEPG2	LINCSCP_251146
0.3815	6.3951e-6	132	TGFBR1	CGS001-7046	120 h	LINCSKD_32937	VCAP	LINCSCP_251146
0.3811	6.5558e-6	132	CD44	CGS001-960	96 h	LINCSKD_4155	A549	LINCSCP_251146
0.3811	6.5571e-6	132	TGFBR1	NA	96 h	LINCSKD_33882	PC3.101	LINCSCP_251146
0.3742	9.8598e-6	132	MMEL1	CGS001-79258	96 h	LINCSKD_19583	HT29	LINCSCP_251146
0.3705	0	132	TGFBR2	CGS001-7048	120 h	LINCSKD_32938	VCAP	LINCSCP_251146
0.3673	0	132	LAP3	CGS001-51056	96 h	LINCSKD_25078	NPC	LINCSCP_251146
0.3648	0	132	TGFBR2	NA	96 h	LINCSKD_33724	HT29.311	LINCSCP_251146
0.3622	0	132	DPP4	CGS001-1803	96 h	LINCSKD_12259	HCC515	LINCSCP_251146
0.3621	0	132	TGFBR1	NA	96 h	LINCSKD_33723	HT29.311	LINCSCP_251146
0.3618	0	132	CCL20	CGS001-6364	96 h	LINCSKD_460	A375	LINCSCP_251146
0.3567	0	132	ARG1	CGS001-383	96 h	LINCSKD_24665	NPC	LINCSCP_251146
0.3566	0	132	TLR9	CGS001-54106	96 h	LINCSKD_13861	HCC515	LINCSCP_251146
0.3506	0	132	TLR7	CGS001-51284	96 h	LINCSKD_6832	A549	LINCSCP_251146
0.35	0	132	TGFBR1	NA	96 h	LINCSKD_33988	YAPC.311	LINCSCP_251146
0.3479	0	132	IL2RB	CGS001-3560	96 h	LINCSKD_23169	MCF7	LINCSCP_251146
0.3466	0	132	ANPEP	CGS001-290	120 h	LINCSKD_30080	VCAP	LINCSCP_251146
0.3465	0	132	IL2RB	CGS001-3560	96 h	LINCSKD_27670	PC3	LINCSCP_251146
0.3464	0	132	LAP3	CGS001-51056	96 h	LINCSKD_12824	HCC515	LINCSCP_251146
0.3461	0	132	CD40	CGS001-958	96 h	LINCSKD_12028	HCC515	LINCSCP_251146
0.3426	1e-4	132	TGFBR2	NA	96 h	LINCSKD_33618	HA1E.311	LINCSCP_251146
0.3401	1e-4	132	CD83	CGS001-9308	144 h	LINCSKD_34124	MCF7	LINCSCP_251146
