similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.6229	8.139e-35	311	CXCL1	CGS001-2919	96 h	LINCSKD_704	A375	LINCSCP_174216
0.5583	6.9962e-27	311	TGFBR2	CGS001-7048	120 h	LINCSKD_32938	VCAP	LINCSCP_174216
-0.5571	9.3372e-27	311	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_174216
0.5412	4.6433e-25	311	CD83	CGS001-9308	96 h	LINCSKD_497	A375	LINCSCP_174216
0.5399	6.3237e-25	311	TLR7	CGS001-51284	96 h	LINCSKD_3222	A375	LINCSCP_174216
0.5371	1.2082e-24	311	ARG1	CGS001-383	96 h	LINCSKD_8268	HA1E	LINCSCP_174216
0.5363	1.4816e-24	311	IL2	CGS001-3558	96 h	LINCSKD_1535	A375	LINCSCP_174216
0.5344	2.2855e-24	311	CCL20	CGS001-6364	96 h	LINCSKD_8535	HA1E	LINCSCP_174216
0.5332	3.0431e-24	311	ARG1	CGS001-383	96 h	LINCSKD_11845	HCC515	LINCSCP_174216
0.5298	6.7015e-24	311	TGFBR1	NA	96 h	LINCSKD_33882	PC3.101	LINCSCP_174216
-0.5281	9.809e-24	311	CXCL8	CGS001-3576	96 h	LINCSKD_15927	HEPG2	LINCSCP_174216
0.5253	1.8443e-23	311	CD83	CGS001-9308	96 h	LINCSKD_8567	HA1E	LINCSCP_174216
0.5202	5.8181e-23	311	IL2RB	CGS001-3560	96 h	LINCSKD_27670	PC3	LINCSCP_174216
0.5201	5.9593e-23	311	AGT	CGS001-183	96 h	LINCSKD_85	A375	LINCSCP_174216
0.5182	9.0527e-23	311	TLR7	CGS001-51284	96 h	LINCSKD_11278	HA1E	LINCSCP_174216
0.5155	1.6393e-22	311	TLR7	CGS001-51284	96 h	LINCSKD_6832	A549	LINCSCP_174216
0.5129	2.9052e-22	311	CD40	CGS001-958	96 h	LINCSKD_14212	HEKTE	LINCSCP_174216
0.5116	3.8356e-22	311	CEACAM1	CGS001-634	96 h	LINCSKD_8610	HA1E	LINCSCP_174216
0.5066	1.1051e-21	311	ANPEP	CGS001-290	96 h	LINCSKD_14673	HEPG2	LINCSCP_174216
0.5041	1.8838e-21	311	TGFBR2	CGS001-7048	96 h	LINCSKD_20746	HT29	LINCSCP_174216
0.5001	4.4051e-21	311	CXCL1	CGS001-2919	96 h	LINCSKD_15180	HEPG2	LINCSCP_174216
0.4989	5.6091e-21	311	CXCL1	CGS001-2919	96 h	LINCSKD_8780	HA1E	LINCSCP_174216
0.4936	1.6666e-20	311	IL2RB	CGS001-3560	96 h	LINCSKD_23169	MCF7	LINCSCP_174216
0.4936	1.6848e-20	311	IL2	CGS001-3558	96 h	LINCSKD_9592	HA1E	LINCSCP_174216
-0.4866	6.8854e-20	311	TNF	CGS001-7124	96 h	LINCSKD_24319	MCF7	LINCSCP_174216
0.484	1.1544e-19	311	TGFBR2	CGS001-7048	96 h	LINCSKD_24291	MCF7	LINCSCP_174216
0.4816	1.8339e-19	311	TGFB1	CGS001-7040	96 h	LINCSKD_11244	HA1E	LINCSCP_174216
0.4812	1.9913e-19	311	TLR9	CGS001-54106	96 h	LINCSKD_11280	HA1E	LINCSCP_174216
0.4791	2.9662e-19	311	ANPEP	CGS001-290	96 h	LINCSKD_8231	HA1E	LINCSCP_174216
0.4699	1.7238e-18	311	TGFB1	CGS001-7040	96 h	LINCSKD_3191	A375	LINCSCP_174216
0.4679	2.5391e-18	311	TLR7	CGS001-51284	96 h	LINCSKD_17468	HEPG2	LINCSCP_174216
0.4674	2.7544e-18	311	CD40	CGS001-958	96 h	LINCSKD_12028	HCC515	LINCSCP_174216
-0.4637	5.5156e-18	311	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_174216
0.462	7.5468e-18	311	IL2RB	CGS001-3560	96 h	LINCSKD_9596	HA1E	LINCSCP_174216
0.4596	1.1616e-17	311	IL6R	CGS001-3570	96 h	LINCSKD_27674	PC3	LINCSCP_174216
0.4596	1.1708e-17	311	CD83	CGS001-9308	96 h	LINCSKD_14984	HEPG2	LINCSCP_174216
-0.4551	2.6416e-17	311	CD81	CGS001-975	96 h	LINCSKD_18326	HT29	LINCSCP_174216
0.4532	3.7042e-17	311	IL2	CGS001-3558	96 h	LINCSKD_5157	A549	LINCSCP_174216
-0.4512	5.3325e-17	311	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_174216
-0.4468	1.1549e-16	311	CCL2	CGS001-6347	96 h	LINCSKD_26896	PC3	LINCSCP_174216
0.4467	1.1568e-16	311	TGFBR2	NA	96 h	LINCSKD_33883	PC3.101	LINCSCP_174216
0.4461	1.2932e-16	311	IL2	CGS001-3558	96 h	LINCSKD_27668	PC3	LINCSCP_174216
