similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.405	3.0364e-11	249	CD46	CGS001-4179	96 h	LINCSKD_18323	HT29	LINCSCP_45016
0.3127	4.7278e-7	249	TLR7	CGS001-51284	96 h	LINCSKD_37049	PC3	LINCSCP_45016
0.3121	5.0179e-7	249	CD44	CGS001-960	96 h	LINCSKD_4155	A549	LINCSCP_45016
0.3053	9.0816e-7	249	CCL20	CGS001-6364	96 h	LINCSKD_14955	HEPG2	LINCSCP_45016
0.2987	1.5838e-6	249	CD19	CGS001-930	96 h	LINCSKD_482	A375	LINCSCP_45016
0.2948	2.1983e-6	249	CD46	CGS001-4179	96 h	LINCSKD_4156	A549	LINCSCP_45016
0.2798	7.3723e-6	249	TGFBR2	CGS001-7048	96 h	LINCSKD_28905	PC3	LINCSCP_45016
0.2794	7.6122e-6	249	CD83	CGS001-9308	96 h	LINCSKD_36470	PC3	LINCSCP_45016
0.2702	0	249	IL2	CGS001-3558	120 h	LINCSKD_31332	VCAP	LINCSCP_45016
0.267	0	249	TNF	CGS001-7124	96 h	LINCSKD_28936	PC3	LINCSCP_45016
0.2554	0	249	HEY1	CGS001-23462	96 h	LINCSKD_12600	HCC515	LINCSCP_45016
0.2548	0	249	ANPEP	CGS001-290	96 h	LINCSKD_18011	HT29	LINCSCP_45016
0.2493	1e-4	249	IL2	CGS001-3558	96 h	LINCSKD_27668	PC3	LINCSCP_45016
0.2414	1e-4	249	TGFBR2	CGS001-7048	96 h	LINCSKD_17440	HEPG2	LINCSCP_45016
0.2387	1e-4	249	ARG1	CGS001-383	96 h	LINCSKD_14709	HEPG2	LINCSCP_45016
0.2372	2e-4	249	IL2RA	CGS001-3559	120 h	LINCSKD_31334	VCAP	LINCSCP_45016
0.2358	2e-4	249	CD19	CGS001-930	144 h	LINCSKD_25819	PC3	LINCSCP_45016
0.2289	3e-4	249	TGFBR2	NA	96 h	LINCSKD_33936	PC3.311	LINCSCP_45016
0.2289	3e-4	249	AGT	CGS001-183	96 h	LINCSKD_26622	PC3	LINCSCP_45016
0.2241	4e-4	249	TGFBR1	NA	96 h	LINCSKD_33617	HA1E.311	LINCSCP_45016
0.2226	4e-4	249	CCL20	CGS001-6364	96 h	LINCSKD_4128	A549	LINCSCP_45016
0.2195	5e-4	249	IL1B	CGS001-3553	96 h	LINCSKD_27663	PC3	LINCSCP_45016
0.2194	5e-4	249	IL2RB	CGS001-3560	96 h	LINCSKD_1539	A375	LINCSCP_45016
0.2137	7e-4	249	IL2	CGS001-3558	96 h	LINCSKD_5157	A549	LINCSCP_45016
0.2125	7e-4	249	TGFBR1	NA	96 h	LINCSKD_33511	A549.311	LINCSCP_45016
0.2125	7e-4	249	TLR7	CGS001-51284	120 h	LINCSKD_32970	VCAP	LINCSCP_45016
0.2048	0.0012	249	TGFB1	CGS001-7040	96 h	LINCSKD_14492	HEKTE	LINCSCP_45016
0.2009	0.0014	249	CD83	CGS001-9308	96 h	LINCSKD_14984	HEPG2	LINCSCP_45016
