similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4255	3.0247e-10	201	IL2	CGS001-3558	96 h	LINCSKD_9592	HA1E	LINCSCP_51213
0.41	1.5021e-9	201	CD83	CGS001-9308	96 h	LINCSKD_14984	HEPG2	LINCSCP_51213
0.3927	8.1078e-9	201	TLR9	CGS001-54106	96 h	LINCSKD_11280	HA1E	LINCSCP_51213
0.3859	1.5415e-8	201	AGT	CGS001-183	96 h	LINCSKD_85	A375	LINCSCP_51213
-0.3803	2.5724e-8	201	AGTR1	CGS001-185	96 h	LINCSKD_11784	HCC515	LINCSCP_51213
0.3785	3.0106e-8	201	IL2	CGS001-3558	96 h	LINCSKD_5157	A549	LINCSCP_51213
0.3712	5.7983e-8	201	ARG1	CGS001-383	96 h	LINCSKD_8268	HA1E	LINCSCP_51213
0.3634	1.1451e-7	201	CD40	CGS001-958	96 h	LINCSKD_14212	HEKTE	LINCSCP_51213
0.3458	4.9409e-7	201	IL2RB	CGS001-3560	96 h	LINCSKD_5161	A549	LINCSCP_51213
0.3378	9.3737e-7	201	IL2RB	CGS001-3560	96 h	LINCSKD_23169	MCF7	LINCSCP_51213
0.3377	9.4219e-7	201	IL2RA	CGS001-3559	120 h	LINCSKD_31334	VCAP	LINCSCP_51213
0.3228	2.9508e-6	201	IL6R	CGS001-3570	96 h	LINCSKD_27674	PC3	LINCSCP_51213
0.3155	5.0625e-6	201	IL2RB	CGS001-3560	96 h	LINCSKD_27670	PC3	LINCSCP_51213
0.3144	5.4986e-6	201	TLR9	CGS001-54106	96 h	LINCSKD_13861	HCC515	LINCSCP_51213
0.3138	5.7459e-6	201	TLR7	CGS001-51284	96 h	LINCSKD_17468	HEPG2	LINCSCP_51213
-0.3108	7.0794e-6	201	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_51213
0.3088	8.1859e-6	201	CD40	CGS001-958	96 h	LINCSKD_12028	HCC515	LINCSCP_51213
0.30620000000000003	9.8707e-6	201	IL2	CGS001-3558	96 h	LINCSKD_19248	HT29	LINCSCP_51213
0.2985	0	201	CD83	CGS001-9308	96 h	LINCSKD_8567	HA1E	LINCSCP_51213
