similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
-0.4296	3.0908e-13	263	CD44	CGS001-960	144 h	LINCSKD_34122	MCF7	LINCSCP_107854
0.4118	3.4692e-12	263	TGFBR1	CGS001-7046	96 h	LINCSKD_37042	PC3	LINCSCP_107854
0.4066	6.7943e-12	263	TGFBR2	CGS001-7048	96 h	LINCSKD_20746	HT29	LINCSCP_107854
0.396	2.631e-11	263	TLR9	CGS001-54106	96 h	LINCSKD_13861	HCC515	LINCSCP_107854
0.396	2.6368e-11	263	TGFBR1	CGS001-7046	96 h	LINCSKD_6799	A549	LINCSCP_107854
0.3958	2.6909e-11	263	ARG1	CGS001-383	96 h	LINCSKD_24665	NPC	LINCSCP_107854
0.3889	6.288e-11	263	AGT	CGS001-183	96 h	LINCSKD_85	A375	LINCSCP_107854
0.3844	1.0838e-10	263	TLR7	CGS001-51284	96 h	LINCSKD_17468	HEPG2	LINCSCP_107854
0.384	1.1446e-10	263	CD83	CGS001-9308	96 h	LINCSKD_8567	HA1E	LINCSCP_107854
0.3834	1.2237e-10	263	IL2RB	CGS001-3560	96 h	LINCSKD_23169	MCF7	LINCSCP_107854
0.3834	1.2331e-10	263	TGFB1	CGS001-7040	96 h	LINCSKD_29919	SW480	LINCSCP_107854
0.3831	1.2801e-10	263	CCL20	CGS001-6364	96 h	LINCSKD_4128	A549	LINCSCP_107854
0.3808	1.6806e-10	263	TLR9	CGS001-54106	96 h	LINCSKD_11280	HA1E	LINCSCP_107854
0.3806	1.7211e-10	263	TLR7	CGS001-51284	96 h	LINCSKD_6832	A549	LINCSCP_107854
0.3752	3.2465e-10	263	TNF	CGS001-7124	96 h	LINCSKD_14496	HEKTE	LINCSCP_107854
0.375	3.3096e-10	263	IL2RA	CGS001-3559	96 h	LINCSKD_27669	PC3	LINCSCP_107854
0.3698	6.0522e-10	263	IL2	CGS001-3558	96 h	LINCSKD_1535	A375	LINCSCP_107854
0.3648	1.0643e-9	263	CXCL1	CGS001-2919	96 h	LINCSKD_704	A375	LINCSCP_107854
0.3599	1.833e-9	263	CXCL1	CGS001-2919	96 h	LINCSKD_15180	HEPG2	LINCSCP_107854
0.359	2.0215e-9	263	ANPEP	CGS001-290	96 h	LINCSKD_18011	HT29	LINCSCP_107854
0.3581	2.2452e-9	263	CD83	CGS001-9308	144 h	LINCSKD_34124	MCF7	LINCSCP_107854
0.353	3.9231e-9	263	TGFBR1	NA	96 h	LINCSKD_33882	PC3.101	LINCSCP_107854
0.3524	4.1498e-9	263	CD40	CGS001-958	96 h	LINCSKD_22487	MCF7	LINCSCP_107854
0.3499	5.4724e-9	263	TLR7	CGS001-51284	120 h	LINCSKD_32970	VCAP	LINCSCP_107854
0.3474	7.087e-9	263	CCL2	CGS001-6347	96 h	LINCSKD_22470	MCF7	LINCSCP_107854
0.3387	1.7545e-8	263	IL2RB	CGS001-3560	96 h	LINCSKD_5161	A549	LINCSCP_107854
-0.3379	1.9155e-8	263	CD19	CGS001-930	96 h	LINCSKD_8558	HA1E	LINCSCP_107854
0.3367	2.1615e-8	263	CD40	CGS001-958	96 h	LINCSKD_14212	HEKTE	LINCSCP_107854
0.3366	2.1871e-8	263	TLR9	CGS001-54106	96 h	LINCSKD_24311	MCF7	LINCSCP_107854
0.3353	2.4864e-8	263	CCL20	CGS001-6364	96 h	LINCSKD_460	A375	LINCSCP_107854
0.3344	2.7246e-8	263	ANPEP	CGS001-290	96 h	LINCSKD_8231	HA1E	LINCSCP_107854
0.3344	2.7303e-8	263	CD83	CGS001-9308	96 h	LINCSKD_14984	HEPG2	LINCSCP_107854
0.3303	4.1106e-8	263	ARG1	CGS001-383	96 h	LINCSKD_8268	HA1E	LINCSCP_107854
0.3297	4.3556e-8	263	IL2	CGS001-3558	96 h	LINCSKD_9592	HA1E	LINCSCP_107854
0.3297	4.3665e-8	263	CCL20	CGS001-6364	96 h	LINCSKD_12011	HCC515	LINCSCP_107854
0.3281	5.1395e-8	263	ARG1	CGS001-383	96 h	LINCSKD_11845	HCC515	LINCSCP_107854
0.3275	5.4439e-8	263	IL2RB	CGS001-3560	96 h	LINCSKD_27670	PC3	LINCSCP_107854
