similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4752	1.2734e-13	217	TGFBR2	CGS001-7048	96 h	LINCSKD_3193	A375	LINCSCP_33370
0.4445	6.3622e-12	217	CD46	CGS001-4179	96 h	LINCSKD_12029	HCC515	LINCSCP_33370
0.4236	7.3264e-11	217	LAP3	CGS001-51056	96 h	LINCSKD_19396	HT29	LINCSCP_33370
0.4226	8.2573e-11	217	TNF	CGS001-7124	96 h	LINCSKD_14496	HEKTE	LINCSCP_33370
0.4175	1.4643e-10	217	DPP4	CGS001-1803	96 h	LINCSKD_18613	HT29	LINCSCP_33370
0.4081	4.0732e-10	217	ANPEP	CGS001-290	96 h	LINCSKD_22268	MCF7	LINCSCP_33370
0.3725	1.507e-8	217	CD44	CGS001-960	120 h	LINCSKD_30381	VCAP	LINCSCP_33370
0.3703	1.8522e-8	217	TGFB1	CGS001-7040	96 h	LINCSKD_17438	HEPG2	LINCSCP_33370
0.3642	3.2937e-8	217	TNF	CGS001-7124	96 h	LINCSKD_24319	MCF7	LINCSCP_33370
0.3527	9.3733e-8	217	LAP3	CGS001-51056	96 h	LINCSKD_12824	HCC515	LINCSCP_33370
0.3508	1.1085e-7	217	TGFBR2	NA	96 h	LINCSKD_33830	MCF7.311	LINCSCP_33370
0.343	2.2048e-7	217	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_33370
0.3364	3.8646e-7	217	CD46	CGS001-4179	96 h	LINCSKD_4156	A549	LINCSCP_33370
0.3314	5.8899e-7	217	CEACAM1	CGS001-634	96 h	LINCSKD_12058	HCC515	LINCSCP_33370
0.3278	7.9049e-7	217	CD44	CGS001-960	96 h	LINCSKD_4155	A549	LINCSCP_33370
0.3258	9.3029e-7	217	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_33370
0.3251	9.8438e-7	217	LAP3	CGS001-51056	96 h	LINCSKD_25078	NPC	LINCSCP_33370
0.3189	1.6168e-6	217	MMEL1	CGS001-79258	96 h	LINCSKD_23418	MCF7	LINCSCP_33370
0.3107	3.0724e-6	217	CCL20	CGS001-6364	120 h	LINCSKD_30354	VCAP	LINCSCP_33370
0.3098	3.2883e-6	217	NFKB1	CGS001-4790	96 h	LINCSKD_2066	A375	LINCSCP_33370
0.3094	3.3925e-6	217	CEACAM1	CGS001-634	96 h	LINCSKD_540	A375	LINCSCP_33370
0.309	3.4862e-6	217	IL6R	CGS001-3570	96 h	LINCSKD_23173	MCF7	LINCSCP_33370
0.3073	3.9762e-6	217	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_33370
0.3061	4.3408e-6	217	CCL2	CGS001-6347	120 h	LINCSKD_30355	VCAP	LINCSCP_33370
0.3042	5.0063e-6	217	CD81	CGS001-975	96 h	LINCSKD_22491	MCF7	LINCSCP_33370
0.3041	5.0545e-6	217	LAP3	CGS001-51056	96 h	LINCSKD_23274	MCF7	LINCSCP_33370
0.3032	5.4086e-6	217	CTLA4	CGS001-1493	120 h	LINCSKD_30568	VCAP	LINCSCP_33370
0.3018	6.0288e-6	217	IL6	CGS001-3569	96 h	LINCSKD_12722	HCC515	LINCSCP_33370
0.3015	6.1251e-6	217	TLR9	CGS001-54106	96 h	LINCSKD_13861	HCC515	LINCSCP_33370
0.2995	7.1192e-6	217	NFKB1	CGS001-4790	96 h	LINCSKD_10096	HA1E	LINCSCP_33370
0.2967	8.758e-6	217	TGFBR1	NA	96 h	LINCSKD_33458	A375.311	LINCSCP_33370
0.2946	0	217	DPP4	CGS001-1803	96 h	LINCSKD_4475	A549	LINCSCP_33370
0.2895	0	217	TNF	CGS001-7124	96 h	LINCSKD_13871	HCC515	LINCSCP_33370
0.2885	0	217	IL2RA	CGS001-3559	96 h	LINCSKD_23168	MCF7	LINCSCP_33370
0.2873	0	217	CCL20	CGS001-6364	96 h	LINCSKD_26895	PC3	LINCSCP_33370
0.2866	0	217	DPP4	CGS001-1803	96 h	LINCSKD_22683	MCF7	LINCSCP_33370
0.2863	0	217	NFKB1	CGS001-4790	96 h	LINCSKD_14383	HEKTE	LINCSCP_33370
0.284	0	217	CXCL2	CGS001-2920	96 h	LINCSKD_4368	A549	LINCSCP_33370
