similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4872	6.4202e-18	277	TGFBR2	CGS001-7048	96 h	LINCSKD_3193	A375	LINCSCP_124650
0.4384	1.9357e-14	277	TGFBR2	NA	96 h	LINCSKD_33830	MCF7.311	LINCSCP_124650
0.4109	1.0339e-12	277	CTLA4	CGS001-1493	96 h	LINCSKD_18501	HT29	LINCSCP_124650
0.4108	1.0537e-12	277	TGFBR1	NA	96 h	LINCSKD_33829	MCF7.311	LINCSCP_124650
0.3996	4.8557e-12	277	TGFBR2	NA	96 h	LINCSKD_33459	A375.311	LINCSCP_124650
0.3976	6.3251e-12	277	CD44	CGS001-960	96 h	LINCSKD_4155	A549	LINCSCP_124650
0.3476	2.7607e-9	277	AGTR1	CGS001-185	96 h	LINCSKD_17947	HT29	LINCSCP_124650
0.3462	3.2327e-9	277	CEACAM1	CGS001-634	96 h	LINCSKD_540	A375	LINCSCP_124650
0.3345	1.1524e-8	277	CD44	CGS001-960	120 h	LINCSKD_30381	VCAP	LINCSCP_124650
0.3338	1.2306e-8	277	CEACAM1	CGS001-634	96 h	LINCSKD_4202	A549	LINCSCP_124650
0.3292	2.0094e-8	277	CD81	CGS001-975	96 h	LINCSKD_18326	HT29	LINCSCP_124650
0.3286	2.1453e-8	277	TGFB1	CGS001-7040	96 h	LINCSKD_17438	HEPG2	LINCSCP_124650
0.324	3.4463e-8	277	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_124650
0.3218	4.3026e-8	277	CD46	CGS001-4179	120 h	LINCSKD_30382	VCAP	LINCSCP_124650
-0.3212	4.5841e-8	277	CXCL1	CGS001-2919	96 h	LINCSKD_704	A375	LINCSCP_124650
0.3173	6.7624e-8	277	AGTR1	CGS001-185	96 h	LINCSKD_11784	HCC515	LINCSCP_124650
0.3141	9.2742e-8	277	IL6R	CGS001-3570	96 h	LINCSKD_9601	HA1E	LINCSCP_124650
0.3101	1.373e-7	277	CCL2	CGS001-6347	96 h	LINCSKD_8536	HA1E	LINCSCP_124650
0.3092	1.4986e-7	277	CXCL2	CGS001-2920	96 h	LINCSKD_15182	HEPG2	LINCSCP_124650
0.308	1.6846e-7	277	CD46	CGS001-4179	96 h	LINCSKD_4156	A549	LINCSCP_124650
0.3036	2.581e-7	277	TGFBR2	NA	96 h	LINCSKD_33618	HA1E.311	LINCSCP_124650
-0.2949	5.8339e-7	277	TGFBR2	NA	96 h	LINCSKD_33671	HELA.311	LINCSCP_124650
0.2919	7.6499e-7	277	CXCL2	CGS001-2920	96 h	LINCSKD_4368	A549	LINCSCP_124650
0.2894	9.5828e-7	277	CD19	CGS001-930	96 h	LINCSKD_18318	HT29	LINCSCP_124650
-0.2887	1.0179e-6	277	CD44	CGS001-960	96 h	LINCSKD_18322	HT29	LINCSCP_124650
0.2844	1.5008e-6	277	MMEL1	CGS001-79258	96 h	LINCSKD_23418	MCF7	LINCSCP_124650
0.2836	1.6086e-6	277	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_124650
0.2734	3.8701e-6	277	TGFBR2	CGS001-7048	96 h	LINCSKD_14494	HEKTE	LINCSCP_124650
-0.2676	6.2739e-6	277	CD83	CGS001-9308	96 h	LINCSKD_497	A375	LINCSCP_124650
0.2638	8.6134e-6	277	TGFBR1	NA	96 h	LINCSKD_33723	HT29.311	LINCSCP_124650
0.2635	8.812e-6	277	TGFBR1	NA	96 h	LINCSKD_33776	MCF7.101	LINCSCP_124650
-0.2619	9.9973e-6	277	TLR7	CGS001-51284	96 h	LINCSKD_3222	A375	LINCSCP_124650
