similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.5516	2.6379e-28	338	TGFBR2	CGS001-7048	96 h	LINCSKD_20746	HT29	LINCSCP_125841
0.4876	1.3629e-21	338	CD44	CGS001-960	96 h	LINCSKD_18322	HT29	LINCSCP_125841
0.4672	1.0012e-19	338	HEY1	CGS001-23462	96 h	LINCSKD_19082	HT29	LINCSCP_125841
-0.4635	2.1145e-19	338	CTLA4	CGS001-1493	120 h	LINCSKD_30568	VCAP	LINCSCP_125841
0.4445	8.4285e-18	338	ANPEP	CGS001-290	96 h	LINCSKD_18011	HT29	LINCSCP_125841
0.4444	8.6236e-18	338	CXCL1	CGS001-2919	96 h	LINCSKD_704	A375	LINCSCP_125841
-0.4418	1.3955e-17	338	IL2	CGS001-3558	96 h	LINCSKD_15917	HEPG2	LINCSCP_125841
0.4381	2.7911e-17	338	TLR7	CGS001-51284	96 h	LINCSKD_6832	A549	LINCSCP_125841
-0.4275	1.9024e-16	338	CCL2	CGS001-6347	96 h	LINCSKD_26896	PC3	LINCSCP_125841
0.4247	3.1289e-16	338	IL2RB	CGS001-3560	96 h	LINCSKD_23169	MCF7	LINCSCP_125841
-0.4207	6.2773e-16	338	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_125841
0.4176	1.0772e-15	338	MMEL1	CGS001-79258	96 h	LINCSKD_19583	HT29	LINCSCP_125841
-0.4174	1.1173e-15	338	CD19	CGS001-930	96 h	LINCSKD_8558	HA1E	LINCSCP_125841
0.4104	3.6622e-15	338	TGFBR2	CGS001-7048	96 h	LINCSKD_24291	MCF7	LINCSCP_125841
-0.4097	4.0771e-15	338	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_125841
0.395	4.5303e-14	338	IL2	CGS001-3558	96 h	LINCSKD_19248	HT29	LINCSCP_125841
0.3883	1.3048e-13	338	ARG1	CGS001-383	96 h	LINCSKD_8268	HA1E	LINCSCP_125841
0.3817	3.6115e-13	338	IL2RB	CGS001-3560	96 h	LINCSKD_27670	PC3	LINCSCP_125841
0.3747	1.047e-12	338	CXCL1	CGS001-2919	96 h	LINCSKD_15180	HEPG2	LINCSCP_125841
0.3709	1.8404e-12	338	CD83	CGS001-9308	96 h	LINCSKD_497	A375	LINCSCP_125841
-0.3689	2.4443e-12	338	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_125841
0.3662	3.6657e-12	338	TGFBR2	CGS001-7048	120 h	LINCSKD_32938	VCAP	LINCSCP_125841
0.3613	7.3205e-12	338	TGFBR1	NA	96 h	LINCSKD_33935	PC3.311	LINCSCP_125841
-0.3584	1.113e-11	338	CD44	CGS001-960	96 h	LINCSKD_24747	NPC	LINCSCP_125841
-0.3578	1.2037e-11	338	ARG1	CGS001-383	96 h	LINCSKD_7324	ASC	LINCSCP_125841
0.3576	1.2469e-11	338	IL6R	CGS001-3570	96 h	LINCSKD_27674	PC3	LINCSCP_125841
