similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
-0.4995	8.9102e-50	769	AGTR1	CGS001-185	96 h	LINCSKD_11784	HCC515	LINCSCP_47443
0.4856	9.621e-47	769	IL2RB	CGS001-3560	96 h	LINCSKD_27670	PC3	LINCSCP_47443
0.4855	1.0187e-46	769	CXCL1	CGS001-2919	96 h	LINCSKD_704	A375	LINCSCP_47443
0.474	2.5216e-44	769	TGFBR2	CGS001-7048	120 h	LINCSKD_32938	VCAP	LINCSCP_47443
0.4654	1.3868e-42	769	TGFBR1	NA	96 h	LINCSKD_33882	PC3.101	LINCSCP_47443
0.4595	1.9415e-41	769	CD46	CGS001-4179	96 h	LINCSKD_26918	PC3	LINCSCP_47443
0.444	1.7208e-38	769	ANPEP	CGS001-290	96 h	LINCSKD_18011	HT29	LINCSCP_47443
0.443	2.6207e-38	769	CEACAM1	CGS001-634	96 h	LINCSKD_8610	HA1E	LINCSCP_47443
0.4421	3.8526e-38	769	IL6R	CGS001-3570	96 h	LINCSKD_27674	PC3	LINCSCP_47443
0.4401	9.0255e-38	769	DPP4	CGS001-1803	96 h	LINCSKD_8887	HA1E	LINCSCP_47443
0.4394	1.1978e-37	769	IL2	CGS001-3558	96 h	LINCSKD_1535	A375	LINCSCP_47443
0.4354	6.4929e-37	769	TGFBR2	NA	96 h	LINCSKD_33883	PC3.101	LINCSCP_47443
-0.4346	8.944e-37	769	CCL2	CGS001-6347	96 h	LINCSKD_26896	PC3	LINCSCP_47443
0.4338	1.2263e-36	769	AGT	CGS001-183	96 h	LINCSKD_85	A375	LINCSCP_47443
0.4249	4.5672e-35	769	TLR9	CGS001-54106	96 h	LINCSKD_11280	HA1E	LINCSCP_47443
0.4188	5.2654e-34	769	TGFBR2	CGS001-7048	96 h	LINCSKD_20746	HT29	LINCSCP_47443
0.4119	7.5407e-33	769	CD40	CGS001-958	96 h	LINCSKD_12028	HCC515	LINCSCP_47443
0.4097	1.7456e-32	769	ANPEP	CGS001-290	120 h	LINCSKD_30080	VCAP	LINCSCP_47443
0.4089	2.383e-32	769	IL2	CGS001-3558	96 h	LINCSKD_9592	HA1E	LINCSCP_47443
0.4068	5.1464e-32	769	TGFBR2	CGS001-7048	96 h	LINCSKD_24291	MCF7	LINCSCP_47443
0.4055	8.5528e-32	769	CD83	CGS001-9308	96 h	LINCSKD_8567	HA1E	LINCSCP_47443
0.4038	1.6249e-31	769	TLR7	CGS001-51284	96 h	LINCSKD_6832	A549	LINCSCP_47443
0.4004	5.7197e-31	769	TGFBR1	NA	96 h	LINCSKD_33935	PC3.311	LINCSCP_47443
0.4	6.5303e-31	769	IL2RB	CGS001-3560	96 h	LINCSKD_5161	A549	LINCSCP_47443
0.3897	2.7115e-29	769	TLR7	CGS001-51284	96 h	LINCSKD_11278	HA1E	LINCSCP_47443
0.3853	1.2878e-28	769	TLR9	CGS001-54106	96 h	LINCSKD_6834	A549	LINCSCP_47443
0.3846	1.6127e-28	769	NFKB1	CGS001-4790	120 h	LINCSKD_31843	VCAP	LINCSCP_47443
0.384	1.9704e-28	769	TGFBR1	CGS001-7046	96 h	LINCSKD_6799	A549	LINCSCP_47443
0.3816	4.5571e-28	769	CD83	CGS001-9308	96 h	LINCSKD_4161	A549	LINCSCP_47443
0.3816	4.6256e-28	769	IL2RB	CGS001-3560	96 h	LINCSKD_23169	MCF7	LINCSCP_47443
-0.3811	5.4906e-28	769	CD19	CGS001-930	96 h	LINCSKD_8558	HA1E	LINCSCP_47443
