similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4245	6.8774e-10	194	CD46	CGS001-4179	96 h	LINCSKD_4156	A549	LINCSCP_77709
0.4205	1.0349e-9	194	AGTR1	CGS001-185	96 h	LINCSKD_17947	HT29	LINCSCP_77709
0.3641	1.8002e-7	194	CD81	CGS001-975	96 h	LINCSKD_18326	HT29	LINCSCP_77709
0.3456	8.0252e-7	194	TGFBR2	NA	96 h	LINCSKD_33459	A375.311	LINCSCP_77709
0.3447	8.5884e-7	194	TGFBR2	CGS001-7048	96 h	LINCSKD_3193	A375	LINCSCP_77709
0.3218	4.7525e-6	194	IL6R	CGS001-3570	96 h	LINCSKD_9601	HA1E	LINCSCP_77709
0.3208	5.0957e-6	194	TGFBR1	CGS001-7046	96 h	LINCSKD_14493	HEKTE	LINCSCP_77709
0.3019	0	194	IL6	CGS001-3569	96 h	LINCSKD_36707	PC3	LINCSCP_77709
0.292	0	194	LAP3	CGS001-51056	96 h	LINCSKD_25078	NPC	LINCSCP_77709
0.2867	1e-4	194	TGFBR2	NA	96 h	LINCSKD_33618	HA1E.311	LINCSCP_77709
0.2833	1e-4	194	CEACAM1	CGS001-634	96 h	LINCSKD_4202	A549	LINCSCP_77709
0.2784	1e-4	194	DPP4	CGS001-1803	96 h	LINCSKD_18613	HT29	LINCSCP_77709
0.2677	2e-4	194	HEY1	CGS001-23462	96 h	LINCSKD_1355	A375	LINCSCP_77709
0.2637	2e-4	194	TGFBR1	NA	96 h	LINCSKD_33723	HT29.311	LINCSCP_77709
0.263	2e-4	194	CD44	CGS001-960	96 h	LINCSKD_4155	A549	LINCSCP_77709
0.2569	3e-4	194	CEACAM1	CGS001-634	96 h	LINCSKD_540	A375	LINCSCP_77709
0.2554	3e-4	194	CTLA4	CGS001-1493	96 h	LINCSKD_8761	HA1E	LINCSCP_77709
0.2553	3e-4	194	CXCL1	CGS001-2919	96 h	LINCSKD_12180	HCC515	LINCSCP_77709
0.2497	4e-4	194	CD44	CGS001-960	120 h	LINCSKD_30381	VCAP	LINCSCP_77709
0.2474	5e-4	194	TGFBR2	CGS001-7048	96 h	LINCSKD_6800	A549	LINCSCP_77709
0.2407	7e-4	194	IL1B	CGS001-3553	96 h	LINCSKD_15912	HEPG2	LINCSCP_77709
0.2361	9e-4	194	CD19	CGS001-930	96 h	LINCSKD_14975	HEPG2	LINCSCP_77709
