similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.5648	1.4849e-22	251	ANPEP	CGS001-290	120 h	LINCSKD_30080	VCAP	LINCSCP_203385
0.5259	2.9744e-19	251	TGFBR2	CGS001-7048	96 h	LINCSKD_24291	MCF7	LINCSCP_203385
0.5123	3.3587e-18	251	TGFBR2	CGS001-7048	120 h	LINCSKD_32938	VCAP	LINCSCP_203385
0.5083	6.7883e-18	251	CXCL1	CGS001-2919	96 h	LINCSKD_704	A375	LINCSCP_203385
0.4906	1.3272e-16	251	TLR7	CGS001-51284	96 h	LINCSKD_17468	HEPG2	LINCSCP_203385
0.4859	2.8169e-16	251	CEACAM1	CGS001-634	96 h	LINCSKD_8610	HA1E	LINCSCP_203385
0.4845	3.5177e-16	251	IL2	CGS001-3558	96 h	LINCSKD_1535	A375	LINCSCP_203385
-0.4774	1.0782e-15	251	CCL2	CGS001-6347	96 h	LINCSKD_26896	PC3	LINCSCP_203385
0.471	2.899e-15	251	TGFB1	CGS001-7040	96 h	LINCSKD_11244	HA1E	LINCSCP_203385
-0.4652	6.9358e-15	251	CD19	CGS001-930	96 h	LINCSKD_7392	ASC	LINCSCP_203385
0.4549	3.2029e-14	251	IL2RB	CGS001-3560	96 h	LINCSKD_5161	A549	LINCSCP_203385
0.4544	3.4104e-14	251	TLR7	CGS001-51284	96 h	LINCSKD_11278	HA1E	LINCSCP_203385
0.449	7.4494e-14	251	TLR7	CGS001-51284	96 h	LINCSKD_6832	A549	LINCSCP_203385
0.4381	3.3871e-13	251	CD83	CGS001-9308	96 h	LINCSKD_14984	HEPG2	LINCSCP_203385
-0.4376	3.6444e-13	251	CTLA4	CGS001-1493	120 h	LINCSKD_30568	VCAP	LINCSCP_203385
0.4372	3.8443e-13	251	CD46	CGS001-4179	96 h	LINCSKD_22488	MCF7	LINCSCP_203385
0.4341	5.8835e-13	251	IL2RB	CGS001-3560	96 h	LINCSKD_27670	PC3	LINCSCP_203385
0.4328	7.0433e-13	251	AGT	CGS001-183	96 h	LINCSKD_14611	HEPG2	LINCSCP_203385
0.4285	1.2428e-12	251	AGT	CGS001-183	96 h	LINCSKD_11783	HCC515	LINCSCP_203385
0.4268	1.5654e-12	251	AGT	CGS001-183	96 h	LINCSKD_85	A375	LINCSCP_203385
0.4266	1.6056e-12	251	TLR9	CGS001-54106	96 h	LINCSKD_17470	HEPG2	LINCSCP_203385
0.4237	2.3507e-12	251	TGFBR2	CGS001-7048	96 h	LINCSKD_28905	PC3	LINCSCP_203385
0.4166	5.8604e-12	251	IL2RA	CGS001-3559	96 h	LINCSKD_15920	HEPG2	LINCSCP_203385
0.4147	7.5239e-12	251	CD40	CGS001-958	96 h	LINCSKD_14212	HEKTE	LINCSCP_203385
0.412	1.0551e-11	251	IL2RB	CGS001-3560	96 h	LINCSKD_9596	HA1E	LINCSCP_203385
0.4097	1.4106e-11	251	IL2RB	CGS001-3560	96 h	LINCSKD_23169	MCF7	LINCSCP_203385
0.4051	2.4774e-11	251	CD83	CGS001-9308	96 h	LINCSKD_4161	A549	LINCSCP_203385
0.4027	3.3256e-11	251	TGFBR1	NA	96 h	LINCSKD_33882	PC3.101	LINCSCP_203385
0.3996	4.8517e-11	251	CD83	CGS001-9308	96 h	LINCSKD_8567	HA1E	LINCSCP_203385
0.3952	8.2643e-11	251	ANPEP	CGS001-290	96 h	LINCSKD_14673	HEPG2	LINCSCP_203385
0.3941	9.4109e-11	251	CXCL1	CGS001-2919	96 h	LINCSKD_8780	HA1E	LINCSCP_203385
