similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4304	1.2121e-14	293	CD83	CGS001-9308	96 h	LINCSKD_14984	HEPG2	LINCSCP_34562
0.4175	8.7178e-14	293	TGFBR2	CGS001-7048	96 h	LINCSKD_20746	HT29	LINCSCP_34562
0.3974	1.5783e-12	293	TGFBR2	CGS001-7048	96 h	LINCSKD_24291	MCF7	LINCSCP_34562
0.3894	4.7662e-12	293	TGFBR1	NA	96 h	LINCSKD_33882	PC3.101	LINCSCP_34562
0.3891	4.9554e-12	293	TGFBR1	CGS001-7046	96 h	LINCSKD_6799	A549	LINCSCP_34562
0.3842	9.7185e-12	293	CD83	CGS001-9308	96 h	LINCSKD_4161	A549	LINCSCP_34562
0.3782	2.1393e-11	293	IL2RA	CGS001-3559	96 h	LINCSKD_27669	PC3	LINCSCP_34562
0.3763	2.7324e-11	293	TGFBR1	CGS001-7046	120 h	LINCSKD_32937	VCAP	LINCSCP_34562
0.3657	1.0563e-10	293	TLR7	CGS001-51284	96 h	LINCSKD_6832	A549	LINCSCP_34562
0.3638	1.3513e-10	293	TGFBR2	CGS001-7048	120 h	LINCSKD_32938	VCAP	LINCSCP_34562
0.3542	4.3473e-10	293	LAP3	CGS001-51056	96 h	LINCSKD_9756	HA1E	LINCSCP_34562
0.3542	4.3772e-10	293	CD83	CGS001-9308	144 h	LINCSKD_34124	MCF7	LINCSCP_34562
0.3533	4.8754e-10	293	TGFB1	CGS001-7040	96 h	LINCSKD_29919	SW480	LINCSCP_34562
0.3479	9.198e-10	293	ARG1	CGS001-383	96 h	LINCSKD_8268	HA1E	LINCSCP_34562
0.3447	1.3389e-9	293	CXCL1	CGS001-2919	96 h	LINCSKD_15180	HEPG2	LINCSCP_34562
0.3438	1.4946e-9	293	TGFBR2	CGS001-7048	96 h	LINCSKD_28905	PC3	LINCSCP_34562
0.3433	1.5906e-9	293	LAP3	CGS001-51056	144 h	LINCSKD_21638	MCF7	LINCSCP_34562
0.3395	2.4481e-9	293	IL2	CGS001-3558	96 h	LINCSKD_1535	A375	LINCSCP_34562
0.3297	7.3931e-9	293	CD40	CGS001-958	96 h	LINCSKD_12028	HCC515	LINCSCP_34562
0.3288	8.1335e-9	293	CXCL1	CGS001-2919	96 h	LINCSKD_4366	A549	LINCSCP_34562
0.3256	1.1636e-8	293	TLR7	CGS001-51284	96 h	LINCSKD_17468	HEPG2	LINCSCP_34562
0.3223	1.66e-8	293	IL2RB	CGS001-3560	96 h	LINCSKD_5161	A549	LINCSCP_34562
0.3202	2.0648e-8	293	IL6	CGS001-3569	120 h	LINCSKD_31339	VCAP	LINCSCP_34562
0.3158	3.2944e-8	293	CEACAM1	CGS001-634	96 h	LINCSKD_8610	HA1E	LINCSCP_34562
0.3158	3.3202e-8	293	IL2	CGS001-3558	96 h	LINCSKD_5157	A549	LINCSCP_34562
0.3146	3.749e-8	293	TGFBR2	CGS001-7048	96 h	LINCSKD_17440	HEPG2	LINCSCP_34562
0.3134	4.2316e-8	293	ANPEP	CGS001-290	120 h	LINCSKD_30080	VCAP	LINCSCP_34562
0.3117	5.0471e-8	293	TGFBR2	NA	96 h	LINCSKD_33777	MCF7.101	LINCSCP_34562
0.3116	5.1171e-8	293	TGFBR2	CGS001-7048	96 h	LINCSKD_13836	HCC515	LINCSCP_34562
0.311	5.4451e-8	293	ARG1	CGS001-383	96 h	LINCSKD_11845	HCC515	LINCSCP_34562
0.3105	5.7589e-8	293	CD19	CGS001-930	120 h	LINCSKD_30377	VCAP	LINCSCP_34562
0.3104	5.7795e-8	293	TLR9	CGS001-54106	96 h	LINCSKD_11280	HA1E	LINCSCP_34562
0.3103	5.8656e-8	293	CCL20	CGS001-6364	96 h	LINCSKD_8535	HA1E	LINCSCP_34562
0.309	6.6777e-8	293	IL2RB	CGS001-3560	96 h	LINCSKD_23169	MCF7	LINCSCP_34562
0.3087	6.8956e-8	293	IL1B	CGS001-3553	96 h	LINCSKD_23163	MCF7	LINCSCP_34562
0.3073	7.9574e-8	293	MMEL1	CGS001-79258	96 h	LINCSKD_5516	A549	LINCSCP_34562
0.3068	8.3883e-8	293	TGFB1	CGS001-7040	96 h	LINCSKD_11244	HA1E	LINCSCP_34562
0.3056	9.4709e-8	293	CD46	CGS001-4179	96 h	LINCSKD_12029	HCC515	LINCSCP_34562
0.3043	1.0794e-7	293	CD83	CGS001-9308	96 h	LINCSKD_8567	HA1E	LINCSCP_34562
0.3007	1.5384e-7	293	CCL2	CGS001-6347	96 h	LINCSKD_22470	MCF7	LINCSCP_34562
0.2998	1.6955e-7	293	DPP4	CGS001-1803	96 h	LINCSKD_22683	MCF7	LINCSCP_34562
0.295	2.6995e-7	293	TGFBR1	NA	96 h	LINCSKD_33776	MCF7.101	LINCSCP_34562
0.2902	4.2969e-7	293	ANPEP	CGS001-290	96 h	LINCSKD_8231	HA1E	LINCSCP_34562
