similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.3914	1.184e-10	252	TGFBR2	NA	96 h	LINCSKD_33618	HA1E.311	LINCSCP_168625
0.3795	4.6736e-10	252	CTLA4	CGS001-1493	96 h	LINCSKD_8761	HA1E	LINCSCP_168625
0.362	3.2282e-9	252	TGFBR1	NA	96 h	LINCSKD_33458	A375.311	LINCSCP_168625
0.3378	3.8487e-8	252	CEACAM1	CGS001-634	96 h	LINCSKD_4202	A549	LINCSCP_168625
0.3207	1.9447e-7	252	TGFBR1	NA	96 h	LINCSKD_33829	MCF7.311	LINCSCP_168625
0.3197	2.1448e-7	252	CXCL2	CGS001-2920	96 h	LINCSKD_706	A375	LINCSCP_168625
0.2934	2.139e-6	252	TGFBR1	NA	96 h	LINCSKD_33511	A549.311	LINCSCP_168625
0.2932	2.1868e-6	252	TNF	CGS001-7124	120 h	LINCSKD_32982	VCAP	LINCSCP_168625
0.2577	0	252	CD19	CGS001-930	96 h	LINCSKD_18318	HT29	LINCSCP_168625
-0.2553	0	252	CTLA4	CGS001-1493	96 h	LINCSKD_12167	HCC515	LINCSCP_168625
0.2541	0	252	CD46	CGS001-4179	96 h	LINCSKD_4156	A549	LINCSCP_168625
0.2486	1e-4	252	NFKB1	CGS001-4790	96 h	LINCSKD_2066	A375	LINCSCP_168625
0.2437	1e-4	252	TGFBR2	CGS001-7048	96 h	LINCSKD_3193	A375	LINCSCP_168625
0.2433	1e-4	252	TGFBR2	NA	96 h	LINCSKD_33459	A375.311	LINCSCP_168625
0.2429	1e-4	252	CEACAM1	CGS001-634	96 h	LINCSKD_18367	HT29	LINCSCP_168625
-0.2393	1e-4	252	TGFBR2	CGS001-7048	96 h	LINCSKD_24291	MCF7	LINCSCP_168625
0.2338	2e-4	252	IL6R	CGS001-3570	96 h	LINCSKD_9601	HA1E	LINCSCP_168625
0.2316	2e-4	252	CD44	CGS001-960	120 h	LINCSKD_30381	VCAP	LINCSCP_168625
-0.2246	3e-4	252	NFKB1	CGS001-4790	120 h	LINCSKD_31843	VCAP	LINCSCP_168625
0.222	4e-4	252	CD19	CGS001-930	96 h	LINCSKD_22484	MCF7	LINCSCP_168625
-0.2206	4e-4	252	ANPEP	CGS001-290	96 h	LINCSKD_14673	HEPG2	LINCSCP_168625
0.2177	5e-4	252	NFKB1	CGS001-4790	96 h	LINCSKD_5654	A549	LINCSCP_168625
0.2144	6e-4	252	CD81	CGS001-975	96 h	LINCSKD_14983	HEPG2	LINCSCP_168625
0.2127	7e-4	252	TGFBR1	CGS001-7046	96 h	LINCSKD_35541	MCF7	LINCSCP_168625
0.2124	7e-4	252	CD19	CGS001-930	96 h	LINCSKD_482	A375	LINCSCP_168625
0.2113	7e-4	252	TGFBR1	NA	96 h	LINCSKD_33988	YAPC.311	LINCSCP_168625
0.21	8e-4	252	CTLA4	CGS001-1493	120 h	LINCSKD_30568	VCAP	LINCSCP_168625
0.2064	0.001	252	AGTR1	CGS001-185	96 h	LINCSKD_17947	HT29	LINCSCP_168625
0.2037	0.0011	252	CD81	CGS001-975	96 h	LINCSKD_4160	A549	LINCSCP_168625
0.2032	0.0012	252	CTLA4	CGS001-1493	96 h	LINCSKD_4348	A549	LINCSCP_168625
0.2003	0.0014	252	CD46	CGS001-4179	96 h	LINCSKD_22488	MCF7	LINCSCP_168625
-0.2002	0.0014	252	LAP3	CGS001-51056	96 h	LINCSKD_29527	SKL	LINCSCP_168625
