similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.3883	1.7255e-8	197	TGFBR2	NA	96 h	LINCSKD_33830	MCF7.311	LINCSCP_78695
0.37	8.717e-8	197	CXCL1	CGS001-2919	96 h	LINCSKD_18518	HT29	LINCSCP_78695
0.3572	2.5644e-7	197	TGFBR2	NA	96 h	LINCSKD_33618	HA1E.311	LINCSCP_78695
0.3338	1.6433e-6	197	CEACAM1	CGS001-634	96 h	LINCSKD_4202	A549	LINCSCP_78695
0.3322	1.8542e-6	197	CTLA4	CGS001-1493	96 h	LINCSKD_8761	HA1E	LINCSCP_78695
0.332	1.885e-6	197	TGFB1	CGS001-7040	96 h	LINCSKD_17438	HEPG2	LINCSCP_78695
0.3247	3.2461e-6	197	DPP4	CGS001-1803	120 h	LINCSKD_30688	VCAP	LINCSCP_78695
0.324	3.3988e-6	197	CCL2	CGS001-6347	96 h	LINCSKD_461	A375	LINCSCP_78695
0.3183	5.1733e-6	197	CD81	CGS001-975	96 h	LINCSKD_496	A375	LINCSCP_78695
0.3149	6.5985e-6	197	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_78695
0.3143	6.8443e-6	197	TGFBR1	CGS001-7046	96 h	LINCSKD_14493	HEKTE	LINCSCP_78695
0.313	7.5104e-6	197	NFKB1	CGS001-4790	96 h	LINCSKD_10096	HA1E	LINCSCP_78695
0.3125	7.7804e-6	197	TGFBR2	CGS001-7048	96 h	LINCSKD_3193	A375	LINCSCP_78695
0.3109	8.7533e-6	197	CTLA4	CGS001-1493	96 h	LINCSKD_4348	A549	LINCSCP_78695
0.3105	8.9443e-6	197	NFKB1	CGS001-4790	96 h	LINCSKD_2066	A375	LINCSCP_78695
0.3103	9.0875e-6	197	TGFBR2	CGS001-7048	96 h	LINCSKD_11246	HA1E	LINCSCP_78695
0.3035	0	197	CXCL2	CGS001-2920	96 h	LINCSKD_8782	HA1E	LINCSCP_78695
0.3007	0	197	CXCL2	CGS001-2920	96 h	LINCSKD_706	A375	LINCSCP_78695
0.2978	0	197	TNF	CGS001-7124	96 h	LINCSKD_6852	A549	LINCSCP_78695
0.295	0	197	TGFBR2	CGS001-7048	96 h	LINCSKD_6800	A549	LINCSCP_78695
0.2947	0	197	TGFBR1	NA	96 h	LINCSKD_33723	HT29.311	LINCSCP_78695
0.2936	0	197	CTLA4	CGS001-1493	96 h	LINCSKD_15163	HEPG2	LINCSCP_78695
0.2935	0	197	CTLA4	CGS001-1493	96 h	LINCSKD_27056	PC3	LINCSCP_78695
0.2924	0	197	TGFBR1	NA	96 h	LINCSKD_33829	MCF7.311	LINCSCP_78695
0.2841	1e-4	197	CD81	CGS001-975	96 h	LINCSKD_22491	MCF7	LINCSCP_78695
0.2817	1e-4	197	MMEL1	CGS001-79258	96 h	LINCSKD_9956	HA1E	LINCSCP_78695
0.2808	1e-4	197	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_78695
0.2673	1e-4	197	CXCL2	CGS001-2920	96 h	LINCSKD_15182	HEPG2	LINCSCP_78695
0.2673	1e-4	197	IL6	CGS001-3569	96 h	LINCSKD_36707	PC3	LINCSCP_78695
0.2631	2e-4	197	IL2	CGS001-3558	120 h	LINCSKD_31332	VCAP	LINCSCP_78695
0.2612	2e-4	197	CCL2	CGS001-6347	96 h	LINCSKD_12012	HCC515	LINCSCP_78695
0.2602	2e-4	197	IL2	CGS001-3558	96 h	LINCSKD_15917	HEPG2	LINCSCP_78695
0.2569	3e-4	197	CXCL8	CGS001-3576	96 h	LINCSKD_9604	HA1E	LINCSCP_78695
0.2529	3e-4	197	DPP4	CGS001-1803	96 h	LINCSKD_12259	HCC515	LINCSCP_78695
