similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.5046	5.7669e-15	210	TGFBR2	CGS001-7048	96 h	LINCSKD_3193	A375	LINCSCP_73300
0.4419	1.8826e-11	210	TGFBR2	NA	96 h	LINCSKD_33459	A375.311	LINCSCP_73300
0.4163	3.2859e-10	210	CD46	CGS001-4179	96 h	LINCSKD_4156	A549	LINCSCP_73300
0.404	1.1926e-9	210	IL6R	CGS001-3570	96 h	LINCSKD_9601	HA1E	LINCSCP_73300
0.3918	4.0968e-9	210	CD19	CGS001-930	96 h	LINCSKD_14975	HEPG2	LINCSCP_73300
0.3917	4.1344e-9	210	CXCL2	CGS001-2920	96 h	LINCSKD_15182	HEPG2	LINCSCP_73300
0.3906	4.6067e-9	210	CD40	CGS001-958	96 h	LINCSKD_4154	A549	LINCSCP_73300
0.3862	7.038e-9	210	TGFBR2	NA	96 h	LINCSKD_33618	HA1E.311	LINCSCP_73300
0.3841	8.636e-9	210	MMEL1	CGS001-79258	96 h	LINCSKD_5516	A549	LINCSCP_73300
0.3776	1.604e-8	210	TGFBR1	CGS001-7046	96 h	LINCSKD_20745	HT29	LINCSCP_73300
0.3757	1.9228e-8	210	CD19	CGS001-930	96 h	LINCSKD_18318	HT29	LINCSCP_73300
0.3621	6.6715e-8	210	CD44	CGS001-960	120 h	LINCSKD_30381	VCAP	LINCSCP_73300
0.3619	6.7454e-8	210	TNF	CGS001-7124	96 h	LINCSKD_24319	MCF7	LINCSCP_73300
0.3574	1.0124e-7	210	CD40	CGS001-958	96 h	LINCSKD_14979	HEPG2	LINCSCP_73300
0.3571	1.0331e-7	210	IL6R	CGS001-3570	96 h	LINCSKD_5166	A549	LINCSCP_73300
0.3466	2.5621e-7	210	CD81	CGS001-975	96 h	LINCSKD_18326	HT29	LINCSCP_73300
0.331	9.2617e-7	210	CCL2	CGS001-6347	96 h	LINCSKD_4129	A549	LINCSCP_73300
0.3242	1.5869e-6	210	CTLA4	CGS001-1493	96 h	LINCSKD_27056	PC3	LINCSCP_73300
0.3221	1.8589e-6	210	IL6R	CGS001-3570	96 h	LINCSKD_15924	HEPG2	LINCSCP_73300
0.3197	2.2396e-6	210	TLR7	CGS001-51284	96 h	LINCSKD_20774	HT29	LINCSCP_73300
0.3195	2.2729e-6	210	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_73300
0.3166	2.8368e-6	210	ARG1	CGS001-383	96 h	LINCSKD_14709	HEPG2	LINCSCP_73300
0.3156	3.0791e-6	210	TGFBR2	NA	96 h	LINCSKD_33936	PC3.311	LINCSCP_73300
0.3084	5.2697e-6	210	IL2	CGS001-3558	120 h	LINCSKD_31332	VCAP	LINCSCP_73300
0.3068	5.9144e-6	210	IL6	CGS001-3569	96 h	LINCSKD_36707	PC3	LINCSCP_73300
0.3042	7.1499e-6	210	CXCL2	CGS001-2920	96 h	LINCSKD_706	A375	LINCSCP_73300
0.3013	8.8357e-6	210	IL6	CGS001-3569	96 h	LINCSKD_12722	HCC515	LINCSCP_73300
0.3008	9.1416e-6	210	CTLA4	CGS001-1493	96 h	LINCSKD_18501	HT29	LINCSCP_73300
0.3	9.6821e-6	210	TNF	CGS001-7124	96 h	LINCSKD_14496	HEKTE	LINCSCP_73300
0.2975	0	210	MMEL1	CGS001-79258	96 h	LINCSKD_9956	HA1E	LINCSCP_73300
