similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4638	1.4177e-14	247	AGTR1	CGS001-185	96 h	LINCSKD_17947	HT29	LINCSCP_73708
0.402	5.2182e-11	247	TGFBR2	NA	96 h	LINCSKD_33459	A375.311	LINCSCP_73708
0.3494	1.6776e-8	247	TGFBR2	NA	96 h	LINCSKD_33830	MCF7.311	LINCSCP_73708
0.3371	5.6211e-8	247	TGFBR1	NA	96 h	LINCSKD_33829	MCF7.311	LINCSCP_73708
0.3322	8.9365e-8	247	TGFBR1	NA	96 h	LINCSKD_33988	YAPC.311	LINCSCP_73708
0.3154	4.1435e-7	247	DPP4	CGS001-1803	96 h	LINCSKD_18613	HT29	LINCSCP_73708
0.3105	6.3808e-7	247	TGFBR1	NA	96 h	LINCSKD_33511	A549.311	LINCSCP_73708
-0.3038	1.1437e-6	247	DPP4	CGS001-1803	96 h	LINCSKD_816	A375	LINCSCP_73708
0.2764	0	247	ANPEP	CGS001-290	96 h	LINCSKD_18011	HT29	LINCSCP_73708
0.2757	0	247	AGTR1	CGS001-185	96 h	LINCSKD_8163	HA1E	LINCSCP_73708
0.2724	0	247	IL2RB	CGS001-3560	96 h	LINCSKD_27670	PC3	LINCSCP_73708
0.2681	0	247	CCL20	CGS001-6364	96 h	LINCSKD_460	A375	LINCSCP_73708
0.2664	0	247	TGFBR2	NA	96 h	LINCSKD_33989	YAPC.311	LINCSCP_73708
0.2612	0	247	TNF	CGS001-7124	96 h	LINCSKD_28936	PC3	LINCSCP_73708
0.26	0	247	CD81	CGS001-975	96 h	LINCSKD_18326	HT29	LINCSCP_73708
0.2571	0	247	IL6R	CGS001-3570	96 h	LINCSKD_9601	HA1E	LINCSCP_73708
-0.2548	1e-4	247	TLR9	CGS001-54106	96 h	LINCSKD_28926	PC3	LINCSCP_73708
0.2524	1e-4	247	TGFBR1	CGS001-7046	120 h	LINCSKD_32937	VCAP	LINCSCP_73708
0.2511	1e-4	247	CD19	CGS001-930	144 h	LINCSKD_25819	PC3	LINCSCP_73708
0.2467	1e-4	247	CD46	CGS001-4179	96 h	LINCSKD_4156	A549	LINCSCP_73708
0.2436	1e-4	247	TGFBR2	NA	96 h	LINCSKD_33724	HT29.311	LINCSCP_73708
0.2409	1e-4	247	TGFBR2	NA	96 h	LINCSKD_33565	HA1E.101	LINCSCP_73708
0.2405	1e-4	247	IL2RB	CGS001-3560	96 h	LINCSKD_1539	A375	LINCSCP_73708
0.2366	2e-4	247	TGFBR2	CGS001-7048	96 h	LINCSKD_28905	PC3	LINCSCP_73708
0.2344	2e-4	247	CD44	CGS001-960	144 h	LINCSKD_25821	PC3	LINCSCP_73708
-0.2339	2e-4	247	CD19	CGS001-930	96 h	LINCSKD_36467	PC3	LINCSCP_73708
0.2315	2e-4	247	TGFBR1	NA	96 h	LINCSKD_33723	HT29.311	LINCSCP_73708
0.228	3e-4	247	TGFBR1	NA	96 h	LINCSKD_33882	PC3.101	LINCSCP_73708
0.2256	4e-4	247	TGFBR1	NA	96 h	LINCSKD_33458	A375.311	LINCSCP_73708
0.225	4e-4	247	CD46	CGS001-4179	96 h	LINCSKD_12029	HCC515	LINCSCP_73708
-0.2202	5e-4	247	AGT	CGS001-183	120 h	LINCSKD_30016	VCAP	LINCSCP_73708
0.2201	5e-4	247	TGFBR2	NA	96 h	LINCSKD_33618	HA1E.311	LINCSCP_73708
0.22	5e-4	247	CD44	CGS001-960	96 h	LINCSKD_4155	A549	LINCSCP_73708
0.2194	5e-4	247	CD44	CGS001-960	96 h	LINCSKD_489	A375	LINCSCP_73708
0.2169	6e-4	247	IL6	CGS001-3569	96 h	LINCSKD_36707	PC3	LINCSCP_73708
0.2155	6e-4	247	TGFBR1	NA	96 h	LINCSKD_33776	MCF7.101	LINCSCP_73708
0.2079	0.001	247	ARG1	CGS001-383	96 h	LINCSKD_11845	HCC515	LINCSCP_73708
0.2065	0.0011	247	ANPEP	CGS001-290	96 h	LINCSKD_14673	HEPG2	LINCSCP_73708
0.2063	0.0011	247	IL6	CGS001-3569	96 h	LINCSKD_35164	MCF7	LINCSCP_73708
0.2055	0.0012	247	IL1B	CGS001-3553	96 h	LINCSKD_15912	HEPG2	LINCSCP_73708
0.2045	0.0012	247	IL2RB	CGS001-3560	96 h	LINCSKD_9596	HA1E	LINCSCP_73708
0.2041	0.0013	247	TLR9	CGS001-54106	96 h	LINCSKD_13861	HCC515	LINCSCP_73708
-0.204	0.0013	247	TLR7	CGS001-51284	120 h	LINCSKD_32970	VCAP	LINCSCP_73708
