similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.647	1.6887e-29	237	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_272368
0.6158	3.9663e-26	237	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_272368
0.6094	1.7493e-25	237	CTLA4	CGS001-1493	120 h	LINCSKD_30568	VCAP	LINCSCP_272368
0.6009	1.173e-24	237	CD81	CGS001-975	96 h	LINCSKD_18326	HT29	LINCSCP_272368
0.5884	1.8039e-23	237	TNF	CGS001-7124	96 h	LINCSKD_24319	MCF7	LINCSCP_272368
0.5535	2.0043e-20	237	CD44	CGS001-960	120 h	LINCSKD_30381	VCAP	LINCSCP_272368
0.5522	2.5629e-20	237	AGTR1	CGS001-185	96 h	LINCSKD_11784	HCC515	LINCSCP_272368
0.5391	2.8805e-19	237	CTLA4	CGS001-1493	96 h	LINCSKD_27056	PC3	LINCSCP_272368
0.5305	1.3148e-18	237	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_272368
-0.5259	2.9504e-18	237	IL2RB	CGS001-3560	96 h	LINCSKD_27670	PC3	LINCSCP_272368
0.5113	3.4298e-17	237	ARG1	CGS001-383	96 h	LINCSKD_7324	ASC	LINCSCP_272368
0.504	1.1239e-16	237	CTLA4	CGS001-1493	96 h	LINCSKD_18501	HT29	LINCSCP_272368
0.4979	3.0046e-16	237	IL2RA	CGS001-3559	96 h	LINCSKD_23168	MCF7	LINCSCP_272368
-0.4965	3.7461e-16	237	CD83	CGS001-9308	96 h	LINCSKD_497	A375	LINCSCP_272368
-0.4869	1.6432e-15	237	CD40	CGS001-958	96 h	LINCSKD_14212	HEKTE	LINCSCP_272368
-0.4774	6.8405e-15	237	TLR9	CGS001-54106	96 h	LINCSKD_11280	HA1E	LINCSCP_272368
0.4764	7.8498e-15	237	CTLA4	CGS001-1493	96 h	LINCSKD_4348	A549	LINCSCP_272368
0.4701	1.9756e-14	237	AGTR1	CGS001-185	96 h	LINCSKD_17947	HT29	LINCSCP_272368
