similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.3288	2.6747e-12	430	TGFBR2	NA	96 h	LINCSKD_33883	PC3.101	LINCSCP_159216
0.3182	1.4126e-11	430	TGFBR2	CGS001-7048	96 h	LINCSKD_20746	HT29	LINCSCP_159216
0.3088	5.9168e-11	430	TGFBR1	NA	96 h	LINCSKD_33935	PC3.311	LINCSCP_159216
0.3039	1.2218e-10	430	TGFBR1	NA	96 h	LINCSKD_33882	PC3.101	LINCSCP_159216
0.2956	4.0445e-10	430	CD83	CGS001-9308	96 h	LINCSKD_8567	HA1E	LINCSCP_159216
-0.2815	2.8447e-9	430	CD19	CGS001-930	96 h	LINCSKD_8558	HA1E	LINCSCP_159216
0.279	3.9512e-9	430	TLR7	CGS001-51284	96 h	LINCSKD_17468	HEPG2	LINCSCP_159216
-0.2767	5.3997e-9	430	TGFB1	CGS001-7040	144 h	LINCSKD_34694	MCF7	LINCSCP_159216
0.2726	9.1329e-9	430	ANPEP	CGS001-290	120 h	LINCSKD_30080	VCAP	LINCSCP_159216
0.2661	2.0909e-8	430	CD83	CGS001-9308	96 h	LINCSKD_497	A375	LINCSCP_159216
0.2613	3.8186e-8	430	AGT	CGS001-183	96 h	LINCSKD_85	A375	LINCSCP_159216
0.2601	4.4626e-8	430	IL2RB	CGS001-3560	96 h	LINCSKD_23169	MCF7	LINCSCP_159216
0.2573	6.2748e-8	430	IL2RB	CGS001-3560	96 h	LINCSKD_27670	PC3	LINCSCP_159216
0.2551	8.1686e-8	430	CEACAM1	CGS001-634	96 h	LINCSKD_8610	HA1E	LINCSCP_159216
-0.2538	9.5857e-8	430	CXCL8	CGS001-3576	96 h	LINCSKD_15927	HEPG2	LINCSCP_159216
0.2524	1.1249e-7	430	LAP3	CGS001-51056	144 h	LINCSKD_26110	PC3	LINCSCP_159216
-0.2517	1.2297e-7	430	CXCL2	CGS001-2920	96 h	LINCSKD_8782	HA1E	LINCSCP_159216
0.2494	1.612e-7	430	IL6	CGS001-3569	120 h	LINCSKD_31339	VCAP	LINCSCP_159216
0.2466	2.2447e-7	430	IL2	CGS001-3558	96 h	LINCSKD_5157	A549	LINCSCP_159216
0.2454	2.5793e-7	430	TGFB1	CGS001-7040	96 h	LINCSKD_3191	A375	LINCSCP_159216
0.2449	2.7177e-7	430	IL2RA	CGS001-3559	96 h	LINCSKD_27669	PC3	LINCSCP_159216
0.2415	3.9981e-7	430	ANPEP	CGS001-290	96 h	LINCSKD_18011	HT29	LINCSCP_159216
0.2409	4.2986e-7	430	TGFBR1	NA	96 h	LINCSKD_33776	MCF7.101	LINCSCP_159216
-0.2387	5.5252e-7	430	TGFB1	CGS001-7040	144 h	LINCSKD_36272	PC3	LINCSCP_159216
-0.2346	8.65e-7	430	IL2	CGS001-3558	120 h	LINCSKD_31332	VCAP	LINCSCP_159216
0.2337	9.6299e-7	430	IL2	CGS001-3558	96 h	LINCSKD_1535	A375	LINCSCP_159216
-0.2331	1.027e-6	430	CD44	CGS001-960	144 h	LINCSKD_34122	MCF7	LINCSCP_159216
-0.2328	1.0533e-6	430	AGTR1	CGS001-185	96 h	LINCSKD_17947	HT29	LINCSCP_159216
0.2327	1.0646e-6	430	IL2RB	CGS001-3560	96 h	LINCSKD_5161	A549	LINCSCP_159216
0.2322	1.1352e-6	430	LAP3	CGS001-51056	96 h	LINCSKD_9756	HA1E	LINCSCP_159216
0.2317	1.196e-6	430	TGFBR1	NA	96 h	LINCSKD_33617	HA1E.311	LINCSCP_159216
0.2289	1.612e-6	430	CXCL1	CGS001-2919	96 h	LINCSKD_8780	HA1E	LINCSCP_159216
0.2284	1.7027e-6	430	ANPEP	CGS001-290	96 h	LINCSKD_14673	HEPG2	LINCSCP_159216
