similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.5428	1.9095e-27	340	TGFBR2	CGS001-7048	96 h	LINCSKD_3193	A375	LINCSCP_108503
0.5405	3.4927e-27	340	CD44	CGS001-960	120 h	LINCSKD_30381	VCAP	LINCSCP_108503
0.53	5.0667e-26	340	ARG1	CGS001-383	96 h	LINCSKD_7324	ASC	LINCSCP_108503
0.5297	5.4491e-26	340	AGTR1	CGS001-185	96 h	LINCSKD_11784	HCC515	LINCSCP_108503
0.5255	1.5539e-25	340	CTLA4	CGS001-1493	120 h	LINCSKD_30568	VCAP	LINCSCP_108503
-0.5143	2.3774e-24	340	CXCL1	CGS001-2919	96 h	LINCSKD_704	A375	LINCSCP_108503
-0.5093	7.697e-24	340	IL2RB	CGS001-3560	96 h	LINCSKD_23169	MCF7	LINCSCP_108503
0.5066	1.4347e-23	340	TNF	CGS001-7124	96 h	LINCSKD_24319	MCF7	LINCSCP_108503
0.5033	3.1176e-23	340	CD81	CGS001-975	96 h	LINCSKD_18326	HT29	LINCSCP_108503
0.4956	1.7935e-22	340	CEACAM1	CGS001-634	96 h	LINCSKD_540	A375	LINCSCP_108503
0.4952	1.9667e-22	340	CXCL8	CGS001-3576	96 h	LINCSKD_15927	HEPG2	LINCSCP_108503
0.4943	2.3599e-22	340	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_108503
0.4872	1.1351e-21	340	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_108503
-0.4863	1.3956e-21	340	CD83	CGS001-9308	96 h	LINCSKD_497	A375	LINCSCP_108503
-0.4838	2.3816e-21	340	TGFBR2	CGS001-7048	96 h	LINCSKD_20746	HT29	LINCSCP_108503
0.4744	1.7434e-20	340	CEACAM1	CGS001-634	96 h	LINCSKD_4202	A549	LINCSCP_108503
0.4678	6.9135e-20	340	CTLA4	CGS001-1493	96 h	LINCSKD_4348	A549	LINCSCP_108503
-0.467	8.0687e-20	340	TGFBR2	CGS001-7048	96 h	LINCSKD_24291	MCF7	LINCSCP_108503
0.4642	1.416e-19	340	CEACAM1	CGS001-634	96 h	LINCSKD_18367	HT29	LINCSCP_108503
0.4519	1.6271e-18	340	CTLA4	CGS001-1493	96 h	LINCSKD_18501	HT29	LINCSCP_108503
-0.4514	1.7777e-18	340	TLR7	CGS001-51284	96 h	LINCSKD_6832	A549	LINCSCP_108503
-0.4509	1.9883e-18	340	ARG1	CGS001-383	96 h	LINCSKD_189	A375	LINCSCP_108503
0.4496	2.5243e-18	340	IL2	CGS001-3558	96 h	LINCSKD_15917	HEPG2	LINCSCP_108503
0.444	7.3655e-18	340	CXCL2	CGS001-2920	96 h	LINCSKD_8782	HA1E	LINCSCP_108503
-0.4438	7.6823e-18	340	ARG1	CGS001-383	96 h	LINCSKD_8268	HA1E	LINCSCP_108503
0.4424	1.0059e-17	340	AGTR1	CGS001-185	96 h	LINCSKD_22228	MCF7	LINCSCP_108503
0.435	3.9227e-17	340	CCL2	CGS001-6347	96 h	LINCSKD_26896	PC3	LINCSCP_108503
0.4326	6.1601e-17	340	CCL2	CGS001-6347	96 h	LINCSKD_461	A375	LINCSCP_108503
-0.4313	7.717e-17	340	CD44	CGS001-960	96 h	LINCSKD_18322	HT29	LINCSCP_108503
-0.4306	8.8264e-17	340	TGFBR2	CGS001-7048	120 h	LINCSKD_32938	VCAP	LINCSCP_108503
