similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.6728	8.1581e-14	95	DPP4	CGS001-1803	120 h	LINCSKD_30688	VCAP	LINCSCP_177116
0.5486	8.6152e-9	95	TGFBR1	NA	96 h	LINCSKD_33458	A375.311	LINCSCP_177116
0.5151	9.2354e-8	95	TGFBR1	NA	96 h	LINCSKD_33988	YAPC.311	LINCSCP_177116
0.4998	2.518e-7	95	CD46	CGS001-4179	96 h	LINCSKD_18323	HT29	LINCSCP_177116
0.4969	3.0227e-7	95	CD46	CGS001-4179	120 h	LINCSKD_30382	VCAP	LINCSCP_177116
0.492	4.1168e-7	95	IL6	CGS001-3569	96 h	LINCSKD_19255	HT29	LINCSCP_177116
0.4683	1.7027e-6	95	DPP4	CGS001-1803	96 h	LINCSKD_12259	HCC515	LINCSCP_177116
0.4629	2.3176e-6	95	CXCL2	CGS001-2920	96 h	LINCSKD_706	A375	LINCSCP_177116
0.4592	2.8565e-6	95	DPP4	CGS001-1803	96 h	LINCSKD_22683	MCF7	LINCSCP_177116
0.4548	3.6498e-6	95	AGT	CGS001-183	96 h	LINCSKD_22227	MCF7	LINCSCP_177116
0.4458	5.9734e-6	95	TGFBR1	CGS001-7046	120 h	LINCSKD_32937	VCAP	LINCSCP_177116
0.4306	0	95	TGFBR2	CGS001-7048	96 h	LINCSKD_6800	A549	LINCSCP_177116
0.4206	0	95	TGFBR1	NA	96 h	LINCSKD_33617	HA1E.311	LINCSCP_177116
0.4159	0	95	DPP4	CGS001-1803	96 h	LINCSKD_18613	HT29	LINCSCP_177116
0.411	0	95	HEY1	CGS001-23462	96 h	LINCSKD_1355	A375	LINCSCP_177116
0.4074	0	95	TNF	CGS001-7124	96 h	LINCSKD_14496	HEKTE	LINCSCP_177116
0.4022	1e-4	95	CD40	CGS001-958	96 h	LINCSKD_488	A375	LINCSCP_177116
0.3945	1e-4	95	TNF	CGS001-7124	120 h	LINCSKD_32982	VCAP	LINCSCP_177116
0.3945	1e-4	95	AGTR1	CGS001-185	96 h	LINCSKD_8163	HA1E	LINCSCP_177116
0.3885	1e-4	95	DPP4	CGS001-1803	96 h	LINCSKD_8887	HA1E	LINCSCP_177116
0.3827	1e-4	95	TGFBR2	NA	96 h	LINCSKD_33459	A375.311	LINCSCP_177116
0.3746	2e-4	95	LAP3	CGS001-51056	96 h	LINCSKD_25078	NPC	LINCSCP_177116
0.3744	2e-4	95	DPP4	CGS001-1803	96 h	LINCSKD_4475	A549	LINCSCP_177116
0.3732	2e-4	95	CD46	CGS001-4179	96 h	LINCSKD_22488	MCF7	LINCSCP_177116
0.3694	2e-4	95	CEACAM1	CGS001-634	120 h	LINCSKD_30435	VCAP	LINCSCP_177116
0.3692	2e-4	95	CCL20	CGS001-6364	96 h	LINCSKD_26895	PC3	LINCSCP_177116
0.3692	2e-4	95	CD81	CGS001-975	96 h	LINCSKD_8566	HA1E	LINCSCP_177116
0.369	2e-4	95	HEY1	CGS001-23462	96 h	LINCSKD_19082	HT29	LINCSCP_177116
0.3623	3e-4	95	LAP3	CGS001-51056	96 h	LINCSKD_19396	HT29	LINCSCP_177116
0.3605	3e-4	95	HEY1	CGS001-23462	96 h	LINCSKD_15757	HEPG2	LINCSCP_177116
0.3576	4e-4	95	CEACAM1	CGS001-634	96 h	LINCSKD_540	A375	LINCSCP_177116
0.3548	4e-4	95	CD40	CGS001-958	96 h	LINCSKD_4154	A549	LINCSCP_177116
0.3456	6e-4	95	AGTR1	CGS001-185	96 h	LINCSKD_11784	HCC515	LINCSCP_177116
0.3432	7e-4	95	CCL2	CGS001-6347	96 h	LINCSKD_18299	HT29	LINCSCP_177116
