similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.5047	1.0754e-17	252	TGFBR2	CGS001-7048	96 h	LINCSKD_3193	A375	LINCSCP_125304
0.4776	9.1768e-16	252	TGFBR2	NA	96 h	LINCSKD_33830	MCF7.311	LINCSCP_125304
0.4598	1.3804e-14	252	CD81	CGS001-975	96 h	LINCSKD_18326	HT29	LINCSCP_125304
0.4479	7.7501e-14	252	TGFBR1	NA	96 h	LINCSKD_33776	MCF7.101	LINCSCP_125304
0.4336	5.6205e-13	252	TNF	CGS001-7124	96 h	LINCSKD_24319	MCF7	LINCSCP_125304
0.4134	8.013e-12	252	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_125304
0.4123	9.2085e-12	252	LAP3	CGS001-51056	96 h	LINCSKD_7645	ASC	LINCSCP_125304
0.4089	1.4088e-11	252	CTLA4	CGS001-1493	120 h	LINCSKD_30568	VCAP	LINCSCP_125304
0.4055	2.1529e-11	252	CCL2	CGS001-6347	96 h	LINCSKD_461	A375	LINCSCP_125304
0.4052	2.2367e-11	252	TGFBR1	NA	96 h	LINCSKD_33829	MCF7.311	LINCSCP_125304
0.3977	5.5953e-11	252	AGTR1	CGS001-185	96 h	LINCSKD_22228	MCF7	LINCSCP_125304
0.3962	6.7246e-11	252	CEACAM1	CGS001-634	96 h	LINCSKD_4202	A549	LINCSCP_125304
0.3946	8.1434e-11	252	CXCL2	CGS001-2920	96 h	LINCSKD_706	A375	LINCSCP_125304
0.3844	2.6728e-10	252	CD44	CGS001-960	120 h	LINCSKD_30381	VCAP	LINCSCP_125304
0.3827	3.2638e-10	252	IL6R	CGS001-3570	96 h	LINCSKD_9601	HA1E	LINCSCP_125304
0.3732	9.5031e-10	252	TGFBR2	NA	96 h	LINCSKD_33459	A375.311	LINCSCP_125304
0.3715	1.1523e-9	252	CTLA4	CGS001-1493	96 h	LINCSKD_27056	PC3	LINCSCP_125304
0.3708	1.2344e-9	252	TGFBR2	NA	96 h	LINCSKD_33618	HA1E.311	LINCSCP_125304
0.3663	2.0311e-9	252	TGFBR1	NA	96 h	LINCSKD_33723	HT29.311	LINCSCP_125304
0.3626	3.0232e-9	252	TGFBR1	NA	96 h	LINCSKD_33511	A549.311	LINCSCP_125304
0.3597	4.0906e-9	252	NFKB1	CGS001-4790	96 h	LINCSKD_23521	MCF7	LINCSCP_125304
0.3573	5.2759e-9	252	CD19	CGS001-930	96 h	LINCSKD_18318	HT29	LINCSCP_125304
0.3539	7.5824e-9	252	CEACAM1	CGS001-634	96 h	LINCSKD_540	A375	LINCSCP_125304
0.3498	1.1544e-8	252	CTLA4	CGS001-1493	96 h	LINCSKD_18501	HT29	LINCSCP_125304
0.3467	1.5831e-8	252	DPP4	CGS001-1803	96 h	LINCSKD_18613	HT29	LINCSCP_125304
0.3457	1.7487e-8	252	CCL2	CGS001-6347	96 h	LINCSKD_8536	HA1E	LINCSCP_125304
0.3451	1.8634e-8	252	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_125304
-0.3424	2.4245e-8	252	CXCL1	CGS001-2919	96 h	LINCSKD_704	A375	LINCSCP_125304
0.3419	2.5487e-8	252	CD81	CGS001-975	96 h	LINCSKD_4160	A549	LINCSCP_125304
0.3408	2.8568e-8	252	NFKB1	CGS001-4790	96 h	LINCSKD_2066	A375	LINCSCP_125304
0.3355	4.8209e-8	252	IL2	CGS001-3558	120 h	LINCSKD_31332	VCAP	LINCSCP_125304
0.3319	6.7767e-8	252	CD81	CGS001-975	96 h	LINCSKD_496	A375	LINCSCP_125304
0.3308	7.5853e-8	252	MMEL1	CGS001-79258	96 h	LINCSKD_23418	MCF7	LINCSCP_125304
-0.3278	1.0101e-7	252	CD83	CGS001-9308	96 h	LINCSKD_497	A375	LINCSCP_125304
0.3262	1.1664e-7	252	MMEL1	CGS001-79258	96 h	LINCSKD_9956	HA1E	LINCSCP_125304
0.3237	1.4801e-7	252	CD44	CGS001-960	96 h	LINCSKD_24747	NPC	LINCSCP_125304
