similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4768	5.9867e-12	186	CXCL2	CGS001-2920	96 h	LINCSKD_15182	HEPG2	LINCSCP_139691
0.4635	2.7031e-11	186	CD46	CGS001-4179	120 h	LINCSKD_30382	VCAP	LINCSCP_139691
0.4022	1.2656e-8	186	CD81	CGS001-975	96 h	LINCSKD_22491	MCF7	LINCSCP_139691
0.374	1.4579e-7	186	TGFBR1	NA	96 h	LINCSKD_33776	MCF7.101	LINCSCP_139691
0.3729	1.595e-7	186	CTLA4	CGS001-1493	96 h	LINCSKD_18501	HT29	LINCSCP_139691
0.3701	1.9933e-7	186	CD46	CGS001-4179	96 h	LINCSKD_26918	PC3	LINCSCP_139691
0.3603	4.3825e-7	186	IL6R	CGS001-3570	96 h	LINCSKD_9601	HA1E	LINCSCP_139691
0.3472	1.2014e-6	186	CD44	CGS001-960	96 h	LINCSKD_24747	NPC	LINCSCP_139691
0.3457	1.3459e-6	186	DPP4	CGS001-1803	96 h	LINCSKD_22683	MCF7	LINCSCP_139691
0.3454	1.3804e-6	186	CEACAM1	CGS001-634	120 h	LINCSKD_30435	VCAP	LINCSCP_139691
0.3453	1.3918e-6	186	AGT	CGS001-183	96 h	LINCSKD_17946	HT29	LINCSCP_139691
0.3369	2.5702e-6	186	TGFBR1	NA	96 h	LINCSKD_33458	A375.311	LINCSCP_139691
0.3347	3.0312e-6	186	CCL20	CGS001-6364	120 h	LINCSKD_30354	VCAP	LINCSCP_139691
0.3338	3.2346e-6	186	CCL2	CGS001-6347	120 h	LINCSKD_30355	VCAP	LINCSCP_139691
0.3336	3.2706e-6	186	CD81	CGS001-975	96 h	LINCSKD_4160	A549	LINCSCP_139691
0.3314	3.8337e-6	186	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_139691
0.3304	4.1085e-6	186	TGFBR2	NA	96 h	LINCSKD_33777	MCF7.101	LINCSCP_139691
0.3295	4.3881e-6	186	TGFBR2	NA	96 h	LINCSKD_33830	MCF7.311	LINCSCP_139691
0.3275	5.0288e-6	186	CD46	CGS001-4179	96 h	LINCSKD_4156	A549	LINCSCP_139691
0.3248	6.0896e-6	186	NFKB1	CGS001-4790	96 h	LINCSKD_16384	HEPG2	LINCSCP_139691
0.3184	9.4851e-6	186	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_139691
0.3182	9.5685e-6	186	CEACAM1	CGS001-634	96 h	LINCSKD_26952	PC3	LINCSCP_139691
0.3159	0	186	IL6R	CGS001-3570	96 h	LINCSKD_23173	MCF7	LINCSCP_139691
0.3139	0	186	TGFBR1	NA	96 h	LINCSKD_33882	PC3.101	LINCSCP_139691
0.3121	0	186	TGFBR1	CGS001-7046	96 h	LINCSKD_14493	HEKTE	LINCSCP_139691
0.3111	0	186	TGFBR1	NA	96 h	LINCSKD_33723	HT29.311	LINCSCP_139691
0.3092	0	186	TNF	CGS001-7124	120 h	LINCSKD_32982	VCAP	LINCSCP_139691
0.3072	0	186	CD44	CGS001-960	96 h	LINCSKD_4155	A549	LINCSCP_139691
0.3045	0	186	CTLA4	CGS001-1493	120 h	LINCSKD_30568	VCAP	LINCSCP_139691
0.2995	0	186	IL1B	CGS001-3553	96 h	LINCSKD_9587	HA1E	LINCSCP_139691
0.295	0	186	CEACAM1	CGS001-634	96 h	LINCSKD_4202	A549	LINCSCP_139691
0.2947	0	186	TGFBR2	CGS001-7048	96 h	LINCSKD_11246	HA1E	LINCSCP_139691
0.2946	0	186	TNF	CGS001-7124	96 h	LINCSKD_17488	HEPG2	LINCSCP_139691
0.2941	0	186	CCL20	CGS001-6364	96 h	LINCSKD_18298	HT29	LINCSCP_139691
0.2899	1e-4	186	TNF	CGS001-7124	96 h	LINCSKD_28936	PC3	LINCSCP_139691
0.2898	1e-4	186	CD81	CGS001-975	96 h	LINCSKD_18326	HT29	LINCSCP_139691
0.288	1e-4	186	CD44	CGS001-960	120 h	LINCSKD_30381	VCAP	LINCSCP_139691
0.2872	1e-4	186	TGFBR2	NA	96 h	LINCSKD_33459	A375.311	LINCSCP_139691
0.2857	1e-4	186	CCL20	CGS001-6364	96 h	LINCSKD_26895	PC3	LINCSCP_139691
