similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.6488	4.3342e-11	82	NFKB1	CGS001-4790	96 h	LINCSKD_23521	MCF7	LINCSCP_30631
0.59	5.4565e-9	82	DPP4	CGS001-1803	120 h	LINCSKD_30688	VCAP	LINCSCP_30631
0.5877	6.4429e-9	82	CD46	CGS001-4179	120 h	LINCSKD_30382	VCAP	LINCSCP_30631
0.5778	1.3183e-8	82	TGFBR2	NA	96 h	LINCSKD_33459	A375.311	LINCSCP_30631
0.5739	1.7406e-8	82	TGFBR2	CGS001-7048	96 h	LINCSKD_3193	A375	LINCSCP_30631
0.5653	3.1376e-8	82	TGFBR2	NA	96 h	LINCSKD_33724	HT29.311	LINCSCP_30631
0.5618	3.9751e-8	82	TGFBR1	NA	96 h	LINCSKD_33723	HT29.311	LINCSCP_30631
0.5431	1.354e-7	82	MMEL1	CGS001-79258	96 h	LINCSKD_5516	A549	LINCSCP_30631
0.5332	2.5058e-7	82	TGFBR2	NA	96 h	LINCSKD_33830	MCF7.311	LINCSCP_30631
0.5316	2.7652e-7	82	CD46	CGS001-4179	96 h	LINCSKD_26918	PC3	LINCSCP_30631
0.5278	3.4829e-7	82	TGFBR1	NA	96 h	LINCSKD_33776	MCF7.101	LINCSCP_30631
0.5266	3.7312e-7	82	CD44	CGS001-960	96 h	LINCSKD_4155	A549	LINCSCP_30631
0.525	4.1202e-7	82	TGFBR1	NA	96 h	LINCSKD_33829	MCF7.311	LINCSCP_30631
0.5129	8.3601e-7	82	CD40	CGS001-958	120 h	LINCSKD_30380	VCAP	LINCSCP_30631
0.5127	8.4675e-7	82	DPP4	CGS001-1803	96 h	LINCSKD_22683	MCF7	LINCSCP_30631
0.5116	8.9946e-7	82	CD81	CGS001-975	96 h	LINCSKD_22491	MCF7	LINCSCP_30631
0.5047	1.3321e-6	82	TGFBR2	CGS001-7048	96 h	LINCSKD_14494	HEKTE	LINCSCP_30631
0.4984	1.8934e-6	82	NFKB1	CGS001-4790	96 h	LINCSKD_2066	A375	LINCSCP_30631
0.4802	4.9923e-6	82	AGTR1	CGS001-185	96 h	LINCSKD_26623	PC3	LINCSCP_30631
0.4762	6.1117e-6	82	IL2RB	CGS001-3560	120 h	LINCSKD_31335	VCAP	LINCSCP_30631
0.4756	6.3165e-6	82	HEY1	CGS001-23462	96 h	LINCSKD_12600	HCC515	LINCSCP_30631
0.4625	0	82	ANPEP	CGS001-290	96 h	LINCSKD_22268	MCF7	LINCSCP_30631
0.4624	0	82	CXCL2	CGS001-2920	96 h	LINCSKD_4368	A549	LINCSCP_30631
0.4555	0	82	IL1B	CGS001-3553	96 h	LINCSKD_15912	HEPG2	LINCSCP_30631
0.4509	0	82	AGTR1	CGS001-185	96 h	LINCSKD_22228	MCF7	LINCSCP_30631
0.4459	0	82	TGFBR2	NA	96 h	LINCSKD_33618	HA1E.311	LINCSCP_30631
0.4419	0	82	CEACAM1	CGS001-634	96 h	LINCSKD_540	A375	LINCSCP_30631
0.4397	0	82	CD44	CGS001-960	120 h	LINCSKD_30381	VCAP	LINCSCP_30631
0.4345	0	82	CTLA4	CGS001-1493	96 h	LINCSKD_18501	HT29	LINCSCP_30631
0.4327	0	82	CEACAM1	CGS001-634	120 h	LINCSKD_30435	VCAP	LINCSCP_30631
0.4313	1e-4	82	TGFBR2	CGS001-7048	96 h	LINCSKD_17440	HEPG2	LINCSCP_30631
0.4292	1e-4	82	MMEL1	CGS001-79258	96 h	LINCSKD_27952	PC3	LINCSCP_30631
0.4274	1e-4	82	CXCL8	CGS001-3576	96 h	LINCSKD_5169	A549	LINCSCP_30631
0.4273	1e-4	82	CEACAM1	CGS001-634	96 h	LINCSKD_12058	HCC515	LINCSCP_30631
0.4233	1e-4	82	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_30631
