similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.5237	2.1774e-22	298	CXCL1	CGS001-2919	96 h	LINCSKD_704	A375	LINCSCP_240746
0.5041	1.2886e-20	298	TGFBR2	CGS001-7048	120 h	LINCSKD_32938	VCAP	LINCSCP_240746
0.4882	2.9715e-19	298	TGFBR2	CGS001-7048	96 h	LINCSKD_20746	HT29	LINCSCP_240746
0.4814	1.0863e-18	298	IL2RB	CGS001-3560	96 h	LINCSKD_27670	PC3	LINCSCP_240746
0.4752	3.399e-18	298	ANPEP	CGS001-290	96 h	LINCSKD_18011	HT29	LINCSCP_240746
-0.474	4.2745e-18	298	CCL2	CGS001-6347	96 h	LINCSKD_26896	PC3	LINCSCP_240746
-0.4739	4.323e-18	298	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_240746
0.4642	2.4884e-17	298	IL2RB	CGS001-3560	96 h	LINCSKD_23169	MCF7	LINCSCP_240746
0.4631	3.0135e-17	298	CD40	CGS001-958	96 h	LINCSKD_12028	HCC515	LINCSCP_240746
0.462	3.6611e-17	298	TLR9	CGS001-54106	96 h	LINCSKD_6834	A549	LINCSCP_240746
0.4543	1.3884e-16	298	CD40	CGS001-958	96 h	LINCSKD_14212	HEKTE	LINCSCP_240746
0.4491	3.3967e-16	298	AGT	CGS001-183	96 h	LINCSKD_85	A375	LINCSCP_240746
0.4441	7.8456e-16	298	TGFBR2	CGS001-7048	96 h	LINCSKD_24291	MCF7	LINCSCP_240746
-0.4325	5.1793e-15	298	CTLA4	CGS001-1493	120 h	LINCSKD_30568	VCAP	LINCSCP_240746
0.4296	8.1312e-15	298	IL2	CGS001-3558	96 h	LINCSKD_1535	A375	LINCSCP_240746
0.4278	1.0833e-14	298	TLR7	CGS001-51284	96 h	LINCSKD_6832	A549	LINCSCP_240746
0.4216	2.8697e-14	298	ANPEP	CGS001-290	120 h	LINCSKD_30080	VCAP	LINCSCP_240746
0.4204	3.4104e-14	298	TLR9	CGS001-54106	96 h	LINCSKD_24311	MCF7	LINCSCP_240746
0.415	7.8296e-14	298	CCL20	CGS001-6364	96 h	LINCSKD_4128	A549	LINCSCP_240746
0.4149	7.9576e-14	298	TGFBR2	CGS001-7048	96 h	LINCSKD_28905	PC3	LINCSCP_240746
0.4136	9.5995e-14	298	ARG1	CGS001-383	96 h	LINCSKD_8268	HA1E	LINCSCP_240746
0.4114	1.3418e-13	298	IL2RA	CGS001-3559	96 h	LINCSKD_27669	PC3	LINCSCP_240746
0.4111	1.3901e-13	298	ARG1	CGS001-383	96 h	LINCSKD_11845	HCC515	LINCSCP_240746
-0.4036	4.2367e-13	298	CD44	CGS001-960	120 h	LINCSKD_30381	VCAP	LINCSCP_240746
0.4021	5.2445e-13	298	CD83	CGS001-9308	96 h	LINCSKD_14984	HEPG2	LINCSCP_240746
0.4005	6.5409e-13	298	TLR7	CGS001-51284	96 h	LINCSKD_11278	HA1E	LINCSCP_240746
0.3986	8.5981e-13	298	TGFBR1	CGS001-7046	120 h	LINCSKD_32937	VCAP	LINCSCP_240746
0.3979	9.5395e-13	298	IL6R	CGS001-3570	96 h	LINCSKD_27674	PC3	LINCSCP_240746
0.3938	1.7002e-12	298	TGFB1	CGS001-7040	96 h	LINCSKD_3191	A375	LINCSCP_240746
0.3937	1.7237e-12	298	TGFBR1	CGS001-7046	96 h	LINCSKD_6799	A549	LINCSCP_240746
