similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.3181	3.792e-8	286	CTLA4	CGS001-1493	96 h	LINCSKD_27056	PC3	LINCSCP_124430
0.3154	5.0235e-8	286	AGTR1	CGS001-185	96 h	LINCSKD_17947	HT29	LINCSCP_124430
-0.2973	3.0353e-7	286	CD46	CGS001-4179	120 h	LINCSKD_30382	VCAP	LINCSCP_124430
0.2907	5.6608e-7	286	ARG1	CGS001-383	96 h	LINCSKD_7324	ASC	LINCSCP_124430
0.2746	2.4229e-6	286	CD46	CGS001-4179	96 h	LINCSKD_490	A375	LINCSCP_124430
-0.2742	2.5163e-6	286	TLR9	CGS001-54106	96 h	LINCSKD_17470	HEPG2	LINCSCP_124430
-0.2648	5.6435e-6	286	TLR7	CGS001-51284	96 h	LINCSKD_17468	HEPG2	LINCSCP_124430
0.262	7.0923e-6	286	CD19	CGS001-930	96 h	LINCSKD_18318	HT29	LINCSCP_124430
0.2562	0	286	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_124430
-0.25	0	286	IL1B	CGS001-3553	96 h	LINCSKD_23163	MCF7	LINCSCP_124430
-0.2439	0	286	CD83	CGS001-9308	144 h	LINCSKD_34124	MCF7	LINCSCP_124430
0.2437	0	286	AGT	CGS001-183	96 h	LINCSKD_17946	HT29	LINCSCP_124430
