similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.3186	1.0017e-6	226	IL1B	CGS001-3553	96 h	LINCSKD_27663	PC3	LINCSCP_170010
0.291	8.7232e-6	226	IL1B	CGS001-3553	96 h	LINCSKD_15912	HEPG2	LINCSCP_170010
0.2872	0	226	DPP4	CGS001-1803	96 h	LINCSKD_18613	HT29	LINCSCP_170010
0.2772	0	226	TNF	CGS001-7124	96 h	LINCSKD_14496	HEKTE	LINCSCP_170010
0.2579	1e-4	226	TGFBR1	NA	96 h	LINCSKD_33829	MCF7.311	LINCSCP_170010
0.2577	1e-4	226	TGFBR1	CGS001-7046	120 h	LINCSKD_32937	VCAP	LINCSCP_170010
0.2492	2e-4	226	TGFBR1	CGS001-7046	96 h	LINCSKD_14493	HEKTE	LINCSCP_170010
0.2455	2e-4	226	ANPEP	CGS001-290	96 h	LINCSKD_26673	PC3	LINCSCP_170010
0.2451	2e-4	226	IL2RB	CGS001-3560	96 h	LINCSKD_9596	HA1E	LINCSCP_170010
0.238	3e-4	226	ANPEP	CGS001-290	96 h	LINCSKD_22268	MCF7	LINCSCP_170010
0.2366	3e-4	226	TGFBR1	NA	96 h	LINCSKD_33564	HA1E.101	LINCSCP_170010
0.2266	6e-4	226	CXCL2	CGS001-2920	144 h	LINCSKD_34178	MCF7	LINCSCP_170010
0.2246	7e-4	226	TGFBR1	NA	96 h	LINCSKD_33511	A549.311	LINCSCP_170010
0.2215	8e-4	226	CD81	CGS001-975	120 h	LINCSKD_30386	VCAP	LINCSCP_170010
0.2081	0.0017	226	ARG1	CGS001-383	96 h	LINCSKD_8268	HA1E	LINCSCP_170010
0.2079	0.0017	226	CD44	CGS001-960	96 h	LINCSKD_4155	A549	LINCSCP_170010
0.2069	0.0018	226	TGFBR2	NA	96 h	LINCSKD_33936	PC3.311	LINCSCP_170010
