similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4858	6.6576e-15	228	DPP4	CGS001-1803	120 h	LINCSKD_30688	VCAP	LINCSCP_96024
0.3565	3.0917e-8	228	CD44	CGS001-960	96 h	LINCSKD_4155	A549	LINCSCP_96024
0.3477	7.0259e-8	228	TGFBR1	NA	96 h	LINCSKD_33511	A549.311	LINCSCP_96024
0.3406	1.3371e-7	228	TGFBR2	NA	96 h	LINCSKD_33512	A549.311	LINCSCP_96024
0.3277	4.1451e-7	228	TNF	CGS001-7124	96 h	LINCSKD_14496	HEKTE	LINCSCP_96024
0.3219	6.7881e-7	228	TGFBR2	NA	96 h	LINCSKD_33618	HA1E.311	LINCSCP_96024
0.3178	9.548e-7	228	AGT	CGS001-183	96 h	LINCSKD_11783	HCC515	LINCSCP_96024
0.3037	2.9822e-6	228	CD46	CGS001-4179	96 h	LINCSKD_4156	A549	LINCSCP_96024
0.2983	4.5546e-6	228	CCL20	CGS001-6364	96 h	LINCSKD_8535	HA1E	LINCSCP_96024
0.2791	0	228	TGFBR1	NA	96 h	LINCSKD_33935	PC3.311	LINCSCP_96024
0.2562	1e-4	228	TGFBR2	NA	96 h	LINCSKD_33724	HT29.311	LINCSCP_96024
0.2548	1e-4	228	HEY1	CGS001-23462	96 h	LINCSKD_12600	HCC515	LINCSCP_96024
0.2503	1e-4	228	TLR7	CGS001-51284	96 h	LINCSKD_17468	HEPG2	LINCSCP_96024
0.2475	2e-4	228	TNF	CGS001-7124	120 h	LINCSKD_32982	VCAP	LINCSCP_96024
0.2469	2e-4	228	TGFBR1	CGS001-7046	120 h	LINCSKD_32937	VCAP	LINCSCP_96024
0.2438	2e-4	228	IL6R	CGS001-3570	96 h	LINCSKD_23173	MCF7	LINCSCP_96024
0.2411	2e-4	228	TGFB1	CGS001-7040	96 h	LINCSKD_17438	HEPG2	LINCSCP_96024
0.2371	3e-4	228	CD40	CGS001-958	96 h	LINCSKD_12028	HCC515	LINCSCP_96024
0.2355	3e-4	228	TGFBR1	CGS001-7046	96 h	LINCSKD_14493	HEKTE	LINCSCP_96024
0.234	4e-4	228	CD44	CGS001-960	96 h	LINCSKD_14980	HEPG2	LINCSCP_96024
0.2285	5e-4	228	CXCL1	CGS001-2919	96 h	LINCSKD_704	A375	LINCSCP_96024
0.2281	5e-4	228	TGFBR2	CGS001-7048	96 h	LINCSKD_6800	A549	LINCSCP_96024
0.2274	5e-4	228	CEACAM1	CGS001-634	96 h	LINCSKD_4202	A549	LINCSCP_96024
0.2244	6e-4	228	TGFBR2	CGS001-7048	120 h	LINCSKD_32938	VCAP	LINCSCP_96024
0.2241	7e-4	228	TGFBR1	NA	96 h	LINCSKD_33723	HT29.311	LINCSCP_96024
0.2235	7e-4	228	AGTR1	CGS001-185	96 h	LINCSKD_8163	HA1E	LINCSCP_96024
0.223	7e-4	228	CEACAM1	CGS001-634	96 h	LINCSKD_8610	HA1E	LINCSCP_96024
0.2217	7e-4	228	TGFB1	CGS001-7040	96 h	LINCSKD_14492	HEKTE	LINCSCP_96024
0.2194	8e-4	228	IL6	CGS001-3569	96 h	LINCSKD_19255	HT29	LINCSCP_96024
0.2153	0.0011	228	TGFB1	CGS001-7040	96 h	LINCSKD_11244	HA1E	LINCSCP_96024
0.2149	0.0011	228	TLR7	CGS001-51284	96 h	LINCSKD_35547	MCF7	LINCSCP_96024
0.2148	0.0011	228	DPP4	CGS001-1803	96 h	LINCSKD_18613	HT29	LINCSCP_96024
0.2138	0.0012	228	CD46	CGS001-4179	120 h	LINCSKD_30382	VCAP	LINCSCP_96024
0.2134	0.0012	228	TLR7	CGS001-51284	96 h	LINCSKD_11278	HA1E	LINCSCP_96024
0.2106	0.0014	228	CTLA4	CGS001-1493	96 h	LINCSKD_8761	HA1E	LINCSCP_96024
0.2097	0.0014	228	CD40	CGS001-958	96 h	LINCSKD_14212	HEKTE	LINCSCP_96024
0.2097	0.0015	228	TGFBR2	CGS001-7048	96 h	LINCSKD_11246	HA1E	LINCSCP_96024
0.2081	0.0016	228	TGFBR2	CGS001-7048	96 h	LINCSKD_3193	A375	LINCSCP_96024
0.2079	0.0016	228	ANPEP	CGS001-290	96 h	LINCSKD_152	A375	LINCSCP_96024
0.2077	0.0016	228	CCL20	CGS001-6364	96 h	LINCSKD_4128	A549	LINCSCP_96024
0.2068	0.0017	228	IL2RB	CGS001-3560	96 h	LINCSKD_9596	HA1E	LINCSCP_96024
0.2067	0.0017	228	DPP4	CGS001-1803	96 h	LINCSKD_22683	MCF7	LINCSCP_96024
