similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.3593	9.1417e-8	209	AGTR1	CGS001-185	96 h	LINCSKD_22228	MCF7	LINCSCP_168622
-0.3565	1.1682e-7	209	ARG1	CGS001-383	96 h	LINCSKD_189	A375	LINCSCP_168622
0.3508	1.919e-7	209	CXCL2	CGS001-2920	96 h	LINCSKD_8782	HA1E	LINCSCP_168622
0.3428	3.7625e-7	209	LAP3	CGS001-51056	96 h	LINCSKD_7645	ASC	LINCSCP_168622
0.3227	1.8817e-6	209	CEACAM1	CGS001-634	96 h	LINCSKD_540	A375	LINCSCP_168622
0.3141	3.6344e-6	209	TGFBR2	NA	96 h	LINCSKD_33830	MCF7.311	LINCSCP_168622
0.3064	6.4081e-6	209	TGFBR2	NA	96 h	LINCSKD_33459	A375.311	LINCSCP_168622
0.3057	6.7632e-6	209	TGFBR1	NA	96 h	LINCSKD_33829	MCF7.311	LINCSCP_168622
-0.2816	0	209	TLR7	CGS001-51284	96 h	LINCSKD_6832	A549	LINCSCP_168622
-0.2776	0	209	CD83	CGS001-9308	96 h	LINCSKD_8567	HA1E	LINCSCP_168622
-0.2749	1e-4	209	CD46	CGS001-4179	96 h	LINCSKD_18323	HT29	LINCSCP_168622
0.2723	1e-4	209	CTLA4	CGS001-1493	96 h	LINCSKD_18501	HT29	LINCSCP_168622
0.2709	1e-4	209	CEACAM1	CGS001-634	96 h	LINCSKD_4202	A549	LINCSCP_168622
-0.27	1e-4	209	CD44	CGS001-960	96 h	LINCSKD_18322	HT29	LINCSCP_168622
0.2688	1e-4	209	TGFBR2	CGS001-7048	96 h	LINCSKD_3193	A375	LINCSCP_168622
-0.2612	1e-4	209	CD83	CGS001-9308	144 h	LINCSKD_34124	MCF7	LINCSCP_168622
0.2566	2e-4	209	TGFBR1	CGS001-7046	96 h	LINCSKD_17439	HEPG2	LINCSCP_168622
0.2561	2e-4	209	NFKB1	CGS001-4790	96 h	LINCSKD_28060	PC3	LINCSCP_168622
-0.2545	2e-4	209	IL2	CGS001-3558	96 h	LINCSKD_9592	HA1E	LINCSCP_168622
0.2537	2e-4	209	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_168622
0.2521	2e-4	209	AGTR1	CGS001-185	96 h	LINCSKD_11784	HCC515	LINCSCP_168622
0.2494	3e-4	209	TGFBR1	NA	96 h	LINCSKD_33988	YAPC.311	LINCSCP_168622
0.2462	3e-4	209	DPP4	CGS001-1803	96 h	LINCSKD_4475	A549	LINCSCP_168622
-0.2446	4e-4	209	LAP3	CGS001-51056	144 h	LINCSKD_26110	PC3	LINCSCP_168622
0.2446	4e-4	209	CXCL8	CGS001-3576	144 h	LINCSKD_34353	MCF7	LINCSCP_168622
-0.2426	4e-4	209	TGFB1	CGS001-7040	96 h	LINCSKD_35540	MCF7	LINCSCP_168622
0.2418	4e-4	209	DPP4	CGS001-1803	96 h	LINCSKD_18613	HT29	LINCSCP_168622
0.2399	5e-4	209	CTLA4	CGS001-1493	120 h	LINCSKD_30568	VCAP	LINCSCP_168622
0.238	5e-4	209	TGFBR2	NA	96 h	LINCSKD_33724	HT29.311	LINCSCP_168622
-0.2334	7e-4	209	AGT	CGS001-183	96 h	LINCSKD_14611	HEPG2	LINCSCP_168622
0.2284	9e-4	209	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_168622
0.2251	0.001	209	MMEL1	CGS001-79258	96 h	LINCSKD_9956	HA1E	LINCSCP_168622
