similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4707	1.4126e-15	257	CD44	CGS001-960	96 h	LINCSKD_4155	A549	LINCSCP_139690
0.4564	1.2645e-14	257	TGFBR2	CGS001-7048	96 h	LINCSKD_3193	A375	LINCSCP_139690
0.4392	1.5231e-13	257	TNF	CGS001-7124	96 h	LINCSKD_24319	MCF7	LINCSCP_139690
0.4179	2.7546e-12	257	TGFBR2	NA	96 h	LINCSKD_33459	A375.311	LINCSCP_139690
0.4123	5.7021e-12	257	CD44	CGS001-960	120 h	LINCSKD_30381	VCAP	LINCSCP_139690
0.4082	9.6313e-12	257	CD46	CGS001-4179	96 h	LINCSKD_4156	A549	LINCSCP_139690
0.4067	1.1767e-11	257	CD81	CGS001-975	96 h	LINCSKD_18326	HT29	LINCSCP_139690
0.4028	1.9149e-11	257	TGFBR1	NA	96 h	LINCSKD_33511	A549.311	LINCSCP_139690
0.4013	2.2949e-11	257	TGFBR1	NA	96 h	LINCSKD_33723	HT29.311	LINCSCP_139690
0.3997	2.8116e-11	257	NFKB1	CGS001-4790	96 h	LINCSKD_2066	A375	LINCSCP_139690
0.3957	4.6238e-11	257	TGFBR2	NA	96 h	LINCSKD_33618	HA1E.311	LINCSCP_139690
0.3946	5.2692e-11	257	CTLA4	CGS001-1493	96 h	LINCSKD_27056	PC3	LINCSCP_139690
0.3878	1.1868e-10	257	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_139690
0.3717	7.653e-10	257	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_139690
0.3717	7.7014e-10	257	CTLA4	CGS001-1493	120 h	LINCSKD_30568	VCAP	LINCSCP_139690
0.3623	2.172e-9	257	CTLA4	CGS001-1493	96 h	LINCSKD_18501	HT29	LINCSCP_139690
0.3618	2.2974e-9	257	NFKB1	CGS001-4790	96 h	LINCSKD_5654	A549	LINCSCP_139690
0.3596	2.9124e-9	257	MMEL1	CGS001-79258	96 h	LINCSKD_5516	A549	LINCSCP_139690
0.3594	2.9707e-9	257	AGT	CGS001-183	96 h	LINCSKD_17946	HT29	LINCSCP_139690
0.355	4.7628e-9	257	TGFBR1	CGS001-7046	96 h	LINCSKD_20745	HT29	LINCSCP_139690
0.3542	5.1734e-9	257	CEACAM1	CGS001-634	96 h	LINCSKD_540	A375	LINCSCP_139690
0.3513	7.0546e-9	257	IL6R	CGS001-3570	96 h	LINCSKD_9601	HA1E	LINCSCP_139690
0.3512	7.0813e-9	257	CD44	CGS001-960	144 h	LINCSKD_34122	MCF7	LINCSCP_139690
0.3508	7.4318e-9	257	TGFBR1	NA	96 h	LINCSKD_33458	A375.311	LINCSCP_139690
0.3497	8.3087e-9	257	NFKB1	CGS001-4790	96 h	LINCSKD_16384	HEPG2	LINCSCP_139690
0.3446	1.4134e-8	257	TGFBR2	NA	96 h	LINCSKD_33724	HT29.311	LINCSCP_139690
0.3287	6.8677e-8	257	IL6	CGS001-3569	96 h	LINCSKD_19255	HT29	LINCSCP_139690
0.3261	8.8733e-8	257	TGFBR2	CGS001-7048	96 h	LINCSKD_6800	A549	LINCSCP_139690
0.3257	9.1401e-8	257	CD44	CGS001-960	96 h	LINCSKD_24747	NPC	LINCSCP_139690
0.3223	1.2694e-7	257	TGFBR2	NA	96 h	LINCSKD_33830	MCF7.311	LINCSCP_139690
0.3213	1.392e-7	257	CD44	CGS001-960	96 h	LINCSKD_36469	PC3	LINCSCP_139690
0.3175	1.986e-7	257	CXCL2	CGS001-2920	96 h	LINCSKD_15182	HEPG2	LINCSCP_139690
