similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.6271	5.066e-38	335	CEACAM1	CGS001-634	96 h	LINCSKD_8610	HA1E	LINCSCP_54453
0.5702	2.8139e-30	335	TGFBR1	CGS001-7046	120 h	LINCSKD_32937	VCAP	LINCSCP_54453
0.56	4.8112e-29	335	CXCL1	CGS001-2919	96 h	LINCSKD_704	A375	LINCSCP_54453
0.5435	3.8591e-27	335	TGFBR2	CGS001-7048	120 h	LINCSKD_32938	VCAP	LINCSCP_54453
0.538	1.577e-26	335	NFKB1	CGS001-4790	120 h	LINCSKD_31843	VCAP	LINCSCP_54453
0.5372	1.9357e-26	335	AGT	CGS001-183	96 h	LINCSKD_85	A375	LINCSCP_54453
0.5338	4.5458e-26	335	TGFBR1	NA	96 h	LINCSKD_33882	PC3.101	LINCSCP_54453
0.5301	1.1283e-25	335	TLR9	CGS001-54106	96 h	LINCSKD_11280	HA1E	LINCSCP_54453
0.5271	2.4105e-25	335	IL2RB	CGS001-3560	96 h	LINCSKD_5161	A549	LINCSCP_54453
0.5233	6.0837e-25	335	ARG1	CGS001-383	96 h	LINCSKD_11845	HCC515	LINCSCP_54453
0.5115	1.0002e-23	335	TGFBR2	CGS001-7048	96 h	LINCSKD_24291	MCF7	LINCSCP_54453
0.5062	3.346e-23	335	TGFBR2	CGS001-7048	96 h	LINCSKD_20746	HT29	LINCSCP_54453
0.4997	1.459e-22	335	CXCL1	CGS001-2919	96 h	LINCSKD_15180	HEPG2	LINCSCP_54453
0.4968	2.7803e-22	335	IL2RB	CGS001-3560	96 h	LINCSKD_27670	PC3	LINCSCP_54453
0.4928	6.7474e-22	335	IL2	CGS001-3558	96 h	LINCSKD_1535	A375	LINCSCP_54453
0.4922	7.7444e-22	335	IL2	CGS001-3558	96 h	LINCSKD_9592	HA1E	LINCSCP_54453
0.49	1.2485e-21	335	ARG1	CGS001-383	96 h	LINCSKD_8268	HA1E	LINCSCP_54453
0.4889	1.5557e-21	335	TLR7	CGS001-51284	96 h	LINCSKD_6832	A549	LINCSCP_54453
0.4873	2.2119e-21	335	CXCL1	CGS001-2919	96 h	LINCSKD_4366	A549	LINCSCP_54453
0.4849	3.7307e-21	335	IL1B	CGS001-3553	96 h	LINCSKD_23163	MCF7	LINCSCP_54453
0.4837	4.745e-21	335	CD83	CGS001-9308	96 h	LINCSKD_14984	HEPG2	LINCSCP_54453
0.4629	3.3784e-19	335	IL6	CGS001-3569	120 h	LINCSKD_31339	VCAP	LINCSCP_54453
0.4585	8.1805e-19	335	TGFBR2	CGS001-7048	96 h	LINCSKD_17440	HEPG2	LINCSCP_54453
0.4579	9.1956e-19	335	IL2RB	CGS001-3560	96 h	LINCSKD_23169	MCF7	LINCSCP_54453
0.4556	1.4192e-18	335	IL2RA	CGS001-3559	96 h	LINCSKD_27669	PC3	LINCSCP_54453
0.4498	4.293e-18	335	CCL20	CGS001-6364	96 h	LINCSKD_8535	HA1E	LINCSCP_54453
0.4493	4.7815e-18	335	TLR9	CGS001-54106	96 h	LINCSKD_6834	A549	LINCSCP_54453
0.4457	9.3257e-18	335	TGFB1	CGS001-7040	96 h	LINCSKD_29919	SW480	LINCSCP_54453
0.444	1.2838e-17	335	IL2RB	CGS001-3560	96 h	LINCSKD_1539	A375	LINCSCP_54453
0.4408	2.343e-17	335	TLR7	CGS001-51284	96 h	LINCSKD_3222	A375	LINCSCP_54453
0.439	3.2494e-17	335	TLR7	CGS001-51284	96 h	LINCSKD_11278	HA1E	LINCSCP_54453
0.4361	5.4884e-17	335	TLR9	CGS001-54106	96 h	LINCSKD_13861	HCC515	LINCSCP_54453
-0.4328	9.9806e-17	335	IL2	CGS001-3558	96 h	LINCSKD_15917	HEPG2	LINCSCP_54453
0.4319	1.1762e-16	335	IL2	CGS001-3558	96 h	LINCSKD_5157	A549	LINCSCP_54453
0.4313	1.3147e-16	335	IL2	CGS001-3558	96 h	LINCSKD_27668	PC3	LINCSCP_54453
0.4295	1.7957e-16	335	CD40	CGS001-958	96 h	LINCSKD_12028	HCC515	LINCSCP_54453
0.429	1.9888e-16	335	ANPEP	CGS001-290	120 h	LINCSKD_30080	VCAP	LINCSCP_54453
0.4265	3.05e-16	335	ANPEP	CGS001-290	96 h	LINCSKD_18011	HT29	LINCSCP_54453
0.4245	4.3486e-16	335	TGFB1	CGS001-7040	96 h	LINCSKD_11244	HA1E	LINCSCP_54453
0.4215	7.3029e-16	335	ANPEP	CGS001-290	96 h	LINCSKD_14673	HEPG2	LINCSCP_54453
0.4196	1.0258e-15	335	CD83	CGS001-9308	96 h	LINCSKD_8567	HA1E	LINCSCP_54453
0.4183	1.2737e-15	335	AGT	CGS001-183	96 h	LINCSKD_11783	HCC515	LINCSCP_54453
0.4177	1.4045e-15	335	TLR7	CGS001-51284	96 h	LINCSKD_17468	HEPG2	LINCSCP_54453
