similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.3438	1.1213e-6	191	TGFBR2	CGS001-7048	96 h	LINCSKD_3193	A375	LINCSCP_91630
0.3137	9.9202e-6	191	CD46	CGS001-4179	96 h	LINCSKD_4156	A549	LINCSCP_91630
0.3046	0	191	CXCL1	CGS001-2919	96 h	LINCSKD_27067	PC3	LINCSCP_91630
0.3032	0	191	CD19	CGS001-930	96 h	LINCSKD_8558	HA1E	LINCSCP_91630
0.2995	0	191	CCL20	CGS001-6364	96 h	LINCSKD_22469	MCF7	LINCSCP_91630
0.2971	0	191	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_91630
0.2755	1e-4	191	IL6R	CGS001-3570	96 h	LINCSKD_9601	HA1E	LINCSCP_91630
0.2674	2e-4	191	AGTR1	CGS001-185	96 h	LINCSKD_86	A375	LINCSCP_91630
-0.267	2e-4	191	CXCL1	CGS001-2919	120 h	LINCSKD_30584	VCAP	LINCSCP_91630
0.2611	3e-4	191	AGTR1	CGS001-185	96 h	LINCSKD_17947	HT29	LINCSCP_91630
0.2525	4e-4	191	TGFBR1	CGS001-7046	96 h	LINCSKD_20745	HT29	LINCSCP_91630
-0.2507	5e-4	191	AGT	CGS001-183	96 h	LINCSKD_85	A375	LINCSCP_91630
-0.249	5e-4	191	TGFB1	CGS001-7040	96 h	LINCSKD_13834	HCC515	LINCSCP_91630
0.2466	6e-4	191	ARG1	CGS001-383	120 h	LINCSKD_30117	VCAP	LINCSCP_91630
0.2425	7e-4	191	AGTR1	CGS001-185	96 h	LINCSKD_22228	MCF7	LINCSCP_91630
0.2423	7e-4	191	DPP4	CGS001-1803	96 h	LINCSKD_22683	MCF7	LINCSCP_91630
0.242	7e-4	191	NFKB1	CGS001-4790	96 h	LINCSKD_19710	HT29	LINCSCP_91630
0.2414	8e-4	191	NFKB1	CGS001-4790	96 h	LINCSKD_5654	A549	LINCSCP_91630
0.2394	9e-4	191	AGTR1	CGS001-185	96 h	LINCSKD_11784	HCC515	LINCSCP_91630
0.2384	9e-4	191	ANPEP	CGS001-290	96 h	LINCSKD_22268	MCF7	LINCSCP_91630
0.2374	9e-4	191	CTLA4	CGS001-1493	96 h	LINCSKD_18501	HT29	LINCSCP_91630
0.236	0.001	191	LAP3	CGS001-51056	96 h	LINCSKD_7645	ASC	LINCSCP_91630
0.2319	0.0012	191	ARG1	CGS001-383	144 h	LINCSKD_25752	PC3	LINCSCP_91630
0.2303	0.0014	191	CD81	CGS001-975	96 h	LINCSKD_4160	A549	LINCSCP_91630
0.2272	0.0016	191	NFKB1	CGS001-4790	96 h	LINCSKD_10096	HA1E	LINCSCP_91630
0.2255	0.0017	191	CD44	CGS001-960	96 h	LINCSKD_4155	A549	LINCSCP_91630
-0.2248	0.0018	191	CD44	CGS001-960	96 h	LINCSKD_18322	HT29	LINCSCP_91630
0.2228	0.0019	191	CEACAM1	CGS001-634	96 h	LINCSKD_4202	A549	LINCSCP_91630
-0.2226	0.002	191	CD83	CGS001-9308	96 h	LINCSKD_8567	HA1E	LINCSCP_91630
-0.2179	0.0025	191	AGT	CGS001-183	96 h	LINCSKD_11783	HCC515	LINCSCP_91630
0.2166	0.0026	191	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_91630
0.2149	0.0028	191	TGFBR1	NA	96 h	LINCSKD_33723	HT29.311	LINCSCP_91630
