similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.6341	2.2319e-19	160	TNF	CGS001-7124	96 h	LINCSKD_24319	MCF7	LINCSCP_236622
0.5669	5.4822e-15	160	TGFBR2	CGS001-7048	96 h	LINCSKD_3193	A375	LINCSCP_236622
0.5665	5.7928e-15	160	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_236622
0.5657	6.4442e-15	160	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_236622
0.5596	1.4419e-14	160	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_236622
0.5474	6.8612e-14	160	CTLA4	CGS001-1493	120 h	LINCSKD_30568	VCAP	LINCSCP_236622
0.5474	6.8901e-14	160	CEACAM1	CGS001-634	96 h	LINCSKD_540	A375	LINCSCP_236622
0.5289	6.5378e-13	160	CD81	CGS001-975	96 h	LINCSKD_18326	HT29	LINCSCP_236622
0.5136	3.76e-12	160	TGFBR1	CGS001-7046	96 h	LINCSKD_20745	HT29	LINCSCP_236622
0.5092	6.1716e-12	160	CD44	CGS001-960	96 h	LINCSKD_24747	NPC	LINCSCP_236622
0.5037	1.1245e-11	160	CTLA4	CGS001-1493	96 h	LINCSKD_18501	HT29	LINCSCP_236622
0.4818	1.1227e-10	160	CEACAM1	CGS001-634	96 h	LINCSKD_4202	A549	LINCSCP_236622
0.4806	1.2597e-10	160	TGFBR2	NA	96 h	LINCSKD_33830	MCF7.311	LINCSCP_236622
0.4645	6.1375e-10	160	CTLA4	CGS001-1493	96 h	LINCSKD_4348	A549	LINCSCP_236622
0.4576	1.1713e-9	160	CD44	CGS001-960	96 h	LINCSKD_4155	A549	LINCSCP_236622
0.4558	1.388e-9	160	NFKB1	CGS001-4790	96 h	LINCSKD_23521	MCF7	LINCSCP_236622
0.4504	2.2846e-9	160	CCL2	CGS001-6347	96 h	LINCSKD_26896	PC3	LINCSCP_236622
0.4469	3.1325e-9	160	AGTR1	CGS001-185	96 h	LINCSKD_22228	MCF7	LINCSCP_236622
-0.4456	3.5449e-9	160	TLR9	CGS001-54106	96 h	LINCSKD_24311	MCF7	LINCSCP_236622
0.4445	3.8965e-9	160	CD46	CGS001-4179	96 h	LINCSKD_4156	A549	LINCSCP_236622
0.4392	6.2443e-9	160	CD44	CGS001-960	120 h	LINCSKD_30381	VCAP	LINCSCP_236622
0.4366	7.8772e-9	160	NFKB1	CGS001-4790	96 h	LINCSKD_2066	A375	LINCSCP_236622
0.4313	1.2395e-8	160	IL2	CGS001-3558	96 h	LINCSKD_15917	HEPG2	LINCSCP_236622
0.43120000000000003	1.2507e-8	160	CD81	CGS001-975	96 h	LINCSKD_4160	A549	LINCSCP_236622
0.4254	2.0509e-8	160	CXCL8	CGS001-3576	144 h	LINCSKD_34353	MCF7	LINCSCP_236622
-0.4227	2.5838e-8	160	IL2RB	CGS001-3560	96 h	LINCSKD_23169	MCF7	LINCSCP_236622
-0.4225	2.609e-8	160	ARG1	CGS001-383	96 h	LINCSKD_189	A375	LINCSCP_236622
0.4202	3.1813e-8	160	CD46	CGS001-4179	96 h	LINCSKD_490	A375	LINCSCP_236622
0.4188	3.5718e-8	160	AGTR1	CGS001-185	96 h	LINCSKD_11784	HCC515	LINCSCP_236622
0.4183	3.7071e-8	160	MMEL1	CGS001-79258	96 h	LINCSKD_23418	MCF7	LINCSCP_236622
0.4182	3.7516e-8	160	CXCL2	CGS001-2920	96 h	LINCSKD_706	A375	LINCSCP_236622
0.418	3.8035e-8	160	HEY1	CGS001-23462	96 h	LINCSKD_4992	A549	LINCSCP_236622
0.4161	4.43e-8	160	IL6	CGS001-3569	96 h	LINCSKD_12722	HCC515	LINCSCP_236622
0.4134	5.5446e-8	160	CD19	CGS001-930	96 h	LINCSKD_18318	HT29	LINCSCP_236622
0.4091	7.856e-8	160	TGFBR2	NA	96 h	LINCSKD_33459	A375.311	LINCSCP_236622
-0.4057	1.0259e-7	160	CXCL1	CGS001-2919	96 h	LINCSKD_704	A375	LINCSCP_236622
