similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.5842	4.8214e-32	335	CD83	CGS001-9308	96 h	LINCSKD_8567	HA1E	LINCSCP_73710
0.5836	5.7388e-32	335	TGFBR2	CGS001-7048	96 h	LINCSKD_24291	MCF7	LINCSCP_73710
0.5422	5.3757e-27	335	TLR7	CGS001-51284	96 h	LINCSKD_6832	A549	LINCSCP_73710
0.5379	1.6242e-26	335	TGFBR2	CGS001-7048	96 h	LINCSKD_20746	HT29	LINCSCP_73710
0.5251	3.9264e-25	335	TGFB1	CGS001-7040	96 h	LINCSKD_11244	HA1E	LINCSCP_73710
0.523	6.502e-25	335	CD83	CGS001-9308	96 h	LINCSKD_497	A375	LINCSCP_73710
0.5223	7.6097e-25	335	TLR9	CGS001-54106	96 h	LINCSKD_11280	HA1E	LINCSCP_73710
0.5135	6.1356e-24	335	TLR7	CGS001-51284	96 h	LINCSKD_11278	HA1E	LINCSCP_73710
0.511	1.106e-23	335	ANPEP	CGS001-290	96 h	LINCSKD_14673	HEPG2	LINCSCP_73710
0.5108	1.1567e-23	335	CXCL1	CGS001-2919	96 h	LINCSKD_704	A375	LINCSCP_73710
0.5095	1.5738e-23	335	TLR7	CGS001-51284	96 h	LINCSKD_3222	A375	LINCSCP_73710
0.5052	4.2544e-23	335	IL2RB	CGS001-3560	96 h	LINCSKD_23169	MCF7	LINCSCP_73710
0.503	6.9555e-23	335	AGT	CGS001-183	96 h	LINCSKD_85	A375	LINCSCP_73710
-0.4859	2.9577e-21	335	IL2	CGS001-3558	96 h	LINCSKD_15917	HEPG2	LINCSCP_73710
0.48	1.0417e-20	335	IL2RB	CGS001-3560	96 h	LINCSKD_27670	PC3	LINCSCP_73710
0.4706	7.2914e-20	335	IL2	CGS001-3558	96 h	LINCSKD_1535	A375	LINCSCP_73710
0.467	1.5094e-19	335	ARG1	CGS001-383	96 h	LINCSKD_11845	HCC515	LINCSCP_73710
0.4669	1.5263e-19	335	CXCL1	CGS001-2919	96 h	LINCSKD_15180	HEPG2	LINCSCP_73710
0.4667	1.6006e-19	335	TLR7	CGS001-51284	96 h	LINCSKD_17468	HEPG2	LINCSCP_73710
-0.4645	2.4774e-19	335	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_73710
0.4642	2.6301e-19	335	ARG1	CGS001-383	96 h	LINCSKD_8268	HA1E	LINCSCP_73710
0.4604	5.6113e-19	335	ANPEP	CGS001-290	120 h	LINCSKD_30080	VCAP	LINCSCP_73710
0.4594	6.8363e-19	335	ANPEP	CGS001-290	96 h	LINCSKD_18011	HT29	LINCSCP_73710
0.4591	7.2501e-19	335	IL2RB	CGS001-3560	96 h	LINCSKD_9596	HA1E	LINCSCP_73710
-0.4568	1.1193e-18	335	CXCL8	CGS001-3576	96 h	LINCSKD_15927	HEPG2	LINCSCP_73710
0.4565	1.1882e-18	335	IL2RB	CGS001-3560	96 h	LINCSKD_5161	A549	LINCSCP_73710
0.4564	1.2224e-18	335	TGFBR1	NA	96 h	LINCSKD_33882	PC3.101	LINCSCP_73710
0.456	1.3285e-18	335	CD40	CGS001-958	96 h	LINCSKD_12028	HCC515	LINCSCP_73710
0.4558	1.3595e-18	335	TGFBR1	CGS001-7046	96 h	LINCSKD_6799	A549	LINCSCP_73710
0.4529	2.3869e-18	335	ANPEP	CGS001-290	96 h	LINCSKD_8231	HA1E	LINCSCP_73710
0.4526	2.5179e-18	335	CEACAM1	CGS001-634	96 h	LINCSKD_8610	HA1E	LINCSCP_73710
-0.449	5.0825e-18	335	CCL2	CGS001-6347	96 h	LINCSKD_26896	PC3	LINCSCP_73710
0.4487	5.3441e-18	335	ARG1	CGS001-383	96 h	LINCSKD_14709	HEPG2	LINCSCP_73710
