similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4954	3.6397e-11	158	DPP4	CGS001-1803	120 h	LINCSKD_30688	VCAP	LINCSCP_295966
0.4002	1.8923e-7	158	CD44	CGS001-960	96 h	LINCSKD_489	A375	LINCSCP_295966
0.4002	1.8952e-7	158	CD46	CGS001-4179	96 h	LINCSKD_18323	HT29	LINCSCP_295966
0.399	2.0778e-7	158	TNF	CGS001-7124	120 h	LINCSKD_32982	VCAP	LINCSCP_295966
0.3831	6.7446e-7	158	TGFBR2	NA	96 h	LINCSKD_33618	HA1E.311	LINCSCP_295966
0.3736	1.3272e-6	158	TGFBR2	NA	96 h	LINCSKD_33936	PC3.311	LINCSCP_295966
0.3704	1.6612e-6	158	CTLA4	CGS001-1493	96 h	LINCSKD_27056	PC3	LINCSCP_295966
0.3674	2.0463000000000002e-06	158	IL2	CGS001-3558	120 h	LINCSKD_31332	VCAP	LINCSCP_295966
0.3615	3.0599e-6	158	AGT	CGS001-183	96 h	LINCSKD_17946	HT29	LINCSCP_295966
0.3484	7.2522e-6	158	TGFBR2	NA	96 h	LINCSKD_33830	MCF7.311	LINCSCP_295966
0.3476	7.662e-6	158	CD40	CGS001-958	96 h	LINCSKD_4154	A549	LINCSCP_295966
0.3314	0	158	AGT	CGS001-183	120 h	LINCSKD_30016	VCAP	LINCSCP_295966
0.3259	0	158	CXCL2	CGS001-2920	96 h	LINCSKD_8782	HA1E	LINCSCP_295966
0.315	1e-4	158	AGTR1	CGS001-185	120 h	LINCSKD_30017	VCAP	LINCSCP_295966
0.3133	1e-4	158	IL2	CGS001-3558	96 h	LINCSKD_15917	HEPG2	LINCSCP_295966
0.3128	1e-4	158	LAP3	CGS001-51056	96 h	LINCSKD_25078	NPC	LINCSCP_295966
-0.31	1e-4	158	CD46	CGS001-4179	96 h	LINCSKD_12029	HCC515	LINCSCP_295966
0.3058	1e-4	158	MMEL1	CGS001-79258	120 h	LINCSKD_31703	VCAP	LINCSCP_295966
-0.3057	1e-4	158	CD44	CGS001-960	96 h	LINCSKD_18322	HT29	LINCSCP_295966
0.3053	1e-4	158	HEY1	CGS001-23462	96 h	LINCSKD_1355	A375	LINCSCP_295966
0.3025	1e-4	158	CXCL2	CGS001-2920	96 h	LINCSKD_706	A375	LINCSCP_295966
0.299	1e-4	158	CD44	CGS001-960	96 h	LINCSKD_24747	NPC	LINCSCP_295966
0.2961	2e-4	158	CD40	CGS001-958	120 h	LINCSKD_30380	VCAP	LINCSCP_295966
0.2937	2e-4	158	AGT	CGS001-183	96 h	LINCSKD_8162	HA1E	LINCSCP_295966
-0.2915	2e-4	158	LAP3	CGS001-51056	144 h	LINCSKD_21638	MCF7	LINCSCP_295966
0.2912	2e-4	158	AGTR1	CGS001-185	96 h	LINCSKD_8163	HA1E	LINCSCP_295966
0.2876	2e-4	158	CD44	CGS001-960	120 h	LINCSKD_30381	VCAP	LINCSCP_295966
0.286	3e-4	158	CEACAM1	CGS001-634	96 h	LINCSKD_540	A375	LINCSCP_295966
0.2849	3e-4	158	AGT	CGS001-183	96 h	LINCSKD_22227	MCF7	LINCSCP_295966
0.2837	3e-4	158	TGFBR1	NA	96 h	LINCSKD_33829	MCF7.311	LINCSCP_295966
0.2811	3e-4	158	CD81	CGS001-975	120 h	LINCSKD_30386	VCAP	LINCSCP_295966
