similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4774	2.4573e-9	140	CXCL1	CGS001-2919	96 h	LINCSKD_12180	HCC515	LINCSCP_202984
0.4752	2.9725e-9	140	CCL2	CGS001-6347	96 h	LINCSKD_461	A375	LINCSCP_202984
0.4383	6.1121e-8	140	HEY1	CGS001-23462	96 h	LINCSKD_19082	HT29	LINCSCP_202984
0.4226	1.9848e-7	140	IL2	CGS001-3558	96 h	LINCSKD_15917	HEPG2	LINCSCP_202984
0.3967	1.2231e-6	140	IL2	CGS001-3558	120 h	LINCSKD_31332	VCAP	LINCSCP_202984
0.3957	1.3041e-6	140	TGFBR2	CGS001-7048	96 h	LINCSKD_3193	A375	LINCSCP_202984
0.3747	5.0958e-6	140	AGT	CGS001-183	96 h	LINCSKD_22227	MCF7	LINCSCP_202984
0.3701	6.7808e-6	140	CCL20	CGS001-6364	96 h	LINCSKD_18298	HT29	LINCSCP_202984
0.3642	9.7039e-6	140	IL2RB	CGS001-3560	96 h	LINCSKD_19252	HT29	LINCSCP_202984
0.3632	0	140	AGTR1	CGS001-185	96 h	LINCSKD_22228	MCF7	LINCSCP_202984
0.3469	0	140	HEY1	CGS001-23462	96 h	LINCSKD_1355	A375	LINCSCP_202984
0.3442	0	140	TGFBR2	NA	96 h	LINCSKD_33459	A375.311	LINCSCP_202984
0.3387	0	140	TGFBR1	CGS001-7046	96 h	LINCSKD_29920	SW480	LINCSCP_202984
0.3373	0	140	HEY1	CGS001-23462	96 h	LINCSKD_9414	HA1E	LINCSCP_202984
0.332	1e-4	140	TNF	CGS001-7124	96 h	LINCSKD_24319	MCF7	LINCSCP_202984
-0.3317	1e-4	140	TGFBR2	CGS001-7048	96 h	LINCSKD_24291	MCF7	LINCSCP_202984
0.3295	1e-4	140	TLR9	CGS001-54106	96 h	LINCSKD_28926	PC3	LINCSCP_202984
0.3287	1e-4	140	LAP3	CGS001-51056	96 h	LINCSKD_25078	NPC	LINCSCP_202984
0.3236	1e-4	140	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_202984
0.3229	1e-4	140	CD81	CGS001-975	96 h	LINCSKD_18326	HT29	LINCSCP_202984
0.3126	2e-4	140	TNF	CGS001-7124	96 h	LINCSKD_17488	HEPG2	LINCSCP_202984
0.3079	2e-4	140	IL2RA	CGS001-3559	96 h	LINCSKD_1538	A375	LINCSCP_202984
0.3056	2e-4	140	TGFBR2	NA	96 h	LINCSKD_33777	MCF7.101	LINCSCP_202984
0.3037	3e-4	140	CCL2	CGS001-6347	96 h	LINCSKD_8536	HA1E	LINCSCP_202984
0.3032	3e-4	140	CTLA4	CGS001-1493	96 h	LINCSKD_18501	HT29	LINCSCP_202984
-0.3025	3e-4	140	CD46	CGS001-4179	120 h	LINCSKD_30382	VCAP	LINCSCP_202984
0.301	3e-4	140	CD44	CGS001-960	120 h	LINCSKD_30381	VCAP	LINCSCP_202984
0.3001	3e-4	140	TGFBR1	CGS001-7046	96 h	LINCSKD_20745	HT29	LINCSCP_202984
0.2978	4e-4	140	CEACAM1	CGS001-634	96 h	LINCSKD_4202	A549	LINCSCP_202984
0.297	4e-4	140	AGTR1	CGS001-185	96 h	LINCSKD_17947	HT29	LINCSCP_202984
0.2946	4e-4	140	CEACAM1	CGS001-634	96 h	LINCSKD_540	A375	LINCSCP_202984
0.2925	5e-4	140	CCL2	CGS001-6347	96 h	LINCSKD_12012	HCC515	LINCSCP_202984
0.2888	5e-4	140	CTLA4	CGS001-1493	96 h	LINCSKD_15163	HEPG2	LINCSCP_202984
