similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4805	2.1256e-8	122	AGTR1	CGS001-185	96 h	LINCSKD_8163	HA1E	LINCSCP_18751
0.4642	7.2005e-8	122	IL2RA	CGS001-3559	96 h	LINCSKD_19251	HT29	LINCSCP_18751
0.4148	2.0318e-6	122	LAP3	CGS001-51056	96 h	LINCSKD_16074	HEPG2	LINCSCP_18751
0.3864	0	122	IL6	CGS001-3569	96 h	LINCSKD_12722	HCC515	LINCSCP_18751
0.378	0	122	TGFBR2	NA	96 h	LINCSKD_33724	HT29.311	LINCSCP_18751
0.3756	0	122	CD46	CGS001-4179	96 h	LINCSKD_18323	HT29	LINCSCP_18751
0.36870000000000003	0	122	ARG1	CGS001-383	96 h	LINCSKD_24665	NPC	LINCSCP_18751
-0.3589	0	122	CXCL8	CGS001-3576	96 h	LINCSKD_5169	A549	LINCSCP_18751
0.3464	1e-4	122	NFKB1	CGS001-4790	96 h	LINCSKD_5654	A549	LINCSCP_18751
-0.3445	1e-4	122	TLR7	CGS001-51284	144 h	LINCSKD_36279	PC3	LINCSCP_18751
0.3441	1e-4	122	TNF	CGS001-7124	96 h	LINCSKD_17488	HEPG2	LINCSCP_18751
0.3429	1e-4	122	TGFBR2	NA	96 h	LINCSKD_33618	HA1E.311	LINCSCP_18751
0.3405	1e-4	122	CXCL1	CGS001-2919	120 h	LINCSKD_30584	VCAP	LINCSCP_18751
0.3404	1e-4	122	ARG1	CGS001-383	120 h	LINCSKD_30117	VCAP	LINCSCP_18751
0.3382	1e-4	122	CXCL2	CGS001-2920	96 h	LINCSKD_15182	HEPG2	LINCSCP_18751
0.3368	1e-4	122	TGFB1	CGS001-7040	96 h	LINCSKD_29919	SW480	LINCSCP_18751
0.3335	2e-4	122	IL2	CGS001-3558	96 h	LINCSKD_1535	A375	LINCSCP_18751
0.3325	2e-4	122	IL6	CGS001-3569	96 h	LINCSKD_1543	A375	LINCSCP_18751
0.3275	2e-4	122	CEACAM1	CGS001-634	120 h	LINCSKD_30435	VCAP	LINCSCP_18751
0.3235	3e-4	122	CD81	CGS001-975	96 h	LINCSKD_14983	HEPG2	LINCSCP_18751
0.3178	4e-4	122	TGFB1	CGS001-7040	96 h	LINCSKD_3191	A375	LINCSCP_18751
0.3153	4e-4	122	ANPEP	CGS001-290	96 h	LINCSKD_3825	A549	LINCSCP_18751
0.3103	5e-4	122	TLR7	CGS001-51284	120 h	LINCSKD_32970	VCAP	LINCSCP_18751
0.3068	6e-4	122	CD46	CGS001-4179	96 h	LINCSKD_4156	A549	LINCSCP_18751
0.3064	6e-4	122	AGT	CGS001-183	96 h	LINCSKD_17946	HT29	LINCSCP_18751
0.3058	6e-4	122	AGTR1	CGS001-185	120 h	LINCSKD_30017	VCAP	LINCSCP_18751
0.3054	6e-4	122	LAP3	CGS001-51056	96 h	LINCSKD_25078	NPC	LINCSCP_18751
-0.3026	7e-4	122	CD83	CGS001-9308	144 h	LINCSKD_34124	MCF7	LINCSCP_18751
0.299	8e-4	122	CEACAM1	CGS001-634	96 h	LINCSKD_18367	HT29	LINCSCP_18751
0.2959	9e-4	122	IL2RB	CGS001-3560	96 h	LINCSKD_19252	HT29	LINCSCP_18751
0.2929	0.0011	122	IL6R	CGS001-3570	96 h	LINCSKD_1544	A375	LINCSCP_18751
0.2928	0.0011	122	HEY1	CGS001-23462	96 h	LINCSKD_4992	A549	LINCSCP_18751
0.291	0.0011	122	TGFBR1	NA	96 h	LINCSKD_33723	HT29.311	LINCSCP_18751
0.2897	0.0012	122	LAP3	CGS001-51056	96 h	LINCSKD_1709	A375	LINCSCP_18751
0.2873	0.0013	122	CD40	CGS001-958	96 h	LINCSKD_488	A375	LINCSCP_18751
0.2871	0.0013	122	IL6	CGS001-3569	144 h	LINCSKD_34351	MCF7	LINCSCP_18751
0.2846	0.0015	122	DPP4	CGS001-1803	96 h	LINCSKD_18613	HT29	LINCSCP_18751
0.283	0.0016	122	AGTR1	CGS001-185	96 h	LINCSKD_11784	HCC515	LINCSCP_18751
0.2823	0.0016	122	AGTR1	CGS001-185	96 h	LINCSKD_86	A375	LINCSCP_18751
