similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.6853	1.4384e-36	254	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_226718
0.6537	2.383e-32	254	TGFBR2	CGS001-7048	96 h	LINCSKD_3193	A375	LINCSCP_226718
0.6532	2.8096e-32	254	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_226718
-0.652	3.9613e-32	254	CXCL1	CGS001-2919	96 h	LINCSKD_704	A375	LINCSCP_226718
0.6429	5.1274e-31	254	CTLA4	CGS001-1493	120 h	LINCSKD_30568	VCAP	LINCSCP_226718
0.6364	3.0603e-30	254	AGTR1	CGS001-185	96 h	LINCSKD_11784	HCC515	LINCSCP_226718
0.6242	7.8121e-29	254	CD44	CGS001-960	120 h	LINCSKD_30381	VCAP	LINCSCP_226718
0.6184	3.445e-28	254	CCL2	CGS001-6347	96 h	LINCSKD_26896	PC3	LINCSCP_226718
0.6121	1.6711e-27	254	CXCL8	CGS001-3576	96 h	LINCSKD_15927	HEPG2	LINCSCP_226718
0.6043	1.1172e-26	254	IL6	CGS001-3569	96 h	LINCSKD_9600	HA1E	LINCSCP_226718
0.5936	1.4251e-25	254	TNF	CGS001-7124	96 h	LINCSKD_24319	MCF7	LINCSCP_226718
-0.5919	2.1067e-25	254	IL2RB	CGS001-3560	96 h	LINCSKD_27670	PC3	LINCSCP_226718
0.5745	1.0363e-23	254	CTLA4	CGS001-1493	96 h	LINCSKD_18501	HT29	LINCSCP_226718
0.554	7.8118e-22	254	CD46	CGS001-4179	96 h	LINCSKD_490	A375	LINCSCP_226718
0.5519	1.1928e-21	254	CTLA4	CGS001-1493	96 h	LINCSKD_4348	A549	LINCSCP_226718
0.5485	2.3622e-21	254	LAP3	CGS001-51056	96 h	LINCSKD_25078	NPC	LINCSCP_226718
0.548	2.6257e-21	254	IL2	CGS001-3558	96 h	LINCSKD_15917	HEPG2	LINCSCP_226718
-0.5333	4.5722e-20	254	IL2RB	CGS001-3560	96 h	LINCSKD_23169	MCF7	LINCSCP_226718
-0.5226	3.3278e-19	254	TLR7	CGS001-51284	96 h	LINCSKD_6832	A549	LINCSCP_226718
0.5209	4.5748e-19	254	DPP4	CGS001-1803	96 h	LINCSKD_18613	HT29	LINCSCP_226718
0.5104	2.9643e-18	254	CD19	CGS001-930	96 h	LINCSKD_8558	HA1E	LINCSCP_226718
0.5074	5.0243e-18	254	CD81	CGS001-975	96 h	LINCSKD_18326	HT29	LINCSCP_226718
0.5072	5.1888e-18	254	LAP3	CGS001-51056	96 h	LINCSKD_7645	ASC	LINCSCP_226718
