similarity	pValue	nGenes	treatment	perturbagenID	time	signatureid	cellline	Source_Signature
0.4656	1.8922e-11	187	CD81	CGS001-975	96 h	LINCSKD_18326	HT29	LINCSCP_201862
-0.4627	2.6123e-11	187	TLR9	CGS001-54106	96 h	LINCSKD_24311	MCF7	LINCSCP_201862
0.4437	2.0119e-10	187	CTLA4	CGS001-1493	120 h	LINCSKD_30568	VCAP	LINCSCP_201862
0.43	8.1722e-10	187	ARG1	CGS001-383	144 h	LINCSKD_25752	PC3	LINCSCP_201862
0.4025	1.1247e-8	187	AGTR1	CGS001-185	96 h	LINCSKD_11784	HCC515	LINCSCP_201862
0.3885	3.9312e-8	187	AGTR1	CGS001-185	96 h	LINCSKD_22228	MCF7	LINCSCP_201862
0.3769	1.0552e-7	187	IL2	CGS001-3558	96 h	LINCSKD_15917	HEPG2	LINCSCP_201862
0.3692	1.9996e-7	187	CTLA4	CGS001-1493	96 h	LINCSKD_18501	HT29	LINCSCP_201862
0.3653	2.7352e-7	187	CTLA4	CGS001-1493	96 h	LINCSKD_4348	A549	LINCSCP_201862
0.3508	8.5438e-7	187	CD19	CGS001-930	96 h	LINCSKD_18318	HT29	LINCSCP_201862
-0.3463	1.2019e-6	187	CD83	CGS001-9308	96 h	LINCSKD_497	A375	LINCSCP_201862
0.3413	1.7522e-6	187	ARG1	CGS001-383	96 h	LINCSKD_7324	ASC	LINCSCP_201862
-0.3304	3.8794e-6	187	IL2RB	CGS001-3560	96 h	LINCSKD_27670	PC3	LINCSCP_201862
0.3279	4.6172e-6	187	TNF	CGS001-7124	96 h	LINCSKD_24319	MCF7	LINCSCP_201862
0.3275	4.7473e-6	187	TNF	CGS001-7124	96 h	LINCSKD_3241	A375	LINCSCP_201862
0.3244	5.9125e-6	187	IL6R	CGS001-3570	96 h	LINCSKD_9601	HA1E	LINCSCP_201862
-0.3237	6.2079e-6	187	IL6	CGS001-3569	120 h	LINCSKD_31339	VCAP	LINCSCP_201862
-0.3196	8.2732e-6	187	IL2RA	CGS001-3559	120 h	LINCSKD_31334	VCAP	LINCSCP_201862
-0.3117	0	187	CD40	CGS001-958	96 h	LINCSKD_14212	HEKTE	LINCSCP_201862
0.3077	0	187	TNF	CGS001-7124	96 h	LINCSKD_11298	HA1E	LINCSCP_201862
