SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_109660	Olmesartan Medoxomil	AGTR1	3.33uM	HELA	24h	
LINCSCP_109664	Olmesartan Medoxomil	AGTR1	0.04uM	HELA	24h	
LINCSCP_11205	Olmesartan Medoxomil	AGTR1	10uM	ASC	24h	1
LINCSCP_126460	Olmesartan Medoxomil	AGTR1	10uM	HT29	24h	
LINCSCP_126465	Olmesartan Medoxomil	AGTR1	0.04uM	HT29	24h	
LINCSCP_143049	Olmesartan Medoxomil	AGTR1	0.12uM	MCF7	24h	
LINCSCP_143050	Olmesartan Medoxomil	AGTR1	0.04uM	MCF7	24h	
LINCSCP_148	Olmesartan Medoxomil	AGTR1	10uM	A375	6h	1
LINCSCP_161246	Olmesartan Medoxomil	AGTR1	10uM	PC3	24h	
LINCSCP_161248	Olmesartan Medoxomil	AGTR1	1.11uM	PC3	24h	
LINCSCP_161250	Olmesartan Medoxomil	AGTR1	0.12uM	PC3	24h	
LINCSCP_161251	Olmesartan Medoxomil	AGTR1	0.04uM	PC3	24h	
LINCSCP_174839	Olmesartan Medoxomil	AGTR1	10uM	YAPC	24h	
LINCSCP_174843	Olmesartan Medoxomil	AGTR1	0.12uM	YAPC	24h	
LINCSCP_174844	Olmesartan Medoxomil	AGTR1	0.04uM	YAPC	24h	
LINCSCP_190317	Olmesartan		10uM	A549	6h	1
LINCSCP_219243	Olmesartan Medoxomil	AGTR1	10uM	HEPG2	6h	1
LINCSCP_239317	Olmesartan		10uM	MCF7	6h	1
LINCSCP_240981	Olmesartan Medoxomil	AGTR1	10uM	MCF7	6h	0
LINCSCP_244937	Olmesartan Medoxomil	AGTR1	10uM	MCF7	6h	0
LINCSCP_25202	Olmesartan Medoxomil	AGTR1	10uM	HT29	6h	1
LINCSCP_30222	Olmesartan Medoxomil	AGTR1	10uM	MCF7	6h	1
LINCSCP_42585	Olmesartan Medoxomil	AGTR1	10uM	NPC	24h	1
LINCSCP_48038	Olmesartan Medoxomil	AGTR1	10uM	PC3	6h	1
LINCSCP_56594	Olmesartan Medoxomil	AGTR1	10uM	VCAP	6h	1
LINCSCP_79493	Olmesartan Medoxomil	AGTR1	10uM	A375	24h	
LINCSCP_79498	Olmesartan Medoxomil	AGTR1	0.04uM	A375	24h	
LINCSCP_97828	Olmesartan Medoxomil	AGTR1	10uM	HA1E	24h	
LINCSCP_97833	Olmesartan Medoxomil	AGTR1	0.04uM	HA1E	24h	
